	0.0000	0.0009	0.0010	0.0017	0.0023	0.0026	0.0033	0.0045	0.0066	0.0526	0.0806	0.0825	0.0939	0.0940	0.0945	0.1109	0.2098	0.2100	0.2148	0.2149	0.2267	0.2429	0.2630	0.2655	0.2758	0.3266	0.3270	0.4377	0.4462	0.4466	0.4477	0.4576	0.4577	0.4597	0.4632	0.5003	0.5064	0.6415	3.6266	4.7704	5.3104	5.3270	5.4967	5.8274	6.1105	6.1994	6.2689	6.3369	6.3581	6.3602	6.3604	6.3605	6.3909	6.4223	6.7387	6.9327	6.9352	6.9436	6.9505	7.5062	9.6671	10.8524	12.3214	Source	Target
Muribaculum_intestinale_YL27##Clostridium_innocuum_I46##PAN	2.8990143619012088e-12	-2.37464803376497e-09	-4.758220484291087e-10	1.1059171356464503e-09	8.274426477328234e-09	-1.1341327876834839e-08	9.805731338019541e-09	-1.9249455363024026e-09	-3.797310910158558e-09	-8.668621376273222e-13	-2.5721647034515627e-11	126.25320529721624	-0.34251292527467586	-1.0904835014900272	3.644640145239464e-12	-2.4199087178544687e-11	8.976375198699316e-11	-6.32585095416971e-11	7.929212841872868e-13	-6.090017379278834e-12	2.0119461652257087e-12	-3.4943159477052177e-12	2.4349411376078933e-12	3.36775052289795e-12	1.3036460799753513e-11	-6.498779292485324e-11	1.868865247296697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-126.6890741130895	-8.01492205937393e-12	-6.218670023372397e-11	-2.5156055016850587e-09	2.9095303943904582e-09	-1.3591673564405937e-08	1.0562388297330472e-08	-7.78798892042687e-09	4.2800820665434e-09	-1.5197798575172783e-09	1.0095064340021054e-08	-1.6613640241303074e-08	7.84680764809309e-10	1.548640682358382e-08	-1.2319802067395358e-08	-2.0799205913135665e-08	2.0691430790975573e-08	9.018208402267192e-11	2.0975221559638157e-11	1.77351466845721e-11	-1.0084022505907342e-10	-8.478195923089515e-11	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Muribaculum_intestinale_YL27##PAN	-5.368860911403317e-11	-6.903633220645133e-11	4.388311936054379e-11	-1.6370904631912708e-11	4.501998773775995e-11	-5.53086465515662e-11	1.0940937045234023e-10	-5.650235834764317e-11	1.3784529073745944e-11	-1.9042545318370685e-12	2.1698127739000483e-09	126.68907411626856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.117340655978115	3.35673178142315e-09	17.05886091158007	5.122569035620472e-13	-125.63059437618107	-3.413020976950065e-10	-2.651745489856694e-11	-1.8189894035458565e-12	-3.240074875066057e-12	-5.253752988210181e-11	2.3717916519672144e-11	-3.399236447876319e-11	-3.765876499528531e-12	3.220179678464774e-11	1.6336798580596223e-10	-2.0105517251067795e-10	-1.730882104311604e-11	3.022790906470618e-10	-3.587530272852746e-10	-5.834976946061943e-11	8.841993803798687e-11	1.0341238976252498e-10	4.374101081339177e-11	2.667093212949112e-10	-2.3447910280083306e-12	-1.944044925039634e-10	Clostridium_innocuum_I46	Muribaculum_intestinale_YL27
Clostridium_innocuum_I46##Muribaculum_intestinale_YL27##D-Glucose-e0.Riboflavin.O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.417721555970862	8.417721555970862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Muribaculum_intestinale_YL27
Clostridium_innocuum_I46##Muribaculum_intestinale_YL27##D-Glucose-e0.O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.529388265069461	7.529388265069461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Clostridium_innocuum_I46##D-Glucose-e0.O2-e0.L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4947332559191366	-0.03424436531369501	2.5289776212328317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Muribaculum_intestinale_YL27##D-Ribose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5779027051921932	-0.07964077077989395	-0.133559307345674	-0.7115105928136137	61.255150330214526	25.748422903351006	-88.36450717325454	1.0057851209556326	-2.44804176929847e-13	-3.659927916288552e-11	-22.858520048212128	23.56047683272933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Clostridium_innocuum_I46##D-Glucose-e0.O2-e0.L-Cysteine-e0.L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.378949661299291	6.378949661299291	0.0	0.0	11.58427110420948	-11.58427110420948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46
Muribaculum_intestinale_YL27##Clostridium_innocuum_I46##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03113175708934978	0.03113175708934978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46
Muribaculum_intestinale_YL27##Clostridium_innocuum_I46##D-Glucose-e0.Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.142393493089118	15.142393493089118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Clostridium_innocuum_I46
