	0.0000-0.7866	0.7866-0.7867	0.7877-1.5503	1.5503-2.0000	Source	Target
bc1002##bc1001##O2	-0.15236136794857927	-0.15236136794857927	0.0	0.0	bc1002	bc1001
bc1010##bc1001##O2	-0.15236136794857924	-0.269407589535608	0.0	0.0	bc1010	bc1001
bc1001##bc1002##O2	-0.15290050085943938	-0.15290050085943938	0.0	0.0	bc1001	bc1002
bc1010##bc1002##O2	-0.15290050085943976	-0.2703608921995961	0.0	0.0	bc1010	bc1002
bc1001##bc1010##O2	-0.15252946972194503	0.0	0.0	0.0	bc1001	bc1010
bc1002##bc1010##O2	-0.15252946972194545	0.0	0.0	0.0	bc1002	bc1010
bc1001##bc1010##D-Glucose	0.0	-0.14798349421739732	-0.2697048295392183	-0.2697048295392183	bc1001	bc1010
bc1002##bc1010##D-Glucose	0.0	-0.15224229749932003	-0.2697048295392199	-0.2697048295392199	bc1002	bc1010
bc1002##bc1001##D-Glucose	0.0	0.0	-0.27768364970870507	-0.27768364970870507	bc1002	bc1001
bc1010##bc1001##D-Glucose	0.0	0.0	-0.27768364970870413	-0.27768364970870413	bc1010	bc1001
bc1001##bc1002##D-Glucose	0.0	0.0	-0.27087086964738266	-0.27087086964738266	bc1001	bc1002
bc1010##bc1002##D-Glucose	0.0	0.0	-0.2708708696473834	-0.2708708696473834	bc1010	bc1002
