	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.30055	1.0	0.5255972696245734	0.0	6.326865437425093
0.95795	1.0	0.5255972696245734	0.0	0.12859352663139303
1.6574	0.006493506493506494	0.5	1.0	3.605116851316636
Average	1.0	0.5272108843537415	0.0	4.2382313293044955
