	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	5.686107031963919e-07	4.057260268717915e-06	0.3654005400540054
2-Oxoglutarate_e0	1.8588448068517244e-09	1.817234709505195e-09	0.5162576257625763
4-Hydroxybenzoate_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
5-Aminolevulinate_e0	1.0101118611054062e-07	7.188996332852217e-07	0.3654005400540054
AMP_e0	4.890523379144907e-07	3.486895062168839e-06	0.3654005400540054
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	1.193742549781042e-05	8.855919380758023e-05	0.3652015201520152
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	0.0	0.0	0.0
Ala-Ala_e0	1.1883367763966615e-07	8.049143887077929e-07	0.3654005400540054
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	2.5352910342997128e-08	1.7932132594494716e-07	0.3654005400540054
BIOT_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
CMP_e0	3.9800169365014193e-07	2.7288052312278617e-06	0.3654005400540054
CO2_e0	1.764929800152887e-05	0.00010770522844294053	0.3652015201520152
Ca2+_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	1.836072815843504e-08	1.499294282891138e-08	0.511083108310831
Chorismate_e0	2.5352910342997128e-08	1.7932132594494716e-07	0.3654005400540054
Citrate_e0	4.419557858728584e-08	3.6387831005196405e-08	0.5114811481148115
Cl-_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
Co2+_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
CoA_e0	2.5352910342997128e-08	1.7932132594494716e-07	0.3654005400540054
Cu2+_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
Cytidine_e0	2.1289388504525928e-08	1.7373502261100292e-08	0.5122772277227723
D-Alanine_e0	1.7695152721451495e-08	1.439238824436359e-08	0.5124762476247625
D-Arabinose_e0	3.3969866899779665e-07	2.423370777898739e-06	0.3654005400540054
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	0.07875240541620919	19.433395048006282	1.78003400340034
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	1.0323978377132231e-07	7.198261011884127e-07	0.3654005400540054
Deoxyguanosine_e0	1.318931508270036e-08	8.959780980423764e-08	0.3654005400540054
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	3.7482859925348466e-08	2.690539291775086e-07	0.3654005400540054
Formate_e0	9.834624057091112e-10	1.2024430000105041e-09	0.44023202320232024
Fumarate_e0	2.7439607650381848e-05	1.5819803051434133e-05	0.8338933893389339
GTP_e0	6.186900311916186e-07	4.417582095194109e-06	0.3654005400540054
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	2.3579376073942968e-08	1.925444760866248e-08	0.5108840884088409
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	2.818754052446187e-07	2.0078158403888025e-06	0.3654005400540054
Glycine_e0	2.426193446939316e-06	1.7318837289810407e-05	0.3654005400540054
H+_e0	1.2652914308033334e-05	7.875527592897737e-05	0.365002500250025
H2O_e0	2.9655610548402214e-05	0.00015470910528248382	0.25414841484148415
HYXN_e0	0.0	0.0	0.0
Heme_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
Inosine_e0	0.0	0.0	0.0
K+_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
L-Alanine_e0	2.186778839239993e-06	1.5604887283723133e-05	0.3654005400540054
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	1.149170663070916e-06	8.200885025160821e-06	0.3654005400540054
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	9.286012767902474e-07	6.624489458935303e-06	0.3654005400540054
L-Aspartate_e0	9.286012767902474e-07	6.624489458935303e-06	0.3654005400540054
L-Cysteine_e0	3.449180517877859e-07	2.46027745256105e-06	0.3654005400540054
L-Glutamate_e0	6.74512413746183e-07	4.977112271956192e-06	0.3654005400540054
L-Glutamine_e0	1.5182682101809383e-06	1.065163920951555e-05	0.3654005400540054
L-Histidine_e0	3.593560755640571e-07	2.5618912918941753e-06	0.3654005400540054
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	1.1255104238401805e-06	8.031755058871894e-06	0.3654005400540054
L-Lactate_e0	5.636668769387421e-06	4.619311161554974e-06	0.511083108310831
L-Leucine_e0	1.7876624795451163e-06	1.2758537060357714e-05	0.3654005400540054
L-Lysine_e0	1.338682967453495e-06	9.551905947332463e-06	0.3654005400540054
L-Malate_e0	0.0	0.0	0.0
L-Methionine_e0	5.563198348216198e-07	3.976871781634138e-06	0.3654005400540054
L-Phenylalanine_e0	7.091986278654425e-07	5.057361149347422e-06	0.3654005400540054
L-Proline_e0	8.499939237609925e-07	6.064277036710513e-06	0.3654005400540054
L-Serine_e0	1.0029788702279207e-06	7.1511141465171935e-06	0.3654005400540054
L-Threonine_e0	9.775029158791495e-07	6.974391161466872e-06	0.3654005400540054
L-Tryptophan_e0	2.1297449547157552e-07	1.5178539763146812e-06	0.3654005400540054
L-Tyrosine_e0	5.507559022069244e-07	3.927428067157082e-06	0.3654005400540054
L-Valine_e0	1.670857404368942e-06	1.1923517082459528e-05	0.3654005400540054
Methanol_e0	0.0	0.0	0.0
Mg_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
Mn2+_e0	1.2512298352554494e-08	8.937930883146362e-08	0.3654005400540054
Myristic acid_e0	3.3469134284369006e-07	2.4345961913652484e-06	0.3654005400540054
NADP_e0	2.4299747373149163e-08	1.789548395777799e-07	0.3654005400540054
