	Avg_bc1009	Var_bc1009	Avg_bc1015	Var_bc1015	Avg_bc1001	Var_bc1001	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
L-Leucine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Lysine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Methionine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Phenylalanine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Proline	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Serine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Threonine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Tryptophan	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Tyrosine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
L-Valine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Mn2+	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Myristic acid	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
N-Acetyl-D-glucosamine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
NADP	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
NH3	0.0	0.0	0.0	0.0	0.0	0.0	1.9999875506991731	1.549841263503651e-10	0.0	0.0	1.9999875506991731	1.549841263503651e-10	bc1009.bc1015	1		1	bc1009.bc1015	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	0.0	0.0	1.9999875506991731	1.549841263503651e-10	0.0	0.0	1.9999875506991731	1.549841263503651e-10	bc1001.bc1015	1		1	bc1001.bc1015	1
Nitrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Nitrite	0.0	0.0	0.0	0.0	0.0	0.0	0.9999937753495866	3.8746031587591275e-11	0.0	0.0	0.9999937753495866	3.8746031587591275e-11	bc1001	1		1	bc1001	1
O2	0.07244484936272996	0.006405124386853467	0.07278711227388379	0.005856521726153423	0.07237154193626891	0.005788954445246244	2.9999813260487596	3.4871428429246785e-10	1.4251655036541875	2.243899625740971	4.425146829702947	2.2438996264210047	bc1001.bc1009.bc1015	1	bc1001.bc1009.bc1015.bc1001.bc1009.bc1009.	4	bc1001.bc1009.bc1015bc1001.bc1009.bc1015.bc1001.bc1009bc1001.bc1009.bc1015.bc1009bc1001.bc1009.bc1015.bc1001.bc1009.bc1015	4
Oxidized glutathione	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	0.0	0.0	1.9999875506991731	1.549841263503651e-10	0.0	0.0	1.9999875506991731	1.549841263503651e-10	bc1009.bc1015	1		1	bc1009.bc1015	1
Putrescine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Pyridoxal	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Spermidine	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Sulfate	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
TRHL	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
TTP	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Thiamin	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
UMP	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
Uracil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Zn2+	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
chromate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
dATP	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
dGTP	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
ddca	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
fe3	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	0.0	0.0	2.9999813260487596	3.4871428429246785e-10	bc1001.bc1009.bc1015	1		1	bc1001.bc1009.bc1015	1
