	0.0000-0.0009	0.0009-0.0015	0.0015-0.0029	0.0029-0.0033	0.0033-0.0034	0.0034-0.0038	0.0038-0.0039	0.0039-0.0045	0.0045-0.0050	0.0050-0.0061	0.0061-1.3601	1.3601-2.8777	2.8777-2.9804	2.9804-3.0082	3.0087-3.0277	3.0510-3.1472	3.1478-3.1679	3.1679-3.1822	3.2315-3.2343	3.2343-3.3533	3.3533-3.3637	3.3948-3.3961	3.3961-3.3969	3.3969-3.3971	3.3971-3.3979	3.3979-3.4176	3.4591-6.9037	6.9037-6.9118	6.9118-9.0242	9.0242-9.0408	9.0408-9.0420	9.0420-9.5296	9.5296-20.0000	Source	Target
Turicimonas_muris_YL45##Clostridium_innocuum_I46##PAN	-126.68907412319999	-126.6890741257376	-126.68907412358126	-126.6890741289362	-126.68907411950393	-126.6890741301739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Clostridium_innocuum_I46
Clostridium_innocuum_I46##Turicimonas_muris_YL45##Riboflavin	-126.68907411760262	-126.68907411760291	-126.68907411760267	-126.6890741176019	-126.68907411760343	-126.68907411760198	-126.68907411760289	-126.68907411760337	-126.68907411760345	-126.68907411761813	-126.68907411760699	-126.68907411684516	-126.68907411681396	-126.68907411679675	-126.68907411677932	-126.68907411687995	-126.68907411693685	-126.6890741171486	-126.68907411710636	-126.68907411710867	-126.68907411755539	-126.6890741172212	-126.68907411685022	-126.68907411806433	-126.68907411684744	-126.68907411698635	-126.68907411680972	-126.6890741169367	-126.68907411432674	-126.68907411928521	-126.68907411899498	-126.68907411930519	-126.6890741192431	Clostridium_innocuum_I46	Turicimonas_muris_YL45
Turicimonas_muris_YL45##Clostridium_innocuum_I46##L-Aspartate-e0.Riboflavin.Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	-13.956669475270346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Clostridium_innocuum_I46
Turicimonas_muris_YL45##Clostridium_innocuum_I46##Riboflavin.Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1721523407337893	1.0378580464773979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Clostridium_innocuum_I46
Turicimonas_muris_YL45##Clostridium_innocuum_I46##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-126.68907411869169	-126.68907411815626	-126.68907411796737	-126.68907411795074	-126.68907411794675	-126.68907411793913	-126.68907411795522	-126.68907411794882	-126.68907411794717	-126.68907411794359	-126.68907411794795	-126.68907411790472	-126.68907411795108	-126.68907411794899	-126.68907411795436	-126.68907411793298	-126.68907411795955	-126.68907411794953	-126.68907411797026	-126.68907411787949	-126.68907411794635	-126.68907411797733	-126.68907411788476	-126.68907411792436	Turicimonas_muris_YL45	Clostridium_innocuum_I46
