	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
4	bc1012	Fumarate	Microbe	-0.3517471515869185	0.3450223986304687	0.3517471515869185	-1.0	0.5930827527309477	-0.5930827527309477
67	bc1008	O2	Microbe	-0.022404371317387557	1.603705772717798e-10	0.022404371317387557	-1.0	0.149680898304986	-0.149680898304986
93	bc1009	D-Glucose	Microbe	-0.871044259689122	0.041430760432294225	0.871044259689122	-1.0	0.9332975193844255	-0.9332975193844255
114	O2	bc1012	Metabolite	0.025465027729403657	0.016989930804331928	0.025465027729403657	1.0	0.15957765422954323	0.15957765422954323
128	D-Glucose	bc1008	Metabolite	0.057420822645501475	1.053411339967276e-09	0.057420822645501475	1.0	0.23962642309541216	0.23962642309541216
141	bc1009	O2	Microbe	-1.5870476270256413	0.1375378966922371	1.5870476270256413	-1.0	1.2597807853057774	-1.2597807853057774
143	O2	bc1009	Metabolite	0.043596568256961954	0.004777031842045528	0.043596568256961954	1.0	0.20879791248228982	0.20879791248228982
175	bc1001	D-Glucose	Microbe	-0.8709915670136135	0.04146139432730448	0.8709915670136135	-1.0	0.9332692896552492	-0.9332692896552492
208	O2	bc1001	Metabolite	0.03993180320270781	0.010378364800098416	0.03993180320270781	1.0	0.1998294352759568	0.1998294352759568
212	bc1012	D-Glucose	Microbe	-0.9621004832502523	0.005710010729250638	0.9621004832502523	-1.0	0.9808672097946043	-0.9808672097946043
221	bc1001	O2	Microbe	-1.6515201329515072	0.17121827129870185	1.6515201329515072	-1.0	1.2851148325933786	-1.2851148325933786
239	bc1008	D-Glucose	Microbe	-0.9994349240223641	3.1913042559646274e-07	0.9994349240223641	-1.0	0.9997174220860433	-0.9997174220860433
256	Fumarate	bc1012	Metabolite	0.002702877246162457	0.0033257204374845077	0.002702877246162457	1.0	0.051989203169143273	0.051989203169143273
270	bc1012	O2	Microbe	-1.6346620994896046	0.16192333957093624	1.6346620994896046	-1.0	1.2785390488716426	-1.2785390488716426
309	D-Glucose	bc1012	Metabolite	0.149812214077724	0.05150248626072787	0.149812214077724	1.0	0.3870558281149168	0.3870558281149168
310	D-Glucose	bc1009	Metabolite	0.19953084165563054	0.01585834651842877	0.19953084165563054	1.0	0.44668875255106943	0.44668875255106943
311	D-Glucose	bc1001	Metabolite	0.10161633229813938	0.023735988109160108	0.10161633229813938	1.0	0.3187731674688749	0.3187731674688749
