	0.0000-0.6586	0.6598-0.6598	0.6598-0.6612	0.6618-1.5246	1.5246-2.0000	Source	Target
bc1001##bc1003##O2	-0.15297633046741727	0.0	0.0	0.0	0.0	bc1001	bc1003
bc1008##bc1003##O2	-0.003429276312228097	0.0	0.0	0.0	0.0	bc1008	bc1003
bc1010##bc1003##O2	-0.15297633046741765	0.0	0.0	0.0	0.0	bc1010	bc1003
bc1003##bc1001##O2	-0.15236136794857968	-0.27747530369501183	0.0	0.0	0.0	bc1003	bc1001
bc1008##bc1001##O2	-0.0034154906736765835	-0.0034154906736765835	0.0	0.0	0.0	bc1008	bc1001
bc1010##bc1001##O2	-0.15236136794857924	-0.1523613679485822	0.0	0.0	0.0	bc1010	bc1001
bc1001##bc1008##D-Glucose	-0.03152386386470406	-0.03152386386470406	-0.0574532881184571	-0.05745328811845293	-0.05745328811845293	bc1001	bc1008
bc1003##bc1008##D-Glucose	-0.03154753397618745	-0.057453288118453114	-0.057453288118453114	-0.057453288118453114	-0.057453288118453114	bc1003	bc1008
bc1010##bc1008##D-Glucose	-0.03249226046660573	-0.05745328811845403	-0.05745328811845403	-0.057453288118453114	-0.057453288118453114	bc1010	bc1008
bc1001##bc1010##O2	-0.15252946972194503	0.0	0.0	0.0	0.0	bc1001	bc1010
bc1003##bc1010##O2	-0.15252946972194587	0.0	0.0	0.0	0.0	bc1003	bc1010
bc1008##bc1010##O2	-0.0034192590176268323	0.0	0.0	0.0	0.0	bc1008	bc1010
bc1001##bc1003##D-Glucose	0.0	-0.1528615523424695	-0.2785952523668837	-0.27859525236686344	-0.27859525236686344	bc1001	bc1003
bc1008##bc1003##D-Glucose	0.0	-0.2785952523668618	-0.2785952523668618	-0.2785952523668618	-0.2785952523668618	bc1008	bc1003
bc1010##bc1003##D-Glucose	0.0	-0.2785952523668688	-0.2785952523668688	-0.27859525236686433	-0.27859525236686433	bc1010	bc1003
bc1001##bc1010##D-Glucose.O2	0.0	-0.11330374830241619	-1.1635969549795706	0.0	0.0	bc1001	bc1010
bc1003##bc1010##D-Glucose.O2	0.0	-0.20809099818600796	-0.20809099818600796	0.0	0.0	bc1003	bc1010
bc1008##bc1010##O2.D-Glucose	0.0	-2.3011095120491167	-2.3011095120491167	0.0	0.0	bc1008	bc1010
bc1003##bc1001##D-Glucose.O2	0.0	0.0	-0.2798233034337261	0.0	0.0	bc1003	bc1001
bc1008##bc1001##O2.D-Glucose	0.0	0.0	-3.094338874994298	0.0	0.0	bc1008	bc1001
bc1010##bc1001##D-Glucose.O2	0.0	0.0	-1.564707491653467	0.0	0.0	bc1010	bc1001
bc1003##bc1001##D-Glucose	0.0	0.0	0.0	-0.13296422013011486	-0.13296422013011486	bc1003	bc1001
bc1008##bc1001##D-Glucose	0.0	0.0	0.0	-0.13296422013011364	-0.13296422013011364	bc1008	bc1001
bc1010##bc1001##D-Glucose	0.0	0.0	0.0	-0.13296422013011486	-0.13296422013011486	bc1010	bc1001
bc1001##bc1010##D-Glucose	0.0	0.0	0.0	-0.13113491857070197	-0.13113491857070197	bc1001	bc1010
bc1003##bc1010##D-Glucose	0.0	0.0	0.0	-0.13113491857070236	-0.13113491857070236	bc1003	bc1010
bc1008##bc1010##D-Glucose	0.0	0.0	0.0	-0.13113491857070117	-0.13113491857070117	bc1008	bc1010
