	0.0000-0.2268	0.2323-0.4202	0.4202-0.4202	0.4202-0.4203	0.4203-0.4217	0.4217-0.4217	0.4217-0.4218	0.4218-0.4222	0.4222-0.4229	0.4229-0.4234	0.4234-0.4235	0.4235-0.4236	0.4242-1.1763	1.1763-2.5000	Source	Target
O2##L-Asparagine##bc1001	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	-0.030598856469820773	0.3142414681562116	0.3142414681562116	0.3142414681562116	0.3142414681562116	0.3142414681562116	0.0	0.0	O2	L-Asparagine
O2##N-Acetyl-D-glucosamine##bc1001	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	-0.01567014577002086	0.16092789669604027	0.16092789669604027	0.16092789669604027	0.16092789669604027	0.16092789669604027	0.0	0.0	O2	N-Acetyl-D-glucosamine
O2##Co2+##bc1001	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	-0.0004275502482349171	0.004390818259800644	0.004390818259800644	0.004390818259800644	0.004390818259800644	0.004390818259800644	0.0	0.0	O2	Co2+
O2##D-Glucose##bc1001	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	-0.5486868532173085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	D-Glucose
O2##Zn2+##bc1001	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	-0.000427550248236111	0.004390818259785657	0.004390818259785657	0.004390818259785657	0.004390818259785657	0.004390818259785657	0.0	0.0	O2	Zn2+
O2##L-Tyrosine##bc1001	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	-0.01838645255725527	0.1888235872956358	0.1888235872956358	0.1888235872956358	0.1888235872956358	0.1888235872956358	0.0	0.0	O2	L-Tyrosine
O2##Glycerol##bc1001	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	-0.009490694721512807	0.0974667091252781	0.0974667091252781	0.0974667091252781	0.0974667091252781	0.0974667091252781	0.0	0.0	O2	Glycerol
O2##Acetate##bc1001	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	0.8889466996588976	2.1404855007314882	2.1404855007314882	2.1404855007314882	2.1404855007314882	2.1404855007314882	0.0	0.0	O2	Acetate
O2##Glycine##bc1001	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	-0.07640180747689798	0.784624620694751	0.784624620694751	0.784624620694751	0.784624620694751	0.784624620694751	0.0	0.0	O2	Glycine
O2##L-Arginine##bc1001	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	-0.03758706537534693	0.38600836664856625	0.38600836664856625	0.38600836664856625	0.38600836664856625	0.38600836664856625	0.0	0.0	O2	L-Arginine
O2##UMP##bc1001	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	-0.01426682353322038	0.14651618034899958	0.14651618034899958	0.14651618034899958	0.14651618034899958	0.14651618034899958	0.0	0.0	O2	UMP
O2##Ala-Ala##bc1001	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	-0.0038106488804429952	0.03913426960909344	0.03913426960909344	0.03913426960909344	0.03913426960909344	0.03913426960909344	0.0	0.0	O2	Ala-Ala
O2##Mn2+##bc1001	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	-0.00042755024823717025	0.00439081825982174	0.00439081825982174	0.00439081825982174	0.00439081825982174	0.00439081825982174	0.0	0.0	O2	Mn2+
O2##L-Proline##bc1002	-0.02818792066625777	-0.02818792066625777	-0.02818792066625777	-0.02818792066625777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	L-Proline
O2##Co2+##bc1002	-0.0004290631409923205	-0.0004290631409923205	-0.0004290631409923205	-0.0004290631409923205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Co2+
O2##L-Phenylalanine##bc1002	-0.023626107418336977	-0.023626107418336977	-0.023626107418336977	-0.023626107418336977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	L-Phenylalanine
O2##Riboflavin##bc1002	-0.0012871894229835718	-0.0012871894229835718	-0.0012871894229835718	-0.0012871894229835718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Riboflavin
O2##Glycerol##bc1002	-0.009524277682471619	-0.009524277682471619	-0.009524277682471619	-0.009524277682471619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Glycerol
O2##Glycine##bc1002	-0.0762430932400464	-0.0762430932400464	-0.0762430932400464	-0.0762430932400464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Glycine
O2##L-Lysine##bc1002	-0.043643616297274784	-0.043643616297274784	-0.043643616297274784	-0.043643616297274784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	L-Lysine
O2##BET##bc1002	-0.0008581262819888834	-0.0008581262819888834	-0.0008581262819888834	-0.0008581262819888834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	BET
O2##Nicotinamide ribonucleotide##bc1002	-0.00042906314099322776	-0.00042906314099322776	-0.00042906314099322776	-0.00042906314099322776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Nicotinamide ribonucleotide
O2##dGTP##bc1002	-0.003001875839641158	-0.003001875839641158	-0.003001875839641158	-0.003001875839641158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	dGTP
O2##Sulfate##bc1002	-0.00042906314099242773	-0.00042906314099242773	-0.00042906314099242773	-0.00042906314099242773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Sulfate
O2##AMP##bc1002	-0.01641686215352195	-0.01641686215352195	-0.01641686215352195	-0.01641686215352195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	AMP
O2##Mg##bc1002	-0.0004290631409920729	-0.0004290631409920729	-0.0004290631409920729	-0.0004290631409920729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Mg
O2##L-Threonine##bc1002	-0.032273126559918784	-0.032273126559918784	-0.032273126559918784	-0.032273126559918784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	L-Threonine
O2##CO2##bc1002	1.1046287383611935	1.1046287383611935	1.1046287383611935	1.1046287383611935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	CO2
O2##Niacin##bc1002	0.0004290631409922008	0.0004290631409922008	0.0004290631409922008	0.0004290631409922008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Niacin
O2##L-Arginine##bc1002	-0.037720067751466684	-0.037720067751466684	-0.037720067751466684	-0.037720067751466684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	L-Arginine
O2##O2##bc1002	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	O2
O2##Chorismate##bc1002	-0.0008581262819873217	-0.0008581262819873217	-0.0008581262819873217	-0.0008581262819873217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Chorismate
O2##Mn2+##bc1002	-0.0004290631409935886	-0.0004290631409935886	-0.0004290631409935886	-0.0004290631409935886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Mn2+
O2##Deoxyguanosine##bc1002	-0.0004290631409929981	-0.0004290631409929981	-0.0004290631409929981	-0.0004290631409929981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Deoxyguanosine
O2##Ca2+##bc1002	-0.0004290631409943023	-0.0004290631409943023	-0.0004290631409943023	-0.0004290631409943023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	Ca2+
O2##K+##bc1002	-0.0004290631409927557	-0.0004290631409927557	-0.0004290631409927557	-0.0004290631409927557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2	K+
