	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
bc1015##Acetate	bc1015	Acetate	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1015##CO2	bc1015	CO2	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1015##D-Glucose	bc1015	D-Glucose	Microbe	-1e-08	1e-08	-1.0	0.0001	-0.0001
D-Glucose##bc1015	D-Glucose	bc1015	Metabolite	1e-08	1e-08	1.0	0.0001	0.0001
bc1015##H+	bc1015	H+	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1015##H2O	bc1015	H2O	Microbe	2e-08	2e-08	1.0	0.0001414213562373095	0.0001414213562373095
bc1015##O2	bc1015	O2	Microbe	-1e-08	1e-08	-1.0	0.0001	-0.0001
O2##bc1015	O2	bc1015	Metabolite	1e-08	1e-08	1.0	0.0001	0.0001
bc1010##Acetate	bc1010	Acetate	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1010##CO2	bc1010	CO2	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1010##D-Glucose	bc1010	D-Glucose	Microbe	-1e-08	1e-08	-1.0	0.0001	-0.0001
D-Glucose##bc1010	D-Glucose	bc1010	Metabolite	1e-08	1e-08	1.0	0.0001	0.0001
bc1010##H+	bc1010	H+	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1010##H2O	bc1010	H2O	Microbe	2e-08	2e-08	1.0	0.0001414213562373095	0.0001414213562373095
bc1010##O2	bc1010	O2	Microbe	-1e-08	1e-08	-1.0	0.0001	-0.0001
O2##bc1010	O2	bc1010	Metabolite	1e-08	1e-08	1.0	0.0001	0.0001
bc1008##Acetate	bc1008	Acetate	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1008##D-Glucose	bc1008	D-Glucose	Microbe	-1e-08	1e-08	-1.0	0.0001	-0.0001
D-Glucose##bc1008	D-Glucose	bc1008	Metabolite	1e-08	1e-08	1.0	0.0001	0.0001
bc1008##H+	bc1008	H+	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1008##L-Lactate	bc1008	L-Lactate	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1016##Acetate	bc1016	Acetate	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1016##D-Glucose	bc1016	D-Glucose	Microbe	-1e-08	1e-08	-1.0	0.0001	-0.0001
D-Glucose##bc1016	D-Glucose	bc1016	Metabolite	1e-08	1e-08	1.0	0.0001	0.0001
bc1016##H+	bc1016	H+	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
bc1016##L-Lactate	bc1016	L-Lactate	Microbe	1e-08	1e-08	1.0	0.0001	0.0001
