	0.0000-0.0000	0.0000-0.0012	0.0012-0.0727	0.0727-0.0728	0.0728-0.0732	0.0732-20.0000	Source	Target
Turicimonas_muris_YL45##Bacteroides_caecimuris_I48##PAN	-126.68907412336824	-126.68907412337224	-126.68907412338656	-126.68907412205714	-126.68907412163213	-126.6890741219254	Turicimonas_muris_YL45	Bacteroides_caecimuris_I48
Bacteroides_caecimuris_I48##Turicimonas_muris_YL45##Riboflavin	-126.68907411748695	-126.68907411739069	-126.68907411739072	-126.68907411739076	-126.6890741173907	-126.68907411739082	Bacteroides_caecimuris_I48	Turicimonas_muris_YL45
