	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1003->bc1002	bc1003	bc1002	-1.09e-14	Acetate.CO2.H+.H2O	1.09e-14	-1.0	1.044030650891055e-07	-1.044030650891055e-07
bc1008->bc1002	bc1008	bc1002	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
bc1016->bc1002	bc1016	bc1002	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
bc1002->bc1016	bc1002	bc1016	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
bc1003->bc1016	bc1003	bc1016	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
bc1008->bc1016	bc1008	bc1016	-4.999999999999999e-15	Acetate.H+.H2O.L-Lactate	4.999999999999999e-15	-1.0	7.071067811865474e-08	-7.071067811865474e-08
bc1002->bc1008	bc1002	bc1008	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
bc1003->bc1008	bc1003	bc1008	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
bc1016->bc1008	bc1016	bc1008	-4.999999999999999e-15	Acetate.H+.H2O.L-Lactate	4.999999999999999e-15	-1.0	7.071067811865474e-08	-7.071067811865474e-08
bc1002->bc1003	bc1002	bc1003	-1.09e-14	Acetate.CO2.H+.H2O	1.09e-14	-1.0	1.044030650891055e-07	-1.044030650891055e-07
bc1008->bc1003	bc1008	bc1003	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
bc1016->bc1003	bc1016	bc1003	-3.8e-15	Acetate.H+.H2O	3.8e-15	-1.0	6.164414002968976e-08	-6.164414002968976e-08
