	0.0000-0.0009	0.0009-0.0015	0.0015-0.0029	0.0029-0.0033	0.0033-0.0034	0.0034-0.0038	0.0038-0.0039	0.0039-0.0045	0.0045-0.0050	0.0050-0.0061	0.0061-1.3601	1.3601-2.8777	2.8777-2.9804	2.9804-3.0082	3.0087-3.0277	3.0510-3.1472	3.1478-3.1679	3.1679-3.1822	3.2315-3.2343	3.2343-3.3533	3.3533-3.3637	3.3948-3.3961	3.3961-3.3969	3.3969-3.3971	3.3971-3.3979	3.3979-3.4176	3.4591-6.9037	6.9037-6.9118	6.9118-9.0242	9.0242-9.0408	9.0408-9.0420	9.0420-9.5296	9.5296-20.0000	Source	Target
PAN##Mn2+-e0##Clostridium_innocuum_I46	-0.9241112603140964	-0.9241112603338151	-0.9241112603179195	-0.9241112603535484	-0.9241112602888208	-0.9241112603650986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Mn2+-e0
PAN##Zn2+-e0##Clostridium_innocuum_I46	-0.9241112603131995	-0.9241112603327845	-0.9241112603170193	-0.9241112603610401	-0.9241112602891592	-0.924111260366454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Zn2+-e0
L-Aspartate-e0##L-Aspartate-e0##Clostridium_innocuum_I46	-1.000000000000001	-0.9999999999999979	-1.0000000000000013	-0.9999999999999993	-0.9999999999999999	-0.9999999999999993	-0.9999999999999993	-0.9999999999999998	-0.9999999999999994	-0.9999999999999982	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-0.9999999999999984	-1.0	L-Aspartate-e0	L-Aspartate-e0
PAN##Sulfate-e0##Clostridium_innocuum_I46	-0.9241112603080747	-0.9241112603340682	-0.9241112603162086	-0.9241112603546825	-0.9241112602838938	-0.9241112603622497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Sulfate-e0
PAN##L-Arginine-e0##Clostridium_innocuum_I46	-35.572358341726435	-35.572358342449675	-35.572358341834224	-35.57235834335516	-35.57235834069053	-35.572358343701076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Arginine-e0
Spermidine-e0##L-Glutamine-e0##Clostridium_innocuum_I46	1.5000000000003413	1.5000000000000782	1.5591397849448831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Glutamine-e0
Thiamin-e0##L-Glutamine-e0##Clostridium_innocuum_I46	-1.0000000000027616	-0.9999999999974143	-0.18279569893614486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Glutamine-e0
N-Acetyl-D-glucosamine-e0##L-Glutamine-e0##Clostridium_innocuum_I46	-1.0000000000006268	-0.9999999999988464	-0.8064516129040641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Glutamine-e0
Folate-e0##L-Glutamine-e0##Clostridium_innocuum_I46	-0.500000000001445	-0.4999999999955764	0.032258064518206266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Glutamine-e0
Riboflavin##L-Glutamine-e0##Clostridium_innocuum_I46	-2.5000000000036526	-2.499999999998132	-1.8064516129139436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Glutamine-e0
PAN##L-Glutamine-e0##Clostridium_innocuum_I46	-104.55147981770654	-104.55147981980359	-348.27583655870325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Glutamine-e0
PAN##L-Leucine-e0##Clostridium_innocuum_I46	-64.72644010466773	-64.72644010597092	-64.72644010487006	-64.72644010760887	-64.72644010277412	-64.72644010824102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Leucine-e0
PAN##L-Histidine-e0##Clostridium_innocuum_I46	-11.393282031154369	-11.393282031390946	-11.393282031191308	-11.39328203167244	-11.39328203083261	-11.393282031787923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Histidine-e0
PAN##L-Proline-e0##Clostridium_innocuum_I46	-26.584324739367254	-26.584324739887723	-26.58432473944715	-26.584324740566483	-26.584324738600376	-26.58432474083322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Proline-e0
PAN##Co2+-e0##Clostridium_innocuum_I46	-0.9241112603153258	-0.9241112603365417	-0.9241112603169856	-0.9241112603515966	-0.9241112602835646	-0.9241112603645425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Co2+-e0
PAN##L-Threonine-e0##Clostridium_innocuum_I46	-30.508677438973493	-30.50867743960602	-30.508677439073352	-30.50867744028327	-30.508677438049535	-30.508677440597193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Clostridium_innocuum_I46	-1.0000000000000013	-1.000000000000001	-1.0000000000000004	-0.9999999999999999	-1.0000000000000013	-1.000000000000001	-0.9999999999999984	-0.9999999999999882	-0.9999999999999877	-0.9999999999999996	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000013	Spermidine-e0	Spermidine-e0
Thiamin-e0##Thiamin-e0##Clostridium_innocuum_I46	-0.999999999999999	-1.0000000000000002	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	Thiamin-e0
PAN##L-Isoleucine-e0##Clostridium_innocuum_I46	-44.48445267429008	-44.48445267514627	-44.484452674422904	-44.48445267634277	-44.48445267302408	-44.484452676762466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Isoleucine-e0
PAN##fe3-e0##Clostridium_innocuum_I46	-0.924111260317236	-0.9241112603354055	-0.924111260318149	-0.9241112603669612	-0.9241112602914642	-0.924111260375287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	fe3-e0
L-Aspartate-e0##H+-e0##Clostridium_innocuum_I46	-0.11111111114151695	1.0000000000017857	0.5698924731055353	1.000000000012663	-0.08695652175093779	1.000000000012943	0.8596324297265494	0.9999999999979725	0.9999999999980809	1.0000000000008953	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000003275	1.0000000000004614	L-Aspartate-e0	H+-e0
Spermidine-e0##H+-e0##Clostridium_innocuum_I46	2.5555555555437843	1.9999999999997018	1.5268817204372196	14.000000000174202	-17.08695652084422	14.000000000196643	9.985487490180265	-33.75993976775823	-30.350323142562342	2.0000000000310694	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000142437	-2.5000000000156595	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Clostridium_innocuum_I46	-9.444444444316195	3.0000000000076392	-3.537634408541757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	H+-e0
N-Acetyl-D-glucosamine-e0##H+-e0##Clostridium_innocuum_I46	-1.9999999999724907	2.000000000002985	0.45161290323052117	-6.000000000094366	10.304347825637082	-6.000000000105431	-3.89448644589838	9.919979922593178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	H+-e0
Folate-e0##H+-e0##Clostridium_innocuum_I46	-14.666666666604518	-0.999999999989129	-5.258064516138313	-4.999999999989421	-6.086956521724955	-4.999999999987167	-5.140367570270558	34.79994980641676	31.958602618755936	5.000000000006289	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	7.5000000000187255	0.7562437455043096	Folate-e0	H+-e0
N-Acetyl-D-chondrosamine-e0##H+-e0##Clostridium_innocuum_I46	-0.1111111110877927	-1.000000000001334	-0.655913978484963	-1.0000000000098508	-0.13043478260389696	-1.0000000000103209	-0.88770594378136	6.959989961289249	6.3917205237566845	0.9999999999987065	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999991139	0.9999999999992735	N-Acetyl-D-chondrosamine-e0	H+-e0
Riboflavin##H+-e0##Clostridium_innocuum_I46	-8.555555555392514	4.000000000007139	-1.5483870967177376	-16.000000000235644	20.956521738240827	-16.000000000259043	-11.227502610703576	39.71992972905758	35.74204366632906	-660.1555959291888	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-452.86138518231047	-442.745750800622	Riboflavin	H+-e0
PAN##H+-e0##Clostridium_innocuum_I46	4843.962134303883	-126.59372462118232	1823.20112930753	-963.0055632019476	5801.793561070567	-860.3350632829051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	H+-e0
PAN##Uracil-e0##Clostridium_innocuum_I46	-39.64223087751997	-39.64223087776077	-39.642230877526025	-39.64223087902302	-39.64223087636789	-39.642230879489624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Uracil-e0
L-Aspartate-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.11111111114192236	1.0000000000006672	0.7849462365527218	1.0000000000063323	0.782608695650434	1.0000000000069336	0.9256188461365631	0.9999999999988074	0.9999999999988912	0.999999999999823	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000003757	1.0000000000004348	L-Aspartate-e0	L-Alanine-e0
Spermidine-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.4444444444563237	-1.000000000000036	-1.2365591397811169	5.000000000088764	-1.217391304209414	5.00000000010777	2.87269899950765	-20.30812082483533	-17.752264185513905	-6.999999999995066	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.500000000013744	-2.5000000000141664	Spermidine-e0	L-Alanine-e0
Thiamin-e0##L-Alanine-e0##Clostridium_innocuum_I46	-9.444444444314541	3.0000000000016125	-0.2688172042705178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Alanine-e0
N-Acetyl-D-glucosamine-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.9999999999721917	3.0000000000007288	2.225806451615126	-1.000000000048015	2.2608695651478476	-1.0000000000577773	0.11571730795070274	7.4360402749491845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Alanine-e0
Folate-e0##L-Alanine-e0##Clostridium_innocuum_I46	-10.66666666660416	3.0000000000027844	0.8709677419298697	1.0000000000043865	0.7826086956540329	1.0000000000054514	0.9256188461366724	22.090100687334093	19.960220154568024	10.999999999994785	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	8.500000000018142	6.25858087107859	Folate-e0	L-Alanine-e0
N-Acetyl-D-chondrosamine-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.1111111110874876	-1.000000000000461	-0.8279569892424063	-1.0000000000048934	-0.8260869565210357	-1.0000000000054576	-0.9404950769092588	3.218020137470416	2.7920440309168795	0.9999999999995788	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999992153	0.9999999999993229	N-Acetyl-D-chondrosamine-e0	L-Alanine-e0
Riboflavin##L-Alanine-e0##Clostridium_innocuum_I46	-7.555555555390366	5.000000000001369	2.22580645164117	-5.000000000119355	2.3913043476882168	-5.000000000141241	-2.471040768645064	24.52614096231149	21.5443082164365	-209.75091668836896	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-417.04512743224717	-413.6829987388556	Riboflavin	L-Alanine-e0
PAN##L-Alanine-e0##Clostridium_innocuum_I46	4912.33380907482	-58.222049847220944	916.6753771163678	-476.4279691386699	876.5318557363894	-455.8938691576502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Alanine-e0
Spermidine-e0##L-Methionine-e0##Clostridium_innocuum_I46	1.0000000000000544	1.0000000000000027	0.9999999999999163	1.0000000000042164	0.9999999999970349	1.0000000000050806	0.9044244548002016	-0.1370452255003104	-0.006773177414209319	1.0000000000009697	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999992496	0.9999999999991821	Spermidine-e0	L-Methionine-e0
PAN##L-Methionine-e0##Clostridium_innocuum_I46	-20.482435295026065	-20.48243529544777	-20.48243529506333	-20.48243529602616	-20.482435294463887	-20.4824352961861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Methionine-e0
Thiamin-e0##L-Cysteine-e0##Clostridium_innocuum_I46	0.9999999999996725	1.0000000000008715	0.999999999999486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Cysteine-e0
