	Source	Target	SourceType	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Enterococcus_faecalis_KB1	N-Acetyl-D-glucosamine-e0	Microbe	-15.817612125903661	89.08822337019353	15.817612125903661	-1.0	3.977136171405709	-3.977136171405709
19	Acutalibacter_muris_KB1	L-Cysteine-e0	Microbe	-15.523904665017104	0.07218851722294761	15.523904665017104	-1.0	3.9400386628835387	-3.9400386628835387
25	Enterococcus_faecalis_KB1	L-Cysteine-e0	Microbe	-1.0457115195729294	0.48711663834245883	1.0457115195729294	-1.0	1.022600371392916	-1.022600371392916
40	Acutalibacter_muris_KB1	Glycine-e0	Microbe	-106.02006386588467	3.3669937510525436	106.02006386588467	-1.0	10.296604482346822	-10.296604482346822
41	Acutalibacter_muris_KB1	L-Serine-e0	Microbe	-57.50106814872648	0.9904168306462016	57.50106814872648	-1.0	7.582945875365753	-7.582945875365753
47	Enterococcus_faecalis_KB1	Thiamin-e0	Microbe	-0.443801372204266	0.06379123390750167	0.443801372204266	-1.0	0.6661841878972106	-0.6661841878972106
49	Riboflavin-e0	Enterococcus_faecalis_KB1	Metabolite	1.5138496485646562	144.2037492147346	1.5138496485646562	1.0	1.2303859754421196	1.2303859754421196
50	Enterococcus_faecalis_KB1	D-Mannose-e0	Microbe	-1.32391699130789	362.65023806385153	1.32391699130789	-1.0	1.1506159182402658	-1.1506159182402658
52	Enterococcus_faecalis_KB1	L-Serine-e0	Microbe	-3.192005332051248	3007.39368882176	3.192005332051248	-1.0	1.786618406949634	-1.786618406949634
53	Enterococcus_faecalis_KB1	Riboflavin-e0	Microbe	-0.799913859326932	0.21108978799372852	0.799913859326932	-1.0	0.8943790356034359	-0.8943790356034359
57	Acutalibacter_muris_KB1	Pyridoxal	Microbe	-0.9828416755582879	0.0002893565479637902	0.9828416755582879	-1.0	0.9913837176181016	-0.9913837176181016
65	Enterococcus_faecalis_KB1	Folate-e0	Microbe	-1.2262625521486772	0.4270300200706053	1.2262625521486772	-1.0	1.1073673970948743	-1.1073673970948743
69	Pyridoxal	Acutalibacter_muris_KB1	Metabolite	190.27057366030536	10.84449773746095	190.27057366030536	1.0	13.793859998575648	13.793859998575648
73	Enterococcus_faecalis_KB1	Pyridoxal	Microbe	-0.3999569301277536	0.052772446327719394	0.3999569301277536	-1.0	0.6324214813933454	-0.6324214813933454
76	Acutalibacter_muris_KB1	L-Alanine-e0	Microbe	-105.23175756288592	3.3171097076365967	105.23175756288592	-1.0	10.258253143829407	-10.258253143829407
77	Acutalibacter_muris_KB1	L-Threonine-e0	Microbe	-115.10640170036726	3.968854181946112	115.10640170036726	-1.0	10.728765152633702	-10.728765152633702
78	Enterococcus_faecalis_KB1	Inosine	Microbe	-1.4567622414412735	13.073021212801496	1.4567622414412735	-1.0	1.206964059713989	-1.206964059713989
87	Enterococcus_faecalis_KB1	L-Threonine-e0	Microbe	-3.610583464477612	978.6272960222557	3.610583464477612	-1.0	1.900153537079994	-1.900153537079994
91	Enterococcus_faecalis_KB1	O2-e0	Microbe	418.7421964841951	67522.28370005087	418.7421964841951	1.0	20.463191258554836	20.463191258554836
98	Enterococcus_faecalis_KB1	Glycerol-e0	Microbe	-0.9002437170413794	0.7622845231154901	0.9002437170413794	-1.0	0.9488117395149469	-0.9488117395149469
100	Enterococcus_faecalis_KB1	Formate-e0-e0	Microbe	-0.8302734394287001	0.25549681738491337	0.8302734394287001	-1.0	0.9111934149392763	-0.9111934149392763
107	Acutalibacter_muris_KB1	Heme-e0	Microbe	0.8198978052814134	0.0005585375755136983	0.8198978052814134	1.0	0.9054820844618702	0.9054820844618702
109	Enterococcus_faecalis_KB1	Heme-e0	Microbe	-0.44331707538246645	0.06374437410820372	0.44331707538246645	-1.0	0.6658206030023902	-0.6658206030023902
111	Enterococcus_faecalis_KB1	L-Alanine-e0	Microbe	-7.827094429871223	4552.044659728175	7.827094429871223	-1.0	2.7976944847268834	-2.7976944847268834
112	L-Alanine-e0	Enterococcus_faecalis_KB1	Metabolite	1.7000134136386453e-05	2.734931639603116e-06	1.7000134136386453e-05	1.0	0.0041231218920117375	0.0041231218920117375
113	O2-e0	Enterococcus_faecalis_KB1	Metabolite	-1.7000134136389096e-05	2.7349316396040454e-06	1.7000134136389096e-05	-1.0	0.004123121892012058	-0.004123121892012058
114	L-Threonine-e0	Enterococcus_faecalis_KB1	Metabolite	3.1748780130273934e-05	9.975515439933746e-06	3.1748780130273934e-05	1.0	0.005634605587818364	0.005634605587818364
115	Heme-e0	Enterococcus_faecalis_KB1	Metabolite	4.20391509741147	795.8521711956204	4.20391509741147	1.0	2.0503451166599906	2.0503451166599906
116	Folate-e0	Enterococcus_faecalis_KB1	Metabolite	52.17425292068547	597.9839681005972	52.17425292068547	1.0	7.2231747120421685	7.2231747120421685
117	N-Acetyl-D-glucosamine-e0	Enterococcus_faecalis_KB1	Metabolite	0.1770967753157317	0.8188543974492051	0.1770967753157317	1.0	0.42082867691702247	0.42082867691702247
118	D-Mannose-e0	Enterococcus_faecalis_KB1	Metabolite	2.9497291987760175e-05	9.28682592100025e-06	2.9497291987760175e-05	1.0	0.005431140947145468	0.005431140947145468
119	Thiamin-e0	Enterococcus_faecalis_KB1	Metabolite	5.950068637417807e-05	4.605091008134371e-05	5.950068637417807e-05	1.0	0.007713668801172246	0.007713668801172246
120	L-Serine-e0	Enterococcus_faecalis_KB1	Metabolite	3.349438277096021e-05	1.3787635952670154e-05	3.349438277096021e-05	1.0	0.005787433176371043	0.005787433176371043
122	Enterococcus_faecalis_KB1	Glycine-e0	Microbe	-1.128107999895026	2.280563170038221	1.128107999895026	-1.0	1.0621242864632303	-1.0621242864632303
124	Glycine-e0	Enterococcus_faecalis_KB1	Metabolite	1.874573677707358e-05	4.914006571023299e-06	1.874573677707358e-05	1.0	0.004329634716355824	0.004329634716355824
125	Inosine	Enterococcus_faecalis_KB1	Metabolite	6.24857892569e-06	5.460007301134913e-07	6.24857892569e-06	1.0	0.0024997157689805455	0.0024997157689805455
126	Glycerol-e0	Enterococcus_faecalis_KB1	Metabolite	1.8745736777066156e-05	4.914006571019405e-06	1.8745736777066156e-05	1.0	0.004329634716354967	0.004329634716354967
