	0.173	0.34775	0.35024999999999995	0.3765	0.40335	0.797	1.5946500000000001	Source	Target
Cu2+##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Cu2+	bc1015
bc1015##D-Arabinose##Microbe	-1.09541924	-0.19760303	-0.17038802	-0.12851477	-0.08942623	-6.42e-06	0	bc1015	D-Arabinose
D-Arabinose##bc1015##Metabolite	1.09541924	0.19760303	0.17038802	0.12851477	0.08942623	6.42e-06	0	D-Arabinose	bc1015
bc1015##D-Glucose##Microbe	-52.37934503	-9.44872673	-8.14739464	-6.14515356	-4.27606822	-0.00030691	0	bc1015	D-Glucose
D-Glucose##bc1015##Metabolite	52.37934503	9.44872673	8.14739464	6.14515356	4.27606822	0.00030691	0	D-Glucose	bc1015
bc1015##Deoxycytidine##Microbe	-0.21344097	-0.03850268	-0.03319988	-0.02504093	-0.01742458	-1.25e-06	0	bc1015	Deoxycytidine
Deoxycytidine##bc1015##Metabolite	0.21344097	0.03850268	0.03319988	0.02504093	0.01742458	1.25e-06	0	Deoxycytidine	bc1015
bc1015##Deoxyguanosine##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Deoxyguanosine
Deoxyguanosine##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Deoxyguanosine	bc1015
bc1015##Folate##Microbe	-0.12290473	-0.02217082	-0.01911733	-0.0144192	-0.01003352	-7.2e-07	0	bc1015	Folate
Folate##bc1015##Metabolite	0.12290473	0.02217082	0.01911733	0.0144192	0.01003352	7.2e-07	0	Folate	bc1015
bc1015##Formate##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Formate
Formate##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Formate	bc1015
bc1015##GTP##Microbe	-1.97685849	-0.35660613	-0.30749232	-0.23192537	-0.16138388	-1.158e-05	0	bc1015	GTP
GTP##bc1015##Metabolite	1.97685849	0.35660613	0.30749232	0.23192537	0.16138388	1.158e-05	0	GTP	bc1015
bc1015##Glycerol##Microbe	-0.90940676	-0.16404818	-0.14145453	-0.10669175	-0.07424082	-5.33e-06	0	bc1015	Glycerol
Glycerol##bc1015##Metabolite	0.90940676	0.16404818	0.14145453	0.10669175	0.07424082	5.33e-06	0	Glycerol	bc1015
bc1015##Glycine##Microbe	-7.32088878	-1.32061746	-1.13873455	-0.8588879	-0.59765199	-4.29e-05	0	bc1015	Glycine
Glycine##bc1015##Metabolite	7.32088878	1.32061746	1.13873455	0.8588879	0.59765199	4.29e-05	0	Glycine	bc1015
bc1015##H+##Microbe	74.38377241	13.41811239	11.57009406	8.72671667	6.07243342	0.00043585	0	bc1015	H+
bc1015##H2O##Microbe	192.39674775	34.7065106	29.92653365	22.57201876	15.70660379	0.00112734	0	bc1015	H2O
bc1015##Heme##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Heme
Heme##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Heme	bc1015
bc1015##K+##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	K+
K+##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	K+	bc1015
bc1015##L-Alanine##Microbe	-6.61272539	-1.19287164	-1.02858261	-0.77580605	-0.53983999	-3.875e-05	0	bc1015	L-Alanine
L-Alanine##bc1015##Metabolite	6.61272539	1.19287164	1.02858261	0.77580605	0.53983999	3.875e-05	0	L-Alanine	bc1015
bc1015##L-Arginine##Microbe	-3.60162585	-0.64969843	-0.56021829	-0.42254335	-0.29402425	-2.11e-05	0	bc1015	L-Arginine
L-Arginine##bc1015##Metabolite	3.60162585	0.64969843	0.56021829	0.42254335	0.29402425	2.11e-05	0	L-Arginine	bc1015
bc1015##L-Asparagine##Microbe	-2.93200949	-0.52890613	-0.45606218	-0.34398385	-0.23935909	-1.718e-05	0	bc1015	L-Asparagine
L-Asparagine##bc1015##Metabolite	2.93200949	0.52890613	0.45606218	0.34398385	0.23935909	1.718e-05	0	L-Asparagine	bc1015
bc1015##L-Aspartate##Microbe	-2.93200949	-0.52890613	-0.45606218	-0.34398385	-0.23935909	-1.718e-05	0	bc1015	L-Aspartate
L-Aspartate##bc1015##Metabolite	2.93200949	0.52890613	0.45606218	0.34398385	0.23935909	1.718e-05	0	L-Aspartate	bc1015
bc1015##L-Cysteine##Microbe	-1.11169318	-0.20053869	-0.17291936	-0.13042403	-0.09075478	-6.51e-06	0	bc1015	L-Cysteine
L-Cysteine##bc1015##Metabolite	1.11169318	0.20053869	0.17291936	0.13042403	0.09075478	6.51e-06	0	L-Cysteine	bc1015
bc1015##L-Glutamate##Microbe	-3.72756853	-0.67241727	-0.57980816	-0.43731897	-0.30430578	-2.184e-05	0	bc1015	L-Glutamate
L-Glutamate##bc1015##Metabolite	3.72756853	0.67241727	0.57980816	0.43731897	0.30430578	2.184e-05	0	L-Glutamate	bc1015
bc1015##L-Glutamine##Microbe	-3.11661933	-0.56220795	-0.48477749	-0.3656423	-0.25443	-1.826e-05	0	bc1015	L-Glutamine
L-Glutamine##bc1015##Metabolite	3.11661933	0.56220795	0.48477749	0.3656423	0.25443	1.826e-05	0	L-Glutamine	bc1015
bc1015##L-Histidine##Microbe	-1.15720109	-0.20874787	-0.17999793	-0.13576303	-0.09446989	-6.78e-06	0	bc1015	L-Histidine
L-Histidine##bc1015##Metabolite	1.15720109	0.20874787	0.17999793	0.13576303	0.09446989	6.78e-06	0	L-Histidine	bc1015
bc1015##L-Isoleucine##Microbe	-3.53011343	-0.63679829	-0.54909482	-0.4141535	-0.28818623	-2.068e-05	0	bc1015	L-Isoleucine
L-Isoleucine##bc1015##Metabolite	3.53011343	0.63679829	0.54909482	0.4141535	0.28818623	2.068e-05	0	L-Isoleucine	bc1015
bc1015##L-Leucine##Microbe	-5.48045234	-0.98862054	-0.85246213	-0.64296759	-0.44740514	-3.211e-05	0	bc1015	L-Leucine
L-Leucine##bc1015##Metabolite	5.48045234	0.98862054	0.85246213	0.64296759	0.44740514	3.211e-05	0	L-Leucine	bc1015
bc1015##L-Lysine##Microbe	-4.16722414	-0.75172689	-0.64819481	-0.48889944	-0.34019774	-2.442e-05	0	bc1015	L-Lysine
L-Lysine##bc1015##Metabolite	4.16722414	0.75172689	0.64819481	0.48889944	0.34019774	2.442e-05	0	L-Lysine	bc1015
bc1015##L-Methionine##Microbe	-1.78388774	-0.32179608	-0.2774765	-0.20928601	-0.14563041	-1.045e-05	0	bc1015	L-Methionine
L-Methionine##bc1015##Metabolite	1.78388774	0.32179608	0.2774765	0.20928601	0.14563041	1.045e-05	0	L-Methionine	bc1015
bc1015##L-Phenylalanine##Microbe	-2.25589201	-0.40694108	-0.35089485	-0.26466163	-0.18416321	-1.322e-05	0	bc1015	L-Phenylalanine
L-Phenylalanine##bc1015##Metabolite	2.25589201	0.40694108	0.35089485	0.26466163	0.18416321	1.322e-05	0	L-Phenylalanine	bc1015
bc1015##L-Proline##Microbe	-2.6914677	-0.48551471	-0.41864688	-0.31576344	-0.2197221	-1.577e-05	0	bc1015	L-Proline
L-Proline##bc1015##Metabolite	2.6914677	0.48551471	0.41864688	0.31576344	0.2197221	1.577e-05	0	L-Proline	bc1015
bc1015##L-Serine##Microbe	-3.11562689	-0.56202893	-0.48462312	-0.36552587	-0.25434898	-1.826e-05	0	bc1015	L-Serine
L-Serine##bc1015##Metabolite	3.11562689	0.56202893	0.48462312	0.36552587	0.25434898	1.826e-05	0	L-Serine	bc1015
bc1015##L-Threonine##Microbe	-3.08153548	-0.55587917	-0.47932034	-0.36152626	-0.25156588	-1.806e-05	0	bc1015	L-Threonine
L-Threonine##bc1015##Metabolite	3.08153548	0.55587917	0.47932034	0.36152626	0.25156588	1.806e-05	0	L-Threonine	bc1015
bc1015##L-Tryptophan##Microbe	-0.68911975	-0.12431053	-0.10718978	-0.08084764	-0.05625735	-4.04e-06	0	bc1015	L-Tryptophan
L-Tryptophan##bc1015##Metabolite	0.68911975	0.12431053	0.10718978	0.08084764	0.05625735	4.04e-06	0	L-Tryptophan	bc1015
bc1015##L-Tyrosine##Microbe	-1.76180615	-0.31781277	-0.2740418	-0.20669539	-0.14382775	-1.032e-05	0	bc1015	L-Tyrosine
L-Tyrosine##bc1015##Metabolite	1.76180615	0.31781277	0.2740418	0.20669539	0.14382775	1.032e-05	0	L-Tyrosine	bc1015
bc1015##L-Valine##Microbe	-5.14239359	-0.92763802	-0.79987846	-0.60330648	-0.41980719	-3.013e-05	0	bc1015	L-Valine
L-Valine##bc1015##Metabolite	5.14239359	0.92763802	0.79987846	0.60330648	0.41980719	3.013e-05	0	L-Valine	bc1015
bc1015##Mg##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Mg
Mg##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Mg	bc1015
bc1015##Mn2+##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Mn2+
Mn2+##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Mn2+	bc1015
bc1015##Myristic acid##Microbe	-1.23702087	-0.22314659	-0.19241358	-0.1451275	-0.1009861	-7.25e-06	0	bc1015	Myristic acid
Myristic acid##bc1015##Metabolite	1.23702087	0.22314659	0.19241358	0.1451275	0.1009861	7.25e-06	0	Myristic acid	bc1015
bc1015##N-Acetyl-D-glucosamine##Microbe	-1.50152723	-0.27086098	-0.23355647	-0.17615943	-0.12257948	-8.8e-06	0	bc1015	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1015##Metabolite	1.50152723	0.27086098	0.23355647	0.17615943	0.12257948	8.8e-06	0	N-Acetyl-D-glucosamine	bc1015
bc1015##NADP##Microbe	-0.08193649	-0.01478055	-0.01274489	-0.0096128	-0.00668901	-4.8e-07	0	bc1015	NADP
NADP##bc1015##Metabolite	0.08193649	0.01478055	0.01274489	0.0096128	0.00668901	4.8e-07	0	NADP	bc1015
bc1015##NH3##Microbe	0.20484121	0.03695137	0.03186222	0.02403201	0.01672253	1.2e-06	0	bc1015	NH3
bc1015##Niacin##Microbe	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	bc1015	Niacin
bc1015##Nicotinamide ribonucleotide##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Nicotinamide ribonucleotide	bc1015
bc1015##O2##Microbe	-95.26616962	-17.18509468	-14.81826624	-11.17664302	-7.77719997	-0.00055821	0	bc1015	O2
O2##bc1015##Metabolite	95.26616962	17.18509468	14.81826624	11.17664302	7.77719997	0.00055821	0	O2	bc1015
bc1015##Oxidized glutathione##Microbe	-0.02048412	-0.00369514	-0.00318622	-0.0024032	-0.00167225	-1.2e-07	0	bc1015	Oxidized glutathione
Oxidized glutathione##bc1015##Metabolite	0.02048412	0.00369514	0.00318622	0.0024032	0.00167225	1.2e-07	0	Oxidized glutathione	bc1015
bc1015##PPi##Microbe	0.40312508	0.07271986	0.06270447	0.0472947	0.03290974	2.36e-06	0	bc1015	PPi
bc1015##Putrescine##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Putrescine
Putrescine##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Putrescine	bc1015
bc1015##Pyridoxal##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Pyridoxal
Pyridoxal##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Pyridoxal	bc1015
bc1015##Riboflavin##Microbe	-0.12290473	-0.02217082	-0.01911733	-0.0144192	-0.01003352	-7.2e-07	0	bc1015	Riboflavin
Riboflavin##bc1015##Metabolite	0.12290473	0.02217082	0.01911733	0.0144192	0.01003352	7.2e-07	0	Riboflavin	bc1015
bc1015##S-Adenosyl-L-methionine##Microbe	-0.12290473	-0.02217082	-0.01911733	-0.0144192	-0.01003352	-7.2e-07	0	bc1015	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1015##Metabolite	0.12290473	0.02217082	0.01911733	0.0144192	0.01003352	7.2e-07	0	S-Adenosyl-L-methionine	bc1015
bc1015##Spermidine##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Spermidine
Spermidine##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Spermidine	bc1015
bc1015##Sulfate##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Sulfate
Sulfate##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Sulfate	bc1015
bc1015##TRHL##Microbe	-0.86474707	-0.155992	-0.1345079	-0.10145227	-0.07059495	-5.07e-06	0	bc1015	TRHL
TRHL##bc1015##Metabolite	0.86474707	0.155992	0.1345079	0.10145227	0.07059495	5.07e-06	0	TRHL	bc1015
bc1015##TTP##Microbe	-0.2543646	-0.04588491	-0.03956538	-0.0298421	-0.02076544	-1.49e-06	0	bc1015	TTP
TTP##bc1015##Metabolite	0.2543646	0.04588491	0.03956538	0.0298421	0.02076544	1.49e-06	0	TTP	bc1015
bc1015##Thiamin##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Thiamin
Thiamin##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Thiamin	bc1015
bc1015##UMP##Microbe	-1.36705965	-0.24660433	-0.21264058	-0.16038367	-0.11160201	-8.01e-06	0	bc1015	UMP
UMP##bc1015##Metabolite	1.36705965	0.24660433	0.21264058	0.16038367	0.11160201	8.01e-06	0	UMP	bc1015
bc1015##Zn2+##Microbe	-0.04096824	-0.00739027	-0.00637244	-0.0048064	-0.00334451	-2.4e-07	0	bc1015	Zn2+
Zn2+##bc1015##Metabolite	0.04096824	0.00739027	0.00637244	0.0048064	0.00334451	2.4e-07	0	Zn2+	bc1015
bc1015##dATP##Microbe	-0.2543646	-0.04588491	-0.03956538	-0.0298421	-0.02076544	-1.49e-06	0	bc1015	dATP
dATP##bc1015##Metabolite	0.2543646	0.04588491	0.03956538	0.0298421	0.02076544	1.49e-06	0	dATP	bc1015
bc1015##dGTP##Microbe	-0.17247273	-0.03111241	-0.02682743	-0.02023453	-0.01408008	-1.01e-06	0	bc1015	dGTP
dGTP##bc1015##Metabolite	0.17247273	0.03111241	0.02682743	0.02023453	0.01408008	1.01e-06	0	dGTP	bc1015
bc1015##ddca##Microbe	-0.95381761	-0.17205946	-0.14836246	-0.11190204	-0.07786636	-5.59e-06	0	bc1015	ddca
ddca##bc1015##Metabolite	0.95381761	0.17205946	0.14836246	0.11190204	0.07786636	5.59e-06	0	ddca	bc1015
bc1015##fe3##Microbe	-0.12290473	-0.02217082	-0.01911733	-0.0144192	-0.01003352	-7.2e-07	0	bc1015	fe3
fe3##bc1015##Metabolite	0.12290473	0.02217082	0.01911733	0.0144192	0.01003352	7.2e-07	0	fe3	bc1015
bc1015##meso-2,6-Diaminopimelate##Microbe	-0.36513975	-0.06586768	-0.05679601	-0.04283826	-0.02980874	-2.14e-06	0	bc1015	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1015##Metabolite	0.36513975	0.06586768	0.05679601	0.04283826	0.02980874	2.14e-06	0	meso-2,6-Diaminopimelate	bc1015
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-2.18819536	-0.41499197	-0.35431388	-0.25040362	-0.15003402	-1.066e-05	0	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1012##Metabolite	2.18819536	0.41499197	0.35431388	0.25040362	0.15003402	1.066e-05	0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1012
bc1012##4-Hydroxybenzoate##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	4-Hydroxybenzoate	bc1012
bc1012##5-Aminolevulinate##Microbe	-0.39430769	-0.07478058	-0.06384653	-0.04512215	-0.02703578	-1.92e-06	0	bc1012	5-Aminolevulinate
5-Aminolevulinate##bc1012##Metabolite	0.39430769	0.07478058	0.06384653	0.04512215	0.02703578	1.92e-06	0	5-Aminolevulinate	bc1012
bc1012##AMP##Microbe	-1.88588063	-0.35765788	-0.3053629	-0.21580858	-0.12930575	-9.18e-06	0	bc1012	AMP
AMP##bc1012##Metabolite	1.88588063	0.35765788	0.3053629	0.21580858	0.12930575	9.18e-06	0	AMP	bc1012
bc1012##Acetate##Microbe	126.54955452	25.10287197	21.25008873	14.13784171	7.12032148	0.00049745	0	bc1012	Acetate
bc1012##Ala-Ala##Microbe	-0.43929578	-0.08331259	-0.07113103	-0.05027031	-0.0301204	-2.14e-06	0	bc1012	Ala-Ala
Ala-Ala##bc1012##Metabolite	0.43929578	0.08331259	0.07113103	0.05027031	0.0301204	2.14e-06	0	Ala-Ala	bc1012
bc1012##BET##Microbe	-0.09857692	-0.01869515	-0.01596163	-0.01128054	-0.00675894	-4.8e-07	0	bc1012	BET
BET##bc1012##Metabolite	0.09857692	0.01869515	0.01596163	0.01128054	0.00675894	4.8e-07	0	BET	bc1012
bc1012##BIOT##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	BIOT
BIOT##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	BIOT	bc1012
bc1012##CMP##Microbe	-1.47722831	-0.28015684	-0.23919368	-0.16904492	-0.10128643	-7.19e-06	0	bc1012	CMP
CMP##bc1012##Metabolite	1.47722831	0.28015684	0.23919368	0.16904492	0.10128643	7.19e-06	0	CMP	bc1012
bc1012##CO2##Microbe	150.77160278	29.69659141	25.17213708	16.90966391	8.78111067	0.00061541	0	bc1012	CO2
bc1012##Ca2+##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	Ca2+
Ca2+##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	Ca2+	bc1012
bc1012##Chorismate##Microbe	-0.09857692	-0.01869515	-0.01596163	-0.01128054	-0.00675894	-4.8e-07	0	bc1012	Chorismate
Chorismate##bc1012##Metabolite	0.09857692	0.01869515	0.01596163	0.01128054	0.00675894	4.8e-07	0	Chorismate	bc1012
bc1012##Cl-##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	Cl-
Cl-##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	Cl-	bc1012
bc1012##Co2+##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	Co2+
Co2+##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	Co2+	bc1012
bc1012##CoA##Microbe	-0.09857692	-0.01869515	-0.01596163	-0.01128054	-0.00675894	-4.8e-07	0	bc1012	CoA
CoA##bc1012##Metabolite	0.09857692	0.01869515	0.01596163	0.01128054	0.00675894	4.8e-07	0	CoA	bc1012
bc1012##Cu2+##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	Cu2+
Cu2+##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	Cu2+	bc1012
bc1012##D-Arabinose##Microbe	-1.31788733	-0.24993777	-0.21339309	-0.15081092	-0.09036119	-6.42e-06	0	bc1012	D-Arabinose
D-Arabinose##bc1012##Metabolite	1.31788733	0.24993777	0.21339309	0.15081092	0.09036119	6.42e-06	0	D-Arabinose	bc1012
bc1012##D-Glucose##Microbe	-75.2230026	-14.81742086	-12.55970806	-8.43620226	-4.379393	-0.00030691	0	bc1012	D-Glucose
D-Glucose##bc1012##Metabolite	75.2230026	14.81742086	12.55970806	8.43620226	4.379393	0.00030691	0	D-Glucose	bc1012
bc1012##Deoxycytidine##Microbe	-0.35333819	-0.0670107	-0.05721273	-0.04043385	-0.0242267	-1.72e-06	0	bc1012	Deoxycytidine
Deoxycytidine##bc1012##Metabolite	0.35333819	0.0670107	0.05721273	0.04043385	0.0242267	1.72e-06	0	Deoxycytidine	bc1012
bc1012##Deoxyguanosine##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	Deoxyguanosine
Deoxyguanosine##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	Deoxyguanosine	bc1012
bc1012##Folate##Microbe	-0.14786538	-0.02804272	-0.02394245	-0.0169208	-0.01013842	-7.2e-07	0	bc1012	Folate
Folate##bc1012##Metabolite	0.14786538	0.02804272	0.02394245	0.0169208	0.01013842	7.2e-07	0	Folate	bc1012
bc1012##Formate##Microbe	-0.04928846	-0.00934757	-0.00798082	-0.00564027	-0.00337947	-2.4e-07	0	bc1012	Formate
Formate##bc1012##Metabolite	0.04928846	0.00934757	0.00798082	0.00564027	0.00337947	2.4e-07	0	Formate	bc1012
bc1012##Fumarate##Microbe	-87.92501963	-20.64475503	-16.96966777	-8.8242395	-0.42493608	0.0	0	bc1012	Fumarate
Fumarate##bc1012##Metabolite	87.92501963	20.64475503	16.96966777	8.8242395	0.42493608	0.0	0	Fumarate	bc1012
bc1012##GTP##Microbe	-2.37833758	-0.45105251	-0.38510182	-0.27216232	-0.16307115	-1.158e-05	0	bc1012	GTP
GTP##bc1012##Metabolite	2.37833758	0.45105251	0.38510182	0.27216232	0.16307115	1.158e-05	0	GTP	bc1012
bc1012##Glycerol##Microbe	-1.09409768	-0.20749599	-0.17715694	-0.12520181	-0.07501701	-5.33e-06	0	bc1012	Glycerol
Glycerol##bc1012##Metabolite	1.09409768	0.20749599	0.17715694	0.12520181	0.07501701	5.33e-06	0	Glycerol	bc1012
bc1012##Glycine##Microbe	-8.80768403	-1.67038018	-1.42614539	-1.00789718	-0.60390047	-4.29e-05	0	bc1012	Glycine
