	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1003->bc1008	bc1003	bc1008	-0.03154753397618745	D-Glucose	0.03154753397618745	-1.0	0.17761625481973053	-0.17761625481973053
bc1011->bc1008	bc1011	bc1008	-0.05745328811845282	D-Glucose	0.05745328811845282	-1.0	0.23969415536982294	-0.23969415536982294
bc1015->bc1008	bc1015	bc1008	-0.0574532881184533	D-Glucose	0.0574532881184533	-1.0	0.23969415536982394	-0.23969415536982394
bc1003->bc1011	bc1003	bc1011	-0.14834252086459365	D-Glucose	0.14834252086459365	-1.0	0.38515259425920223	-0.38515259425920223
bc1008->bc1011	bc1008	bc1011	-0.27015631706377347	D-Glucose	0.27015631706377347	-1.0	0.5197656366707725	-0.5197656366707725
bc1015->bc1011	bc1015	bc1011	-0.27015631706377685	D-Glucose	0.27015631706377685	-1.0	0.5197656366707757	-0.5197656366707757
bc1003->bc1015	bc1003	bc1015	-0.15304724043394502	D-Glucose	0.15304724043394502	-1.0	0.3912125259164704	-0.3912125259164704
bc1008->bc1015	bc1008	bc1015	-0.2787243911686621	D-Glucose	0.2787243911686621	-1.0	0.5279435492253524	-0.5279435492253524
bc1011->bc1015	bc1011	bc1015	-0.27872439116866327	D-Glucose	0.27872439116866327	-1.0	0.5279435492253535	-0.5279435492253535
bc1008->bc1003	bc1008	bc1003	-0.003429276312228097	O2	0.003429276312228097	-1.0	0.05856002315768068	-0.05856002315768068
bc1011->bc1003	bc1011	bc1003	-0.2704936046374425	O2	0.2704936046374425	-1.0	0.5200899966711939	-0.5200899966711939
bc1015->bc1003	bc1015	bc1003	-0.278229310392672	O2	0.278229310392672	-1.0	0.5274744642090952	-0.5274744642090952
