	0.329	0.6592	0.999	1.6694	Source	Target
bc1008##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.25787999	-0.02000488	-2.84e-06	0	bc1008	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1008##Metabolite	0.25787999	0.02000488	2.84e-06	0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1008
bc1008##2-Oxoglutarate##Microbe	-0.01161734	-0.00090121	-1.3e-07	0	bc1008	2-Oxoglutarate
2-Oxoglutarate##bc1008##Metabolite	0.01161734	0.00090121	1.3e-07	0	2-Oxoglutarate	bc1008
bc1008##4-Hydroxybenzoate##Microbe	-0.00580867	-0.0004506	-6e-08	0	bc1008	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1008##Metabolite	0.00580867	0.0004506	6e-08	0	4-Hydroxybenzoate	bc1008
bc1008##5-Aminolevulinate##Microbe	-0.04646937	-0.00360483	-5.1e-07	0	bc1008	5-Aminolevulinate
5-Aminolevulinate##bc1008##Metabolite	0.04646937	0.00360483	5.1e-07	0	5-Aminolevulinate	bc1008
bc1008##AMP##Microbe	-0.2193477	-0.01701576	-2.42e-06	0	bc1008	AMP
AMP##bc1008##Metabolite	0.2193477	0.01701576	2.42e-06	0	AMP	bc1008
bc1008##Acetate##Microbe	53.91646266	4.1825364	0.00059415	0	bc1008	Acetate
bc1008##BET##Microbe	-0.01161734	-0.00090121	-1.3e-07	0	bc1008	BET
BET##bc1008##Metabolite	0.01161734	0.00090121	1.3e-07	0	BET	bc1008
bc1008##BIOT##Microbe	-0.00580867	-0.0004506	-6e-08	0	bc1008	BIOT
BIOT##bc1008##Metabolite	0.00580867	0.0004506	6e-08	0	BIOT	bc1008
bc1008##CMP##Microbe	-0.04928509	-0.00382326	-5.4e-07	0	bc1008	CMP
CMP##bc1008##Metabolite	0.04928509	0.00382326	5.4e-07	0	CMP	bc1008
bc1008##CO2##Microbe	1.07658219	0.0835152	1.186e-05	0	bc1008	CO2
bc1008##Ca2+##Microbe	-0.00580867	-0.0004506	-6e-08	0	bc1008	Ca2+
Ca2+##bc1008##Metabolite	0.00580867	0.0004506	6e-08	0	Ca2+	bc1008
bc1008##Chitobiose##Microbe	-0.10644682	-0.00825755	-1.17e-06	0	bc1008	Chitobiose
Chitobiose##bc1008##Metabolite	0.10644682	0.00825755	1.17e-06	0	Chitobiose	bc1008
bc1008##Chorismate##Microbe	-0.01161734	-0.00090121	-1.3e-07	0	bc1008	Chorismate
Chorismate##bc1008##Metabolite	0.01161734	0.00090121	1.3e-07	0	Chorismate	bc1008
bc1008##Citrate##Microbe	-0.25885621	-0.02008061	-2.85e-06	0	bc1008	Citrate
Citrate##bc1008##Metabolite	0.25885621	0.02008061	2.85e-06	0	Citrate	bc1008
bc1008##Cl-##Microbe	-0.00580867	-0.0004506	-6e-08	0	bc1008	Cl-
Cl-##bc1008##Metabolite	0.00580867	0.0004506	6e-08	0	Cl-	bc1008
bc1008##Co2+##Microbe	-0.00580867	-0.0004506	-6e-08	0	bc1008	Co2+
Co2+##bc1008##Metabolite	0.00580867	0.0004506	6e-08	0	Co2+	bc1008
bc1008##CoA##Microbe	-0.01161734	-0.00090121	-1.3e-07	0	bc1008	CoA
CoA##bc1008##Metabolite	0.01161734	0.00090121	1.3e-07	0	CoA	bc1008
bc1008##Cu2+##Microbe	-0.00580867	-0.0004506	-6e-08	0	bc1008	Cu2+
Cu2+##bc1008##Metabolite	0.00580867	0.0004506	6e-08	0	Cu2+	bc1008
bc1008##Cytidine##Microbe	-0.12480705	-0.00968183	-1.38e-06	0	bc1008	Cytidine
Cytidine##bc1008##Metabolite	0.12480705	0.00968183	1.38e-06	0	Cytidine	bc1008
