	0.0000-0.0000	0.0000-0.0020	0.0084-0.0085	0.0085-0.0251	0.0252-0.0332	0.0332-0.0333	0.0465-0.0466	0.0490-0.0491	0.0491-0.0747	0.0749-0.0753	0.0753-0.0754	0.0755-0.0790	0.0790-0.0806	0.0809-0.0810	0.0810-0.0813	0.0813-0.0818	0.0818-0.0843	0.0867-0.1090	0.1090-0.1098	0.1134-0.1135	0.1135-0.1226	0.1226-0.1235	0.1235-0.1238	0.1238-0.1243	0.1514-0.1515	0.1515-0.1515	0.1516-0.1571	0.1571-0.1574	0.1580-0.1895	0.1916-0.2233	0.2233-0.2234	0.2234-0.2267	0.2496-0.2496	0.2496-0.2535	0.2611-0.4877	0.4877-0.4877	0.4877-0.4924	0.4942-0.5557	0.5557-0.5575	0.5575-0.5699	0.5699-0.5955	0.6228-0.6687	0.6688-0.7125	0.7125-0.8888	0.8888-1.1439	1.1439-3.4316	3.4316-20.0000	Source	Target
Muribaculum_intestinale_YL27##Flavonifractor_plautii_YL31##Riboflavin	-126.68907411732953	-126.68907411732954	-126.68907411801807	-126.68907411803826	-126.68907411835045	-126.68907411752974	-126.6890741166055	-126.68907411733504	-126.68907411790133	-126.6890741177118	-126.6890741175197	-126.68907411767066	-126.68907411751321	-126.6890741184674	-126.68907411699962	-126.6890741169997	-126.68907411788607	-126.68907411791358	-126.6890741164611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	Muribaculum_intestinale_YL27	Flavonifractor_plautii_YL31
Flavonifractor_plautii_YL31##Muribaculum_intestinale_YL27##PAN	-126.68907411885934	-126.68907411891303	-126.68907411659711	-126.6890741165848	-126.68907411703245	-126.68907411602929	-126.6890741169234	-126.68907411538315	-126.68907411635074	-126.68907411401531	-126.68907411484666	-126.68907411573716	-126.68907411553614	-126.68907411937244	-126.68907411601279	-126.68907411444813	-126.68907411623566	-126.68907411588897	-126.6890741129786	-84.45938273492263	-84.45938273962106	-84.45938273974413	-84.4593827393017	-84.45938273935464	-84.45938274228845	-84.45938273260941	-84.45938274085599	-84.45938274337068	-84.45938273043788	-84.45938272947853	-84.45938273050844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	Flavonifractor_plautii_YL31	Muribaculum_intestinale_YL27
Flavonifractor_plautii_YL31##Muribaculum_intestinale_YL27##Fumarate-e0.D-Glucose-e0.O2-e0.Riboflavin.D-Mannose-e0.L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.76148905440529	18.73484862261561	18.734848622842442	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	Flavonifractor_plautii_YL31	Muribaculum_intestinale_YL27
Flavonifractor_plautii_YL31##Muribaculum_intestinale_YL27##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.45938272708932	-84.45938272686021	-84.45938272714808	-84.45938272677758	0.0	0	0	0	0	0	0	0	0	Flavonifractor_plautii_YL31	Muribaculum_intestinale_YL27
Flavonifractor_plautii_YL31##Muribaculum_intestinale_YL27##Fumarate-e0.D-Glucose-e0.O2-e0.D-Mannose-e0.L-Aspartate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-553.6888579411831	0	0	0	0	0	0	0	0	Flavonifractor_plautii_YL31	Muribaculum_intestinale_YL27
