	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1001->bc1003	bc1001	bc1003	-0.2785952523668837	D-Glucose	0.2785952523668837	-1.0	0.5278212314476216	-0.5278212314476216
bc1009->bc1003	bc1009	bc1003	-0.27859525236686383	D-Glucose	0.27859525236686383	-1.0	0.5278212314476027	-0.5278212314476027
bc1012->bc1003	bc1012	bc1003	-0.278595252366864	D-Glucose	0.278595252366864	-1.0	0.527821231447603	-0.527821231447603
bc1001->bc1009	bc1001	bc1009	-0.2506100372456443	D-Glucose	0.2506100372456443	-1.0	0.5006096655535571	-0.5006096655535571
bc1003->bc1009	bc1003	bc1009	-0.25061003724562686	D-Glucose	0.25061003724562686	-1.0	0.5006096655535397	-0.5006096655535397
bc1012->bc1009	bc1012	bc1009	-0.2506100372456266	D-Glucose	0.2506100372456266	-1.0	0.5006096655535394	-0.5006096655535394
bc1003->bc1001	bc1003	bc1001	-0.2798233034337261	O2.D-Glucose	0.2798233034337261	-1.0	0.5289832733024042	-0.5289832733024042
bc1009->bc1001	bc1009	bc1001	-0.25005984568163475	D-Glucose.O2	0.25005984568163475	-1.0	0.5000598421005578	-0.5000598421005578
bc1012->bc1001	bc1012	bc1001	-0.18143090151004282	O2.D-Glucose	0.18143090151004282	-1.0	0.42594706421108575	-0.42594706421108575
bc1001->bc1012	bc1001	bc1012	-0.1815606465343061	D-Glucose	0.1815606465343061	-1.0	0.42609933880998463	-0.42609933880998463
bc1003->bc1012	bc1003	bc1012	-0.18156064653429346	D-Glucose	0.18156064653429346	-1.0	0.4260993388099698	-0.4260993388099698
bc1009->bc1012	bc1009	bc1012	-0.18156064653429313	D-Glucose	0.18156064653429313	-1.0	0.4260993388099694	-0.4260993388099694
