	0.0000-0.6466	0.6466-0.6467	0.6478-1.3339	1.3339-2.0000	Source	Target
bc1001##bc1002##O2	-0.15290050085943938	-0.15290050085943938	0.0	0.0	bc1001	bc1002
bc1008##bc1002##O2	-0.003427576436975438	-0.003427576436975438	0.0	0.0	bc1008	bc1002
bc1010##bc1002##O2	-0.15290050085943976	-0.2703608921995961	0.0	0.0	bc1010	bc1002
bc1001##bc1008##D-Glucose	-0.03152386386470406	-0.03152386386470406	-0.05745328811845287	-0.05745328811845287	bc1001	bc1008
bc1002##bc1008##D-Glucose	-0.032431086224845515	-0.032431086224845515	-0.05745328811845321	-0.05745328811845321	bc1002	bc1008
bc1010##bc1008##D-Glucose	-0.03249226046660573	-0.05745328811845302	-0.05745328811845302	-0.05745328811845302	bc1010	bc1008
bc1001##bc1010##O2	-0.15252946972194503	0.0	0.0	0.0	bc1001	bc1010
bc1002##bc1010##O2	-0.15252946972194545	0.0	0.0	0.0	bc1002	bc1010
bc1008##bc1010##O2	-0.0034192590176268323	0.0	0.0	0.0	bc1008	bc1010
bc1002##bc1001##O2	-0.15236136794857927	-0.15236136794857927	0.0	0.0	bc1002	bc1001
bc1008##bc1001##O2	-0.0034154906736765835	-0.0034154906736765835	0.0	0.0	bc1008	bc1001
bc1010##bc1001##O2	-0.15236136794857924	-0.269407589535608	0.0	0.0	bc1010	bc1001
bc1001##bc1010##D-Glucose	0.0	-0.14798349421739732	-0.2697048295392183	-0.2697048295392183	bc1001	bc1010
bc1002##bc1010##D-Glucose	0.0	-0.15224229749932003	-0.2697048295392199	-0.2697048295392199	bc1002	bc1010
bc1008##bc1010##D-Glucose	0.0	-0.269704829539217	-0.269704829539217	-0.269704829539217	bc1008	bc1010
bc1001##bc1002##D-Glucose	0.0	0.0	-0.27087086964738266	-0.27087086964738266	bc1001	bc1002
bc1008##bc1002##D-Glucose	0.0	0.0	-0.27087086964738133	-0.27087086964738133	bc1008	bc1002
bc1010##bc1002##D-Glucose	0.0	0.0	-0.2708708696473834	-0.2708708696473834	bc1010	bc1002
bc1002##bc1001##D-Glucose	0.0	0.0	-0.27768364970870507	-0.27768364970870507	bc1002	bc1001
bc1008##bc1001##D-Glucose	0.0	0.0	-0.277683649708702	-0.277683649708702	bc1008	bc1001
bc1010##bc1001##D-Glucose	0.0	0.0	-0.27768364970870413	-0.27768364970870413	bc1010	bc1001
