	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	7.895590876969903e-07	3.004069540464238e-06	0.3995039503950395
2-Oxoglutarate_e0	1.903299581354358e-09	2.1023599564730793e-09	0.8073587358735873
4-Hydroxybenzoate_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
5-Aminolevulinate_e0	1.39614306722402e-07	5.309947052768264e-07	0.3995039503950395
AMP_e0	6.788181173590266e-07	2.5806526239514068e-06	0.3995039503950395
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	1.4675836589795353e-05	7.236654078742541e-05	0.2263076307630763
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	0.0	0.0	0.0
Ala-Ala_e0	1.6410625853697263e-07	5.886714899649667e-07	0.3995039503950395
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	3.4220548645840316e-08	1.3200613893837128e-07	0.3993369336933693
BIOT_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
CMP_e0	5.496309875868823e-07	2.0052670091276993e-06	0.3995039503950395
CO2_e0	2.1761830537892628e-05	8.954191092032863e-05	0.2263076307630763
Ca2+_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	1.877161784469334e-08	1.627441924497943e-08	0.8045194519451945
Chorismate_e0	3.4542950324984775e-08	1.3200613893837128e-07	0.3993369336933693
Citrate_e0	4.544165212636777e-08	3.908091356851743e-08	1.0026012601260126
Cl-_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
Co2+_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
CoA_e0	3.4542950324984775e-08	1.3200613893837128e-07	0.3993369336933693
Cu2+_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
Cytidine_e0	2.2152241289451543e-08	1.9060369412355278e-08	1.0433533353335334
D-Alanine_e0	1.8210491054586608e-08	1.5843811390322796e-08	0.8289038903890389
D-Arabinose_e0	4.709430173579559e-07	1.7926535382540945e-06	0.3995039503950395
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	-0.04727103212288629	1.234731545869226	1.2881998199819982
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	1.430415186922782e-07	5.296598448004261e-07	0.3993369336933693
Deoxyguanosine_e0	1.8277807417690308e-08	6.585496348947268e-08	0.3993369336933693
Deoxyinosine_e0	0.0	0.0	0.0
Deoxyuridine_e0	0.0	0.0	0.0
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	5.233269580618734e-08	1.986779504955939e-07	0.3993369336933693
Formate_e0	1.1515697933172539e-09	1.3112671007952536e-09	0.7337043704370437
Fumarate_e0	0.00023909076039562818	0.00016902411713333435	0.9237693769376938
GTP_e0	8.587844764334517e-07	3.2723225540485895e-06	0.3995039503950395
Galactose_e0	0.0	0.0	0.0
Glucose-1-phosphate_e0	2.4037679628803697e-08	2.0583548482820677e-08	0.9084038403840384
Glucuronate_e0	0.0	0.0	0.0
Glycerol_e0	3.900329124153e-07	1.4843605596697037e-06	0.3995039503950395
Glycine_e0	3.41001775410273e-06	1.2951842655736912e-05	0.3995039503950395
H+_e0	1.4767272942543984e-05	6.530863860129288e-05	0.2263076307630763
H2O_e0	6.11202743605504e-05	0.00017759576810877966	0.25386538653865387
HYXN_e0	0.0	0.0	0.0
Heme_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
Inosine_e0	0.0	0.0	0.0
K+_e0	1.7225694663247272e-08	6.651249036411232e-08	0.3995039503950395
L-Alanine_e0	3.067790507475389e-06	1.1654827741321993e-05	0.3995039503950395
L-Arabinose_e0	0.0	0.0	0.0
L-Arginine_e0	1.6014389540339792e-06	6.091239851161125e-06	0.3995039503950395
L-Ascorbate_e0	0.0	0.0	0.0
L-Asparagine_e0	1.291896193593467e-06	4.9147343266375066e-06	0.3995039503950395
L-Aspartate_e0	1.291896193593467e-06	4.9147343266375066e-06	0.3995039503950395
L-Cysteine_e0	4.781209343653874e-07	1.8194865651743782e-06	0.3995039503950395
L-Glutamate_e0	9.396431799201514e-07	3.7083052777837703e-06	0.3995039503950395
L-Glutamine_e0	2.1173071450004676e-06	7.903592102442799e-06	0.3995039503950395
L-Histidine_e0	4.979225948663892e-07	1.8946765400574482e-06	0.3995039503950395
L-Inositol_e0	0.0	0.0	0.0
L-Isoleucine_e0	1.5681041628223162e-06	5.964180234624979e-06	0.3995039503950395
