	0.0000-0.0000	0.0000-0.0012	0.0012-0.0727	0.0727-0.0728	0.0728-0.0732	0.0732-20.0000	Source	Target
PAN##Bacteroides_caecimuris_I48##Metabolite##None	126.68907411729847	126.68907411729847	126.6890741173128	126.68907411598337	126.68907411555837	126.68907411585164	PAN	Bacteroides_caecimuris_I48
Bacteroides_caecimuris_I48##Phosphate-e0##Microbe##PAN	-127.45775495898921	-127.45775495898921	-127.45775495902124	-127.45775495792736	-127.45775495761023	-127.45775495792573	Bacteroides_caecimuris_I48	Phosphate-e0
Bacteroides_caecimuris_I48##Mn2+-e0##Microbe##PAN	-0.9241112603168885	-0.9241112603168885	-0.9241112603170236	-0.92411126030749	-0.9241112603043268	-0.9241112603064634	Bacteroides_caecimuris_I48	Mn2+-e0
Bacteroides_caecimuris_I48##Zn2+-e0##Microbe##PAN	-0.9241112603162648	-0.9241112603162648	-0.9241112603161651	-0.9241112603065029	-0.924111260302338	-0.9241112603053329	Bacteroides_caecimuris_I48	Zn2+-e0
Bacteroides_caecimuris_I48##Sulfate-e0##Microbe##PAN	-0.9241112602938009	-0.9241112602938009	-0.9241112602420382	-0.9241112596091954	-0.9241112591473549	-0.9241112592142461	Bacteroides_caecimuris_I48	Sulfate-e0
Bacteroides_caecimuris_I48##Co2+-e0##Microbe##PAN	-0.9241112603166932	-0.9241112603166932	-0.9241112603166803	-0.9241112603062759	-0.9241112603011978	-0.924111260305067	Bacteroides_caecimuris_I48	Co2+-e0
Bacteroides_caecimuris_I48##Spermidine-e0##Microbe##Spermidine-e0	-1.0000000000000018	-1.0000000000000018	-0.9999999999999996	-0.9999999999999998	-0.9999999999999991	-0.9999999999999992	Bacteroides_caecimuris_I48	Spermidine-e0
Bacteroides_caecimuris_I48##fe3-e0##Microbe##PAN	-0.9241112603162324	-0.9241112603162324	-0.9241112602937493	-0.9241112600415697	-0.9241112598537963	-0.9241112598877136	Bacteroides_caecimuris_I48	fe3-e0
Bacteroides_caecimuris_I48##H+-e0##Microbe##Spermidine-e0	4.000000000006949	4.000000000006949	4.000000000003091	7.333333333312817	5.6666666666626995	5.666666666664763	Bacteroides_caecimuris_I48	H+-e0
Bacteroides_caecimuris_I48##H+-e0##Microbe##Folate	-3.9999999999888938	-3.9999999999888938	-3.999999999984756	0.6666666665981325	-1.6666666666852568	-1.6666666666841516	Bacteroides_caecimuris_I48	H+-e0
