	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1001	bc1009	O2	-0.07276741142459672	0.0058524583598040655	0.07276741142459672	-1.0	0.2697543538566092	-0.2697543538566092
1	bc1015	bc1009	O2	-0.0727721864743017	0.005853825365297568	0.0727721864743017	-1.0	0.26976320444846014	-0.26976320444846014
2	bc1001	bc1015	O2	-0.07278711227388376	0.005856521726153419	0.07278711227388376	-1.0	0.26979086766212784	-0.26979086766212784
3	bc1009	bc1015	O2	-0.07278711227388406	0.0058565217261534646	0.07278711227388406	-1.0	0.26979086766212834	-0.26979086766212834
4	bc1009	bc1001	O2	-0.07237154193626917	0.005788954445246286	0.07237154193626917	-1.0	0.269019593963468	-0.269019593963468
5	bc1015	bc1001	O2	-0.07237629100873423	0.005790306617622661	0.07237629100873423	-1.0	0.26902842044797837	-0.26902842044797837
6	bc1001	bc1015	D-Glucose	-0.14633458964458976	0.019372341629067036	0.14633458964458976	-1.0	0.38253704349329326	-0.38253704349329326
7	bc1009	bc1015	D-Glucose	-0.14633459133002896	0.01937234165137912	0.14633459133002896	-1.0	0.38253704569626845	-0.38253704569626845
8	bc1001	bc1009	D-Glucose.O2	-5.7244060678702564e-05	1.5927437225784967e-05	5.7244060678702564e-05	-1.0	0.007565980483632149	-0.007565980483632149
9	bc1015	bc1009	D-Glucose.O2	-5.845676311759808e-05	1.6609423662359456e-05	5.845676311759808e-05	-1.0	0.007645702264514233	-0.007645702264514233
10	bc1009	bc1001	D-Glucose	-0.14578238415413902	0.01922874867608783	0.14578238415413902	-1.0	0.38181459395122525	-0.38181459395122525
11	bc1015	bc1001	D-Glucose	-0.14578238415413974	0.01922874867608803	0.14578238415413974	-1.0	0.3818145939512262	-0.3818145939512262
12	bc1001	bc1009	D-Glucose	-0.13151733751683206	0.015662647119426564	0.13151733751683206	-1.0	0.36265319179187167	-0.36265319179187167
13	bc1015	bc1009	D-Glucose	-0.13151733751683306	0.0156626471194268	0.13151733751683306	-1.0	0.36265319179187305	-0.36265319179187305
