	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.32945	1.0	0.5283018867924528	0.0	2.9439978264859135
0.6594500000000001	1.0	0.5283018867924528	0.0	0.28520783367845187
0.9995499999999999	1.0	0.5283018867924528	0.0	0.15152380367558618
1.66955	0.09415584415584416	0.6444444444444445	29.0	1.4280758327940106
Average	1.0	0.5191986644407346	0.0	1.0543159004102114
