	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	O2-e0	Glycine-e0	Limosilactobacillus_reuteri_I49	0.008010985864347765	0.01804067772989785	0.008010985864347765	1.0	0.0895041108796002	0.0895041108796002
1	Thiamine	Glycine-e0	Limosilactobacillus_reuteri_I49	1.748669472117371	2.9591066129267607	1.748669472117371	1.0	1.322372667638503	1.322372667638503
2	PAN	Glycine-e0	Limosilactobacillus_reuteri_I49	8.82331832651282	22054.848032252903	8.82331832651282	1.0	2.9704070977751216	2.9704070977751216
3	PAN	Phosphate-e0	Limosilactobacillus_reuteri_I49	-1.4460878260735865	185.66699711089814	1.4460878260735865	-1.0	1.2025339188869422	-1.2025339188869422
4	Folate-e0	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-0.2289743671793556	11.92960654508571	0.2289743671793556	-1.0	0.4785126614619049	-0.4785126614619049
5	PAN	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-0.09990933003387636	6.865490040568433	0.09990933003387636	-1.0	0.31608437170141196	-0.31608437170141196
6	Spermidine-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0023675634732517417	0.004336851380090672	0.0023675634732517417	1.0	0.048657614750948715	0.048657614750948715
7	Pyruvate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0013800674523921112	0.0013781293034640554	0.0013800674523921112	1.0	0.03714925910959883	0.03714925910959883
8	D-Mannose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0013800674523948041	0.0013781293034694335	0.0013800674523948041	1.0	0.03714925910963507	0.03714925910963507
9	Melitose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.00798900986200418	0.04793790079430227	0.00798900986200418	1.0	0.08938126124643901	0.08938126124643901
10	Folate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.018054188345044568	0.256150221482996	0.018054188345044568	1.0	0.13436587492754465	0.13436587492754465
11	O2-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-0.005321279401283317	0.04266423855834999	0.005321279401283317	-1.0	0.07294710001969452	-0.07294710001969452
12	Urea-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.0014812440314745665	0.0022196332990718393	0.0014812440314745665	1.0	0.038486933256295784	0.038486933256295784
13	Sucrose	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.004735126946717694	0.017347405521974408	0.004735126946717694	1.0	0.06881225869507332	0.06881225869507332
14	Thiamine	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.027220071813846107	0.56102168373027	0.027220071813846107	1.0	0.16498506542668068	0.16498506542668068
15	Riboflavin	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.017066692324013113	0.2265606337459133	0.017066692324013113	1.0	0.1306395511474726	0.1306395511474726
16	PAN	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-4.461788535090545	16075.884958450457	4.461788535090545	-1.0	2.1122946137058025	-2.1122946137058025
17	PAN	Mn2+-e0	Limosilactobacillus_reuteri_I49	-0.007862278832703807	0.005488355786582324	0.007862278832703807	-1.0	0.08866949211935189	-0.08866949211935189
18	PAN	Zn2+-e0	Limosilactobacillus_reuteri_I49	-0.00786227883296095	0.005488355786941326	0.00786227883296095	-1.0	0.0886694921208019	-0.0886694921208019
19	PAN	L-Lysine-e0	Limosilactobacillus_reuteri_I49	-0.4048788681292378	14.554443139713374	0.4048788681292378	-1.0	0.6363009257648756	-0.6363009257648756
20	Spermidine-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.08670901544236308	0.4010054364005444	0.08670901544236308	1.0	0.2944639459125057	0.2944639459125057
21	Melitose-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.2098284369932408	2.275654169378103	0.2098284369932408	1.0	0.4580703406609522	0.4580703406609522
22	Folate-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.21603810523930184	321.09126166742783	0.21603810523930184	1.0	0.4647989944473867	0.4647989944473867
23	O2-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-0.0091159505209358	0.16720167680523015	0.0091159505209358	-1.0	0.09547748698481648	-0.09547748698481648
24	Urea-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.042189627912505426	0.08890620574761063	0.042189627912505426	1.0	0.20540113902436233	0.20540113902436233
25	Sucrose	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.1379830168614943	0.9820376023107941	0.1379830168614943	1.0	0.3714606531807835	0.3714606531807835
26	Thiamine	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.14952536059156973	1259.9517702500889	0.14952536059156973	1.0	0.38668509227997105	0.38668509227997105
27	Riboflavin	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-0.5315805513435059	2794.1781693839644	0.5315805513435059	-1.0	0.7290957079447841	-0.7290957079447841
28	PAN	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-2.696102332826487	6892.631257828345	2.696102332826487	-1.0	1.6419812218251728	-1.6419812218251728
29	PAN	Sulfate-e0	Limosilactobacillus_reuteri_I49	-0.007862278832692375	0.0054883557865663644	0.007862278832692375	-1.0	0.08866949211928743	-0.08866949211928743
30	Spermidine-e0	L-Arginine-e0	Limosilactobacillus_reuteri_I49	2.7803434040530703	0.3170352321352954	2.7803434040530703	1.0	1.6674361769054522	1.6674361769054522
31	PAN	L-Arginine-e0	Limosilactobacillus_reuteri_I49	-0.25303769702041856	5.684808321982174	0.25303769702041856	-1.0	0.5030285250564013	-0.5030285250564013
32	PAN	L-Histidine-e0	Limosilactobacillus_reuteri_I49	-0.10250097927296116	0.9328276327279937	0.10250097927296116	-1.0	0.3201577412354122	-0.3201577412354122
33	PAN	L-Proline-e0	Limosilactobacillus_reuteri_I49	-0.2014144242714997	3.601857376184833	0.2014144242714997	-1.0	0.4487921838351239	-0.4487921838351239
34	PAN	Co2+-e0	Limosilactobacillus_reuteri_I49	-0.00786227883271677	0.005488355786600422	0.00786227883271677	-1.0	0.08866949211942499	-0.08866949211942499
35	PAN	L-Valine-e0	Limosilactobacillus_reuteri_I49	-0.38489117716997534	13.15289294215595	0.38489117716997534	-1.0	0.6203959841665445	-0.6203959841665445
36	O2-e0	L-Threonine-e0	Limosilactobacillus_reuteri_I49	-0.008121757083775109	0.020283306982480466	0.008121757083775109	-1.0	0.0901207916286531	-0.0901207916286531
