	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.27775	1.0	0.5250836120401338	0.0	5.695677160920526
0.5555	1.0	0.5267558528428093	3.0	0.30028150420410704
0.9139999999999999	1.0	0.5250836120401338	0.0	0.12764298611129898
Average	1.0	0.5284280936454849	0.0	1.6691264271171646
