	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Spermidine-e0	H2O-e0	Turicimonas_muris_YL45	-0.7450073301942316	0.18997140811480043	0.7450073301942316	-1.0	0.8631380713386657	-0.8631380713386657
1	Folate	H2O-e0	Turicimonas_muris_YL45	7.822576967450666	20.944347746858845	7.822576967450666	1.0	2.796887013708395	2.796887013708395
2	Riboflavin	H2O-e0	Turicimonas_muris_YL45	-670.9292077976505	3070299.6348916832	670.9292077976505	-1.0	25.90230120660422	-25.90230120660422
3	Riboflavin	Phosphate-e0	Turicimonas_muris_YL45	-16.297538642285723	1811.6379209164063	16.297538642285723	-1.0	4.0370210108798945	-4.0370210108798945
4	Spermidine-e0	L-Glutamate-e0	Turicimonas_muris_YL45	2.235021990694629	1.7097426732044583	2.235021990694629	1.0	1.4949989935430155	1.4949989935430155
5	Folate	L-Glutamate-e0	Turicimonas_muris_YL45	-1.117510995342495	0.42743566829742785	1.117510995342495	-1.0	1.0571239261990504	-1.0571239261990504
6	Riboflavin	L-Glutamate-e0	Turicimonas_muris_YL45	-59.7407846078681	24342.725850291354	59.7407846078681	-1.0	7.729216299720697	-7.729216299720697
7	Riboflavin	Zn2+-e0	Turicimonas_muris_YL45	-0.11816259418327536	0.09523298516902662	0.11816259418327536	-1.0	0.3437478642599476	-0.3437478642599476
8	Riboflavin	L-Lysine-e0	Turicimonas_muris_YL45	-5.27691007871043	189.92701866871505	5.27691007871043	-1.0	2.2971526023994207	-2.2971526023994207
9	Spermidine-e0	L-Aspartate-e0	Turicimonas_muris_YL45	-2.2350219906867252	1.7097426731923653	2.2350219906867252	-1.0	1.494998993540372	-1.494998993540372
10	Folate	L-Aspartate-e0	Turicimonas_muris_YL45	7.82257696742639	20.944347746728855	7.82257696742639	1.0	2.7968870137040556	2.7968870137040556
11	Riboflavin	L-Aspartate-e0	Turicimonas_muris_YL45	-87.21972962056813	51886.79384878027	87.21972962056813	-1.0	9.339150369309198	-9.339150369309198
12	Riboflavin	Sulfate-e0	Turicimonas_muris_YL45	-0.11816259418067541	0.09523298516483575	0.11816259418067541	-1.0	0.3437478642561658	-0.3437478642561658
13	Riboflavin	L-Arginine-e0	Turicimonas_muris_YL45	-4.548502245758625	141.11207912505125	4.548502245758625	-1.0	2.132721792864373	-2.132721792864373
14	Riboflavin	L-Histidine-e0	Turicimonas_muris_YL45	-1.456815665901186	14.475599864650595	1.456815665901186	-1.0	1.2069861912636721	-1.2069861912636721
15	Riboflavin	L-Proline-e0	Turicimonas_muris_YL45	-3.3992365537719316	78.8115992632135	3.3992365537719316	-1.0	1.8437018614114191	-1.8437018614114191
