	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.1345	1.0	0.5297113752122241	0.0	11.285389159528826
0.27244999999999997	1.0	0.5314091680814941	2.0	4.66366859466709
0.33499999999999996	1.0	0.5297113752122241	0.0	1.803050888661919
0.39175000000000004	0.9936102236421726	0.5307167235494881	3.0	0.566595147443239
0.78075	0.9935691318327974	0.5273037542662116	0.0	0.14864031591575727
1.58375	0.012861736334405145	1.0	0.0	3.1740383544911905
Average	1.0	0.534804753820034	0.0	2.5603365322695604
