	0.33045	0.6609	0.6611	1.0064	1.6757499999999999	Source	Target
bc1008##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.27284333	-0.01662066	-0.01662066	-2.35e-06	0	bc1008	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1008##Metabolite	0.27284333	0.01662066	0.01662066	2.35e-06	0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1008
bc1008##2-Oxoglutarate##Microbe	-0.01229143	-0.00074875	-0.00074875	-1.1e-07	0	bc1008	2-Oxoglutarate
2-Oxoglutarate##bc1008##Metabolite	0.01229143	0.00074875	0.00074875	1.1e-07	0	2-Oxoglutarate	bc1008
bc1008##4-Hydroxybenzoate##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	4-Hydroxybenzoate	bc1008
bc1008##5-Aminolevulinate##Microbe	-0.04916573	-0.002995	-0.002995	-4.2e-07	0	bc1008	5-Aminolevulinate
5-Aminolevulinate##bc1008##Metabolite	0.04916573	0.002995	0.002995	4.2e-07	0	5-Aminolevulinate	bc1008
bc1008##AMP##Microbe	-0.23207523	-0.01413721	-0.01413721	-2e-06	0	bc1008	AMP
AMP##bc1008##Metabolite	0.23207523	0.01413721	0.01413721	2e-06	0	AMP	bc1008
bc1008##Acetate##Microbe	57.0449346	3.47497692	3.47497692	0.00049063	0	bc1008	Acetate
bc1008##BET##Microbe	-0.01229143	-0.00074875	-0.00074875	-1.1e-07	0	bc1008	BET
BET##bc1008##Metabolite	0.01229143	0.00074875	0.00074875	1.1e-07	0	BET	bc1008
bc1008##BIOT##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	BIOT
BIOT##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	BIOT	bc1008
bc1008##CMP##Microbe	-0.05214483	-0.00317648	-0.00317648	-4.5e-07	0	bc1008	CMP
CMP##bc1008##Metabolite	0.05214483	0.00317648	0.00317648	4.5e-07	0	CMP	bc1008
bc1008##CO2##Microbe	1.13905026	0.06938694	0.06938694	9.8e-06	0	bc1008	CO2
bc1008##Ca2+##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	Ca2+
Ca2+##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	Ca2+	bc1008
bc1008##Chitobiose##Microbe	-0.11262334	-0.00686062	-0.00686062	-9.7e-07	0	bc1008	Chitobiose
Chitobiose##bc1008##Metabolite	0.11262334	0.00686062	0.00686062	9.7e-07	0	Chitobiose	bc1008
bc1008##Chorismate##Microbe	-0.01229143	-0.00074875	-0.00074875	-1.1e-07	0	bc1008	Chorismate
Chorismate##bc1008##Metabolite	0.01229143	0.00074875	0.00074875	1.1e-07	0	Chorismate	bc1008
bc1008##Citrate##Microbe	-0.27387619	-0.01668358	-0.01668358	-2.36e-06	0	bc1008	Citrate
Citrate##bc1008##Metabolite	0.27387619	0.01668358	0.01668358	2.36e-06	0	Citrate	bc1008
bc1008##Cl-##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	Cl-
Cl-##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	Cl-	bc1008
bc1008##Co2+##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	Co2+
Co2+##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	Co2+	bc1008
bc1008##CoA##Microbe	-0.01229143	-0.00074875	-0.00074875	-1.1e-07	0	bc1008	CoA
CoA##bc1008##Metabolite	0.01229143	0.00074875	0.00074875	1.1e-07	0	CoA	bc1008
bc1008##Cu2+##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	Cu2+
Cu2+##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	Cu2+	bc1008
bc1008##Cytidine##Microbe	-0.13204891	-0.00804396	-0.00804396	-1.14e-06	0	bc1008	Cytidine
Cytidine##bc1008##Metabolite	0.13204891	0.00804396	0.00804396	1.14e-06	0	Cytidine	bc1008
bc1008##D-Alanine##Microbe	-0.10955048	-0.00667343	-0.00667343	-9.4e-07	0	bc1008	D-Alanine
D-Alanine##bc1008##Metabolite	0.10955048	0.00667343	0.00667343	9.4e-07	0	D-Alanine	bc1008
bc1008##D-Arabinose##Microbe	-0.16432572	-0.01001015	-0.01001015	-1.41e-06	0	bc1008	D-Arabinose
D-Arabinose##bc1008##Metabolite	0.16432572	0.01001015	0.01001015	1.41e-06	0	D-Arabinose	bc1008
bc1008##D-Glucose##Microbe	-38.11933516	-2.32209592	-2.32209592	-0.00032786	0	bc1008	D-Glucose
D-Glucose##bc1008##Metabolite	38.11933516	2.32209592	2.32209592	0.00032786	0	D-Glucose	bc1008
bc1008##Deoxycytidine##Microbe	-0.02645583	-0.0016116	-0.0016116	-2.3e-07	0	bc1008	Deoxycytidine
Deoxycytidine##bc1008##Metabolite	0.02645583	0.0016116	0.0016116	2.3e-07	0	Deoxycytidine	bc1008
bc1008##Folate##Microbe	-0.01843715	-0.00112313	-0.00112313	-1.6e-07	0	bc1008	Folate
Folate##bc1008##Metabolite	0.01843715	0.00112313	0.00112313	1.6e-07	0	Folate	bc1008
bc1008##Formate##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	Formate
Formate##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	Formate	bc1008
bc1008##Fumarate##Microbe	-0.13132859	-0.00800008	-0.00800008	-1.13e-06	0	bc1008	Fumarate
Fumarate##bc1008##Metabolite	0.13132859	0.00800008	0.00800008	1.13e-06	0	Fumarate	bc1008
bc1008##GTP##Microbe	-0.30269764	-0.01843928	-0.01843928	-2.6e-06	0	bc1008	GTP
GTP##bc1008##Metabolite	0.30269764	0.01843928	0.01843928	2.6e-06	0	GTP	bc1008
bc1008##Glucose-1-phosphate##Microbe	-0.144154	-0.00878136	-0.00878136	-1.24e-06	0	bc1008	Glucose-1-phosphate
Glucose-1-phosphate##bc1008##Metabolite	0.144154	0.00878136	0.00878136	1.24e-06	0	Glucose-1-phosphate	bc1008
bc1008##Glycerol##Microbe	-0.13642167	-0.00831033	-0.00831033	-1.17e-06	0	bc1008	Glycerol
Glycerol##bc1008##Metabolite	0.13642167	0.00831033	0.00831033	1.17e-06	0	Glycerol	bc1008
bc1008##Glycine##Microbe	-1.09821906	-0.06689965	-0.06689965	-9.45e-06	0	bc1008	Glycine
Glycine##bc1008##Metabolite	1.09821906	0.06689965	0.06689965	9.45e-06	0	Glycine	bc1008
bc1008##H+##Microbe	92.58022592	5.63966198	5.63966198	0.00079627	0	bc1008	H+
bc1008##H2O##Microbe	13.2379054	0.80640667	0.80640667	0.00011386	0	bc1008	H2O
bc1008##Heme##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	Heme
Heme##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	Heme	bc1008
bc1008##K+##Microbe	-0.00614572	-0.00037438	-0.00037438	-5e-08	0	bc1008	K+
K+##bc1008##Metabolite	0.00614572	0.00037438	0.00037438	5e-08	0	K+	bc1008
bc1008##L-Alanine##Microbe	-0.99198626	-0.06042832	-0.06042832	-8.53e-06	0	bc1008	L-Alanine
L-Alanine##bc1008##Metabolite	0.99198626	0.06042832	0.06042832	8.53e-06	0	L-Alanine	bc1008
bc1008##L-Arginine##Microbe	-0.54028606	-0.03291233	-0.03291233	-4.65e-06	0	bc1008	L-Arginine
L-Arginine##bc1008##Metabolite	0.54028606	0.03291233	0.03291233	4.65e-06	0	L-Arginine	bc1008
bc1008##L-Asparagine##Microbe	-0.43983576	-0.02679325	-0.02679325	-3.78e-06	0	bc1008	L-Asparagine
L-Asparagine##bc1008##Metabolite	0.43983576	0.02679325	0.02679325	3.78e-06	0	L-Asparagine	bc1008
bc1008##L-Aspartate##Microbe	-0.43983576	-0.02679325	-0.02679325	-3.78e-06	0	bc1008	L-Aspartate
L-Aspartate##bc1008##Metabolite	0.43983576	0.02679325	0.02679325	3.78e-06	0	L-Aspartate	bc1008
bc1008##L-Cysteine##Microbe	-0.166767	-0.01015886	-0.01015886	-1.43e-06	0	bc1008	L-Cysteine
L-Cysteine##bc1008##Metabolite	0.166767	0.01015886	0.01015886	1.43e-06	0	L-Cysteine	bc1008
bc1008##L-Glutamate##Microbe	-0.53459607	-0.03256571	-0.03256571	-4.6e-06	0	bc1008	L-Glutamate
L-Glutamate##bc1008##Metabolite	0.53459607	0.03256571	0.03256571	4.6e-06	0	L-Glutamate	bc1008
bc1008##L-Glutamine##Microbe	-0.47982083	-0.029229	-0.029229	-4.13e-06	0	bc1008	L-Glutamine
L-Glutamine##bc1008##Metabolite	0.47982083	0.029229	0.029229	4.13e-06	0	L-Glutamine	bc1008
bc1008##L-Histidine##Microbe	-0.17359372	-0.01057472	-0.01057472	-1.49e-06	0	bc1008	L-Histidine
L-Histidine##bc1008##Metabolite	0.17359372	0.01057472	0.01057472	1.49e-06	0	L-Histidine	bc1008
bc1008##L-Isoleucine##Microbe	-0.52955836	-0.03225883	-0.03225883	-4.55e-06	0	bc1008	L-Isoleucine
L-Isoleucine##bc1008##Metabolite	0.52955836	0.03225883	0.03225883	4.55e-06	0	L-Isoleucine	bc1008
bc1008##L-Lactate##Microbe	38.09702307	2.32073675	2.32073675	0.00032767	0	bc1008	L-Lactate
bc1008##L-Leucine##Microbe	-0.82213204	-0.05008139	-0.05008139	-7.07e-06	0	bc1008	L-Leucine
L-Leucine##bc1008##Metabolite	0.82213204	0.05008139	0.05008139	7.07e-06	0	L-Leucine	bc1008
bc1008##L-Lysine##Microbe	-0.62513243	-0.03808087	-0.03808087	-5.38e-06	0	bc1008	L-Lysine
L-Lysine##bc1008##Metabolite	0.62513243	0.03808087	0.03808087	5.38e-06	0	L-Lysine	bc1008
bc1008##L-Methionine##Microbe	-0.27989549	-0.01705025	-0.01705025	-2.41e-06	0	bc1008	L-Methionine
L-Methionine##bc1008##Metabolite	0.27989549	0.01705025	0.01705025	2.41e-06	0	L-Methionine	bc1008
bc1008##L-Phenylalanine##Microbe	-0.33841022	-0.02061476	-0.02061476	-2.91e-06	0	bc1008	L-Phenylalanine
L-Phenylalanine##bc1008##Metabolite	0.33841022	0.02061476	0.02061476	2.91e-06	0	L-Phenylalanine	bc1008
