	1.1632	1.7647	Source	Target
Deoxyguanosine##bc1002##Metabolite	-0.00629884	-7e-08	Deoxyguanosine	bc1002
bc1002##Folate##Microbe	0.01889651	2.1e-07	bc1002	Folate
Folate##bc1002##Metabolite	-0.01889651	-2.1e-07	Folate	bc1002
bc1002##GTP##Microbe	0.30394045999999997	3.44e-06	bc1002	GTP
GTP##bc1002##Metabolite	-0.30394045999999997	-3.44e-06	GTP	bc1002
bc1002##Glycerol##Microbe	0.13982059	1.58e-06	bc1002	Glycerol
Glycerol##bc1002##Metabolite	-0.13982059	-1.58e-06	Glycerol	bc1002
bc1002##Glycine##Microbe	1.11928214	1.268e-05	bc1002	Glycine
Glycine##bc1002##Metabolite	-1.11928214	-1.268e-05	Glycine	bc1002
bc1002##H+##Microbe	-11.46078224	-0.00012985	bc1002	H+
bc1002##H2O##Microbe	-29.87480072	-0.00033847	bc1002	H2O
bc1002##Heme##Microbe	0.00629884	7e-08	bc1002	Heme
Heme##bc1002##Metabolite	-0.00629884	-7e-08	Heme	bc1002
bc1002##K+##Microbe	0.00629884	7e-08	bc1002	K+
K+##bc1002##Metabolite	-0.00629884	-7e-08	K+	bc1002
bc1002##L-Alanine##Microbe	1.0167014	1.152e-05	bc1002	L-Alanine
L-Alanine##bc1002##Metabolite	-1.0167014	-1.152e-05	L-Alanine	bc1002
bc1002##L-Arginine##Microbe	0.5537471900000001	6.27e-06	bc1002	L-Arginine
L-Arginine##bc1002##Metabolite	-0.5537471900000001	-6.27e-06	L-Arginine	bc1002
bc1002##L-Asparagine##Microbe	0.45079419000000004	5.11e-06	bc1002	L-Asparagine
L-Asparagine##bc1002##Metabolite	-0.45079419000000004	-5.11e-06	L-Asparagine	bc1002
bc1002##L-Aspartate##Microbe	0.45079419000000004	5.11e-06	bc1002	L-Aspartate
L-Aspartate##bc1002##Metabolite	-0.45079419000000004	-5.11e-06	L-Aspartate	bc1002
bc1002##L-Cysteine##Microbe	0.17092195999999998	1.94e-06	bc1002	L-Cysteine
L-Cysteine##bc1002##Metabolite	-0.17092195999999998	-1.94e-06	L-Cysteine	bc1002
bc1002##L-Glutamate##Microbe	0.34225212	3.88e-06	bc1002	L-Glutamate
L-Glutamate##bc1002##Metabolite	-0.34225212	-3.88e-06	L-Glutamate	bc1002
bc1002##L-Glutamine##Microbe	0.7100364499999999	8.05e-06	bc1002	L-Glutamine
L-Glutamine##bc1002##Metabolite	-0.7100364499999999	-8.05e-06	L-Glutamine	bc1002
bc1002##L-Histidine##Microbe	0.17791877	2.02e-06	bc1002	L-Histidine
L-Histidine##bc1002##Metabolite	-0.17791877	-2.02e-06	L-Histidine	bc1002
bc1002##L-Isoleucine##Microbe	0.5427521999999999	6.15e-06	bc1002	L-Isoleucine
L-Isoleucine##bc1002##Metabolite	-0.5427521999999999	-6.15e-06	L-Isoleucine	bc1002
bc1002##L-Leucine##Microbe	0.8426153	9.55e-06	bc1002	L-Leucine
L-Leucine##bc1002##Metabolite	-0.8426153	-9.55e-06	L-Leucine	bc1002
bc1002##L-Lysine##Microbe	0.64070748	7.26e-06	bc1002	L-Lysine
L-Lysine##bc1002##Metabolite	-0.64070748	-7.26e-06	L-Lysine	bc1002
bc1002##L-Methionine##Microbe	0.27427135	3.11e-06	bc1002	L-Methionine
L-Methionine##bc1002##Metabolite	-0.27427135	-3.11e-06	L-Methionine	bc1002
bc1002##L-Phenylalanine##Microbe	0.34684165	3.93e-06	bc1002	L-Phenylalanine
L-Phenylalanine##bc1002##Metabolite	-0.34684165	-3.93e-06	L-Phenylalanine	bc1002
bc1002##L-Proline##Microbe	0.41381107	4.69e-06	bc1002	L-Proline
L-Proline##bc1002##Metabolite	-0.41381107	-4.69e-06	L-Proline	bc1002
bc1002##L-Serine##Microbe	0.48532405	5.5e-06	bc1002	L-Serine
L-Serine##bc1002##Metabolite	-0.48532405	-5.5e-06	L-Serine	bc1002
bc1002##L-Threonine##Microbe	0.47378369	5.37e-06	bc1002	L-Threonine
L-Threonine##bc1002##Metabolite	-0.47378369	-5.37e-06	L-Threonine	bc1002
bc1002##L-Tryptophan##Microbe	0.10595162999999999	1.2e-06	bc1002	L-Tryptophan
L-Tryptophan##bc1002##Metabolite	-0.10595162999999999	-1.2e-06	L-Tryptophan	bc1002
bc1002##L-Tyrosine##Microbe	0.27087633	3.07e-06	bc1002	L-Tyrosine
L-Tyrosine##bc1002##Metabolite	-0.27087633	-3.07e-06	L-Tyrosine	bc1002
bc1002##L-Valine##Microbe	0.79063903	8.96e-06	bc1002	L-Valine
L-Valine##bc1002##Metabolite	-0.79063903	-8.96e-06	L-Valine	bc1002
bc1002##Mg##Microbe	0.00629884	7e-08	bc1002	Mg
Mg##bc1002##Metabolite	-0.00629884	-7e-08	Mg	bc1002
bc1002##Mn2+##Microbe	0.00629884	7e-08	bc1002	Mn2+
Mn2+##bc1002##Metabolite	-0.00629884	-7e-08	Mn2+	bc1002
bc1002##Myristic acid##Microbe	0.169445	1.92e-06	bc1002	Myristic acid
Myristic acid##bc1002##Metabolite	-0.169445	-1.92e-06	Myristic acid	bc1002
bc1002##NADP##Microbe	0.01259767	1.4e-07	bc1002	NADP
NADP##bc1002##Metabolite	-0.01259767	-1.4e-07	NADP	bc1002
bc1002##Niacin##Microbe	-0.00629884	-7e-08	bc1002	Niacin
bc1002##Nicotinamide ribonucleotide##Microbe	0.00629884	7e-08	bc1002	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1002##Metabolite	-0.00629884	-7e-08	Nicotinamide ribonucleotide	bc1002
bc1002##Nitrite##Microbe	-0.03149417	-3.6e-07	bc1002	Nitrite
bc1002##O2##Microbe	14.68043979	0.00016633000000000002	bc1002	O2
O2##bc1002##Metabolite	-14.68043979	-0.00016633000000000002	O2	bc1002
bc1002##Oxidized glutathione##Microbe	0.0031494099999999996	4e-08	bc1002	Oxidized glutathione
Oxidized glutathione##bc1002##Metabolite	-0.0031494099999999996	-4e-08	Oxidized glutathione	bc1002
bc1002##PPi##Microbe	-0.03561691	-4e-07	bc1002	PPi
bc1002##Putrescine##Microbe	0.00629884	7e-08	bc1002	Putrescine
Putrescine##bc1002##Metabolite	-0.00629884	-7e-08	Putrescine	bc1002
bc1002##Pyridoxal##Microbe	0.00629884	7e-08	bc1002	Pyridoxal
Pyridoxal##bc1002##Metabolite	-0.00629884	-7e-08	Pyridoxal	bc1002
bc1002##Riboflavin##Microbe	0.01889651	2.1e-07	bc1002	Riboflavin
Riboflavin##bc1002##Metabolite	-0.01889651	-2.1e-07	Riboflavin	bc1002
bc1002##S-Adenosyl-L-methionine##Microbe	0.01889651	2.1e-07	bc1002	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1002##Metabolite	-0.01889651	-2.1e-07	S-Adenosyl-L-methionine	bc1002
bc1002##Spermidine##Microbe	0.00629884	7e-08	bc1002	Spermidine
Spermidine##bc1002##Metabolite	-0.00629884	-7e-08	Spermidine	bc1002
bc1002##Sulfate##Microbe	0.00629884	7e-08	bc1002	Sulfate
Sulfate##bc1002##Metabolite	-0.00629884	-7e-08	Sulfate	bc1002
bc1002##TRHL##Microbe	0.13295419	1.51e-06	bc1002	TRHL
TRHL##bc1002##Metabolite	-0.13295419	-1.51e-06	TRHL	bc1002
bc1002##TTP##Microbe	0.02153891	2.4e-07	bc1002	TTP
TTP##bc1002##Metabolite	-0.02153891	-2.4e-07	TTP	bc1002
bc1002##Thiamin##Microbe	0.00629884	7e-08	bc1002	Thiamin
Thiamin##bc1002##Metabolite	-0.00629884	-7e-08	Thiamin	bc1002
bc1002##UMP##Microbe	0.21018436000000001	2.38e-06	bc1002	UMP
UMP##bc1002##Metabolite	-0.21018436000000001	-2.38e-06	UMP	bc1002
bc1002##Zn2+##Microbe	0.00629884	7e-08	bc1002	Zn2+
Zn2+##bc1002##Metabolite	-0.00629884	-7e-08	Zn2+	bc1002
bc1002##dATP##Microbe	0.02153891	2.4e-07	bc1002	dATP
dATP##bc1002##Metabolite	-0.02153891	-2.4e-07	dATP	bc1002
bc1002##dGTP##Microbe	0.04406886	5e-07	bc1002	dGTP
dGTP##bc1002##Metabolite	-0.04406886	-5e-07	dGTP	bc1002
bc1002##ddca##Microbe	0.16739471	1.9e-06	bc1002	ddca
ddca##bc1002##Metabolite	-0.16739471	-1.9e-06	ddca	bc1002
bc1002##fe3##Microbe	0.01889651	2.1e-07	bc1002	fe3
fe3##bc1002##Metabolite	-0.01889651	-2.1e-07	fe3	bc1002
bc1002##meso-2,6-Diaminopimelate##Microbe	0.056139949999999994	6.4e-07	bc1002	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1002##Metabolite	-0.056139949999999994	-6.4e-07	meso-2,6-Diaminopimelate	bc1002
bc1001##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.27865505	3.25e-06	bc1001	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1001##Metabolite	-0.27865505	-3.25e-06	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1001
bc1001##4-Hydroxybenzoate##Microbe	0.00627663	7e-08	bc1001	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1001##Metabolite	-0.00627663	-7e-08	4-Hydroxybenzoate	bc1001
bc1001##5-Aminolevulinate##Microbe	0.05021298	5.9e-07	bc1001	5-Aminolevulinate
5-Aminolevulinate##bc1001##Metabolite	-0.05021298	-5.9e-07	5-Aminolevulinate	bc1001
bc1001##AMP##Microbe	0.17347187	2.02e-06	bc1001	AMP
AMP##bc1001##Metabolite	-0.17347187	-2.02e-06	AMP	bc1001
bc1001##Acetate##Microbe	-13.050124250000001	-0.00015211	bc1001	Acetate
bc1001##Adenosine##Microbe	0.06668500999999999	7.8e-07	bc1001	Adenosine
Adenosine##bc1001##Metabolite	-0.06668500999999999	-7.8e-07	Adenosine	bc1001
bc1001##Ala-Ala##Microbe	0.055941990000000004	6.5e-07	bc1001	Ala-Ala
Ala-Ala##bc1001##Metabolite	-0.055941990000000004	-6.5e-07	Ala-Ala	bc1001
bc1001##BET##Microbe	0.012553239999999998	1.5e-07	bc1001	BET
BET##bc1001##Metabolite	-0.012553239999999998	-1.5e-07	BET	bc1001
bc1001##BIOT##Microbe	0.00627663	7e-08	bc1001	BIOT
BIOT##bc1001##Metabolite	-0.00627663	-7e-08	BIOT	bc1001
bc1001##CMP##Microbe	0.18811718	2.19e-06	bc1001	CMP
CMP##bc1001##Metabolite	-0.18811718	-2.19e-06	CMP	bc1001
bc1001##CO2##Microbe	-16.21415274	-0.00018898000000000002	bc1001	CO2
bc1001##Ca2+##Microbe	0.00627663	7e-08	bc1001	Ca2+
Ca2+##bc1001##Metabolite	-0.00627663	-7e-08	Ca2+	bc1001
bc1001##Chorismate##Microbe	0.012553239999999998	1.5e-07	bc1001	Chorismate
Chorismate##bc1001##Metabolite	-0.012553239999999998	-1.5e-07	Chorismate	bc1001
bc1001##Cl-##Microbe	0.00627663	7e-08	bc1001	Cl-
Cl-##bc1001##Metabolite	-0.00627663	-7e-08	Cl-	bc1001
bc1001##Co2+##Microbe	0.00627663	7e-08	bc1001	Co2+
Co2+##bc1001##Metabolite	-0.00627663	-7e-08	Co2+	bc1001
bc1001##CoA##Microbe	0.012553239999999998	1.5e-07	bc1001	CoA
CoA##bc1001##Metabolite	-0.012553239999999998	-1.5e-07	CoA	bc1001
bc1001##Cu2+##Microbe	0.00627663	7e-08	bc1001	Cu2+
Cu2+##bc1001##Metabolite	-0.00627663	-7e-08	Cu2+	bc1001
bc1001##D-Arabinose##Microbe	0.16782595	1.96e-06	bc1001	D-Arabinose
D-Arabinose##bc1001##Metabolite	-0.16782595	-1.96e-06	D-Arabinose	bc1001
bc1001##D-Glucose##Microbe	8.054961689999999	9.388e-05	bc1001	D-Glucose
D-Glucose##bc1001##Metabolite	-8.054961689999999	-9.388e-05	D-Glucose	bc1001
bc1001##Deoxycytidine##Microbe	0.051620639999999995	6e-07	bc1001	Deoxycytidine
Deoxycytidine##bc1001##Metabolite	-0.051620639999999995	-6e-07	Deoxycytidine	bc1001
bc1001##Deoxyguanosine##Microbe	0.00627663	7e-08	bc1001	Deoxyguanosine
Deoxyguanosine##bc1001##Metabolite	-0.00627663	-7e-08	Deoxyguanosine	bc1001
bc1001##Folate##Microbe	0.018829870000000002	2.2e-07	bc1001	Folate
Folate##bc1001##Metabolite	-0.018829870000000002	-2.2e-07	Folate	bc1001
bc1001##Formate##Microbe	0.00627663	7e-08	bc1001	Formate
Formate##bc1001##Metabolite	-0.00627663	-7e-08	Formate	bc1001
bc1001##GTP##Microbe	0.30286866	3.53e-06	bc1001	GTP
GTP##bc1001##Metabolite	-0.30286866	-3.53e-06	GTP	bc1001
bc1001##Glycerol##Microbe	0.13932753	1.62e-06	bc1001	Glycerol
Glycerol##bc1001##Metabolite	-0.13932753	-1.62e-06	Glycerol	bc1001
bc1001##Glycine##Microbe	1.12161177	1.307e-05	bc1001	Glycine
Glycine##bc1001##Metabolite	-1.12161177	-1.307e-05	Glycine	bc1001
bc1001##H+##Microbe	-11.50018948	-0.00013405	bc1001	H+
bc1001##H2O##Microbe	-29.62979721	-0.00034536	bc1001	H2O
bc1001##Heme##Microbe	0.00627663	7e-08	bc1001	Heme
Heme##bc1001##Metabolite	-0.00627663	-7e-08	Heme	bc1001
bc1001##K+##Microbe	0.00627663	7e-08	bc1001	K+
K+##bc1001##Metabolite	-0.00627663	-7e-08	K+	bc1001
bc1001##L-Alanine##Microbe	1.01311615	1.181e-05	bc1001	L-Alanine
L-Alanine##bc1001##Metabolite	-1.01311615	-1.181e-05	L-Alanine	bc1001
bc1001##L-Arginine##Microbe	0.55179447	6.43e-06	bc1001	L-Arginine
L-Arginine##bc1001##Metabolite	-0.55179447	-6.43e-06	L-Arginine	bc1001
bc1001##L-Asparagine##Microbe	0.44920452	5.24e-06	bc1001	L-Asparagine
L-Asparagine##bc1001##Metabolite	-0.44920452	-5.24e-06	L-Asparagine	bc1001
bc1001##L-Aspartate##Microbe	0.44920452	5.24e-06	bc1001	L-Aspartate
L-Aspartate##bc1001##Metabolite	-0.44920452	-5.24e-06	L-Aspartate	bc1001
bc1001##L-Cysteine##Microbe	0.17031923	1.99e-06	bc1001	L-Cysteine
L-Cysteine##bc1001##Metabolite	-0.17031923	-1.99e-06	L-Cysteine	bc1001
bc1001##L-Glutamate##Microbe	0.5710897699999999	6.66e-06	bc1001	L-Glutamate
L-Glutamate##bc1001##Metabolite	-0.5710897699999999	-6.66e-06	L-Glutamate	bc1001
bc1001##L-Glutamine##Microbe	0.47748805	5.57e-06	bc1001	L-Glutamine
L-Glutamine##bc1001##Metabolite	-0.47748805	-5.57e-06	L-Glutamine	bc1001
bc1001##L-Histidine##Microbe	0.17729136	2.07e-06	bc1001	L-Histidine
L-Histidine##bc1001##Metabolite	-0.17729136	-2.07e-06	L-Histidine	bc1001
bc1001##L-Isoleucine##Microbe	0.54083827	6.3e-06	bc1001	L-Isoleucine
L-Isoleucine##bc1001##Metabolite	-0.54083827	-6.3e-06	L-Isoleucine	bc1001
bc1001##L-Leucine##Microbe	0.83964393	9.79e-06	bc1001	L-Leucine
L-Leucine##bc1001##Metabolite	-0.83964393	-9.79e-06	L-Leucine	bc1001
bc1001##L-Lysine##Microbe	0.6384481200000001	7.44e-06	bc1001	L-Lysine
L-Lysine##bc1001##Metabolite	-0.6384481200000001	-7.44e-06	L-Lysine	bc1001
bc1001##L-Methionine##Microbe	0.27330417	3.19e-06	bc1001	L-Methionine
L-Methionine##bc1001##Metabolite	-0.27330417	-3.19e-06	L-Methionine	bc1001
bc1001##L-Phenylalanine##Microbe	0.34561856	4.03e-06	bc1001	L-Phenylalanine
L-Phenylalanine##bc1001##Metabolite	-0.34561856	-4.03e-06	L-Phenylalanine	bc1001
bc1001##L-Proline##Microbe	0.41235182	4.81e-06	bc1001	L-Proline
L-Proline##bc1001##Metabolite	-0.41235182	-4.81e-06	L-Proline	bc1001
bc1001##L-Serine##Microbe	0.47733601	5.56e-06	bc1001	L-Serine
L-Serine##bc1001##Metabolite	-0.47733601	-5.56e-06	L-Serine	bc1001
bc1001##L-Threonine##Microbe	0.47211296	5.5e-06	bc1001	L-Threonine
L-Threonine##bc1001##Metabolite	-0.47211296	-5.5e-06	L-Threonine	bc1001
bc1001##L-Tryptophan##Microbe	0.10557799999999999	1.23e-06	bc1001	L-Tryptophan
L-Tryptophan##bc1001##Metabolite	-0.10557799999999999	-1.23e-06	L-Tryptophan	bc1001
bc1001##L-Tyrosine##Microbe	0.26992112	3.15e-06	bc1001	L-Tyrosine
L-Tyrosine##bc1001##Metabolite	-0.26992112	-3.15e-06	L-Tyrosine	bc1001
bc1001##L-Valine##Microbe	0.7878509499999999	9.18e-06	bc1001	L-Valine
L-Valine##bc1001##Metabolite	-0.7878509499999999	-9.18e-06	L-Valine	bc1001
bc1001##Mg##Microbe	0.00627663	7e-08	bc1001	Mg
Mg##bc1001##Metabolite	-0.00627663	-7e-08	Mg	bc1001
bc1001##Mn2+##Microbe	0.00627663	7e-08	bc1001	Mn2+
Mn2+##bc1001##Metabolite	-0.00627663	-7e-08	Mn2+	bc1001
bc1001##Myristic acid##Microbe	0.16884747	1.97e-06	bc1001	Myristic acid
Myristic acid##bc1001##Metabolite	-0.16884747	-1.97e-06	Myristic acid	bc1001
bc1001##N-Acetyl-D-glucosamine##Microbe	0.23004455999999998	2.68e-06	bc1001	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1001##Metabolite	-0.23004455999999998	-2.68e-06	N-Acetyl-D-glucosamine	bc1001
bc1001##NADP##Microbe	0.012553239999999998	1.5e-07	bc1001	NADP
NADP##bc1001##Metabolite	-0.012553239999999998	-1.5e-07	NADP	bc1001
bc1001##Niacin##Microbe	-0.00627663	-7e-08	bc1001	Niacin
bc1001##Nicotinamide ribonucleotide##Microbe	0.00627663	7e-08	bc1001	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1001##Metabolite	-0.00627663	-7e-08	Nicotinamide ribonucleotide	bc1001
bc1001##Nitrite##Microbe	-0.03138311	-3.7e-07	bc1001	Nitrite
bc1001##O2##Microbe	14.680435	0.00017112	bc1001	O2
O2##bc1001##Metabolite	-14.680435	-0.00017112	O2	bc1001
bc1001##Oxidized glutathione##Microbe	0.0031383099999999996	4e-08	bc1001	Oxidized glutathione
Oxidized glutathione##bc1001##Metabolite	-0.0031383099999999996	-4e-08	Oxidized glutathione	bc1001
bc1001##Putrescine##Microbe	0.00627663	7e-08	bc1001	Putrescine
Putrescine##bc1001##Metabolite	-0.00627663	-7e-08	Putrescine	bc1001
bc1001##Pyridoxal##Microbe	0.00627663	7e-08	bc1001	Pyridoxal
Pyridoxal##bc1001##Metabolite	-0.00627663	-7e-08	Pyridoxal	bc1001
bc1001##Riboflavin##Microbe	0.018829870000000002	2.2e-07	bc1001	Riboflavin
Riboflavin##bc1001##Metabolite	-0.018829870000000002	-2.2e-07	Riboflavin	bc1001
bc1001##S-Adenosyl-L-methionine##Microbe	0.018829870000000002	2.2e-07	bc1001	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1001##Metabolite	-0.018829870000000002	-2.2e-07	S-Adenosyl-L-methionine	bc1001
bc1001##Spermidine##Microbe	0.00627663	7e-08	bc1001	Spermidine
Spermidine##bc1001##Metabolite	-0.00627663	-7e-08	Spermidine	bc1001
bc1001##Sulfate##Microbe	0.00627663	7e-08	bc1001	Sulfate
Sulfate##bc1001##Metabolite	-0.00627663	-7e-08	Sulfate	bc1001
bc1001##TRHL##Microbe	0.13248535	1.54e-06	bc1001	TRHL
TRHL##bc1001##Metabolite	-0.13248535	-1.54e-06	TRHL	bc1001
bc1001##TTP##Microbe	0.02003091	2.3e-07	bc1001	TTP
TTP##bc1001##Metabolite	-0.02003091	-2.3e-07	TTP	bc1001
bc1001##Thiamin##Microbe	0.00627663	7e-08	bc1001	Thiamin
Thiamin##bc1001##Metabolite	-0.00627663	-7e-08	Thiamin	bc1001
bc1001##UMP##Microbe	0.20944318	2.44e-06	bc1001	UMP
UMP##bc1001##Metabolite	-0.20944318	-2.44e-06	UMP	bc1001
bc1001##Zn2+##Microbe	0.00627663	7e-08	bc1001	Zn2+
Zn2+##bc1001##Metabolite	-0.00627663	-7e-08	Zn2+	bc1001
bc1001##dATP##Microbe	0.02003091	2.3e-07	bc1001	dATP
dATP##bc1001##Metabolite	-0.02003091	-2.3e-07	dATP	bc1001
bc1001##dGTP##Microbe	0.045344010000000004	5.3e-07	bc1001	dGTP
dGTP##bc1001##Metabolite	-0.045344010000000004	-5.3e-07	dGTP	bc1001
bc1001##ddca##Microbe	0.16680443	1.94e-06	bc1001	ddca
ddca##bc1001##Metabolite	-0.16680443	-1.94e-06	ddca	bc1001
bc1001##fe3##Microbe	0.018829870000000002	2.2e-07	bc1001	fe3
fe3##bc1001##Metabolite	-0.018829870000000002	-2.2e-07	fe3	bc1001
bc1001##meso-2,6-Diaminopimelate##Microbe	0.055941990000000004	6.5e-07	bc1001	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1001##Metabolite	-0.055941990000000004	-6.5e-07	meso-2,6-Diaminopimelate	bc1001
