	Source	Target	Metabolites	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	bc1003	bc1008	D-Glucose	-0.045948798811506736	0.00016544993437008987	0.045948798811506736	-1.0	0.21435670927569944	-0.21435670927569944
1	bc1011	bc1008	D-Glucose	-0.046367687130084295	0.00015359833864612505	0.046367687130084295	-1.0	0.2153315748562767	-0.2153315748562767
2	bc1015	bc1008	D-Glucose	-0.04596806614372337	0.00016491766407212825	0.04596806614372337	-1.0	0.21440164678407525	-0.21440164678407525
3	bc1003	bc1011	O2	-0.06758517814905005	0.0057547793313764434	0.06758517814905005	-1.0	0.2599714948779001	-0.2599714948779001
4	bc1008	bc1011	O2	-0.001515059550559796	2.891912551801384e-06	0.001515059550559796	-1.0	0.03892376588358064	-0.03892376588358064
5	bc1015	bc1011	O2	-0.0675851781490497	0.005754779331376386	0.0675851781490497	-1.0	0.25997149487789944	-0.25997149487789944
6	bc1003	bc1015	O2	-0.0677899686956517	0.005789707401898927	0.0677899686956517	-1.0	0.2603650681171568	-0.2603650681171568
7	bc1008	bc1015	O2	-0.0015196503481575909	2.909464732300026e-06	0.0015196503481575909	-1.0	0.03898269293106353	-0.03898269293106353
8	bc1011	bc1015	O2	-0.06778996869565113	0.005789707401898831	0.06778996869565113	-1.0	0.2603650681171557	-0.2603650681171557
9	bc1008	bc1003	O2	-0.0015170719168374302	2.8991855864787156e-06	0.0015170719168374302	-1.0	0.03894960740286647	-0.03894960740286647
10	bc1011	bc1003	O2	-0.0676790883118568	0.005770444913551114	0.0676790883118568	-1.0	0.2601520484483196	-0.2601520484483196
11	bc1015	bc1003	O2	-0.0676793608758235	0.005770557553500049	0.0676793608758235	-1.0	0.26015257230291516	-0.26015257230291516
12	bc1003	bc1011	D-Glucose	-0.15044023699346282	0.017992112490637202	0.15044023699346282	-1.0	0.3878662617365202	-0.3878662617365202
13	bc1008	bc1011	D-Glucose	-0.15044452904547512	0.01799261630541911	0.15044452904547512	-1.0	0.38787179459903387	-0.38787179459903387
14	bc1015	bc1011	D-Glucose	-0.150444529045477	0.01799261630541956	0.150444529045477	-1.0	0.3878717945990363	-0.3878717945990363
15	bc1003	bc1015	D-Glucose	-0.15521148614627353	0.01915145853422678	0.15521148614627353	-1.0	0.39396888982034295	-0.39396888982034295
16	bc1008	bc1015	D-Glucose	-0.15521591432177206	0.01915199481299392	0.15521591432177206	-1.0	0.39397450973606407	-0.39397450973606407
17	bc1011	bc1015	D-Glucose	-0.1552159143217727	0.019151994812994084	0.1552159143217727	-1.0	0.3939745097360649	-0.3939745097360649
18	bc1008	bc1003	D-Glucose	-0.15513418339043358	0.01913456523220371	0.15513418339043358	-1.0	0.39387076991119	-0.39387076991119
19	bc1011	bc1003	D-Glucose	-0.15513418339043422	0.019134565232203873	0.15513418339043422	-1.0	0.3938707699111908	-0.3938707699111908
20	bc1015	bc1003	D-Glucose	-0.1551341833904355	0.01913456523220419	0.1551341833904355	-1.0	0.39387076991119246	-0.39387076991119246
