	Avg_bc1015	Var_bc1015	Avg_bc1012	Var_bc1012	Avg_InAmount	Var_InAmount	Avg_OutAmount	Var_OutAmount	Avg_AllAmount	Var_AllAmount	In	InAmount	Out	OutAmount	All	AllAmount
Cu2+	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Cytosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
D-Arabinose	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
D-Glucose	0.19391753773982429	0.016444978273346247	0.1430622803865996	0.04007447676739107	1.9999703261957897	8.805215919024538e-10	1.4338720344272238	0.7693169466366345	3.4338423606230135	0.7693169487797301	bc1012.bc1015	1	.bc1012.bc1012.bc1015	3	bc1012.bc1015.bc1012bc1012.bc1015.bc1012.bc1015bc1012.bc1015	3
Deoxycytidine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Deoxyguanosine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Enterobactin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Fe-enterochlin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Folate	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Formate	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Fumarate	0.0	0.0	0.005950040845681883	0.0025786578071132953	0.30624816253465925	0.21245883395636342	0.26561625955634294	0.1950632154425625	0.5718644220910022	0.7760631718541814	bc1012.	2	bc1012.	2	bc1012bc1012.bc1012.	3
GTP	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Glycerol	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Glycine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
H+	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
H2O	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Heme	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
K+	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Alanine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Arginine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Asparagine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Aspartate	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Cysteine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Glutamate	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Glutamine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Histidine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Isoleucine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Leucine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Lysine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Malate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
L-Methionine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Phenylalanine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Proline	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Serine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Threonine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Tryptophan	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Tyrosine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
L-Valine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Methanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Mg	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Mn2+	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Myristic acid	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
N-Acetyl-D-glucosamine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
NADP	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
NH3	0.0	0.0	0.0	0.0	0.9999851630978949	2.2013039797561345e-10	0.0	0.0	0.9999851630978949	2.2013039797561345e-10	bc1015	1		1	bc1015	1
Na+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Niacin	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Nicotinamide ribonucleotide	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
O2	0.04662631912651775	0.004971369268164845	0.0352596313314079	0.014161287940328277	1.9999703261957897	8.805215919024538e-10	0.6105011117177724	0.84628987278973	2.6104714379135623	0.8462898742078192	bc1012.bc1015	1	bc1012.bc1015.bc1012.	3	bc1012.bc1015bc1012.bc1015.bc1012bc1012.bc1015.bc1012.bc1015	3
Oxidized glutathione	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
PAN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
PPi	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Putrescine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Pyridoxal	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Riboflavin	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
S-Adenosyl-L-methionine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Spermidine	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Succinate	0.0	0.0	0.0	0.0	0.30624816253465925	0.21245883395636342	0.0	0.0	0.30624816253465925	0.21245883395636342	bc1012.	2		1	bc1012.	2
Sulfate	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
TRHL	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
TTP	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Thiamin	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
UMP	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
Uracil	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
Zn2+	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
chromate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1		1		1
dATP	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
dGTP	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
ddca	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
fe3	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
meso-2,6-Diaminopimelate	0.0	0.0	0.0	0.0	1.9999703261957897	8.805215919024538e-10	0.0	0.0	1.9999703261957897	8.805215919024538e-10	bc1012.bc1015	1		1	bc1012.bc1015	1
