	0.0000-0.0020	0.0084-0.0084	0.0084-0.0085	0.0085-0.0086	0.0086-0.0087	0.0087-0.0254	0.0329-0.0337	0.0337-0.0348	0.0463-0.0464	0.0464-0.0495	0.0495-0.0497	0.0497-0.0498	0.0498-0.0499	0.0499-0.0499	0.0499-0.0522	0.0622-0.0750	0.0750-0.0750	0.0750-0.0751	0.0751-0.0752	0.0752-0.1059	0.1059-0.1133	0.1133-0.1195	0.1195-0.1205	0.1205-0.1453	0.1453-0.1453	0.1453-0.1454	0.1454-0.1879	0.1879-0.2089	0.2091-0.2162	0.2164-0.2410	0.2410-0.2700	0.2700-0.3483	0.3483-0.3483	0.3483-0.4735	0.4735-0.5060	0.5060-0.5077	0.5077-0.5130	0.5130-0.5600	0.5600-0.5814	0.5814-0.5818	0.5818-0.8009	0.8011-0.8014	0.8014-0.8091	0.8091-0.8091	0.8091-0.9883	1.0265-1.0833	1.0833-1.0838	1.0838-18.3854	18.3854-20.0000	Source	Target
Acutalibacter_muris_KB1##Flavonifractor_plautii_YL31##Riboflavin	307.76087306304083	307.76087306484044	307.76087306490126	307.7608730648213	307.7608730648024	307.7608730648326	307.7608730655267	307.7608730653146	307.7608730668107	307.7608730649381	307.760873065299	307.7608730650119	307.7608730652531	307.76087306528143	307.7608730650214	307.76087306434243	307.7608730643678	307.7608730636167	307.76087306338695	307.76087306346705	307.76087306198406	307.76087306341475	307.76087306395794	307.76087306512323	307.7608730664285	307.76087306470737	307.76087306465257	307.76087306452655	307.76087307210395	307.76087306905276	307.76087307994544	307.760873064667	307.7608730634059	307.7608730637796	307.7608730653351	307.7608730642842	307.7608730647318	307.7608730644518	307.7608730647501	307.7608730654094	307.7608730653661	307.76087306381095	307.76087306414337	307.7608730655187	307.76087306554	307.7608730658908	307.7608730661924	307.7608730635177	307.76087306351735	Acutalibacter_muris_KB1	Flavonifractor_plautii_YL31
