	Source	Target	Microbe	Weight	Variance	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	O2-e0	Glycine-e0	Limosilactobacillus_reuteri_I49	0.06979525828575876	0.1546288496211965	0.06979525828575876	1.0	0.26418792229350446	0.26418792229350446
1	Thiamine	Glycine-e0	Limosilactobacillus_reuteri_I49	-0.8819496691037069	20.05809659863598	0.8819496691037069	-1.0	0.939121754142511	-0.939121754142511
2	PAN	Glycine-e0	Limosilactobacillus_reuteri_I49	48.21405004647864	198743.10041328747	48.21405004647864	1.0	6.943633778251748	6.943633778251748
3	PAN	Phosphate-e0	Limosilactobacillus_reuteri_I49	-42.969010509913836	3005.667220328766	42.969010509913836	-1.0	6.555075171949887	-6.555075171949887
4	Folate-e0	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-0.03774696263130684	10.056347300076293	0.03774696263130684	-1.0	0.19428577567929886	-0.19428577567929886
5	PAN	L-Glutamate-e0	Limosilactobacillus_reuteri_I49	-0.8480947900652762	57.36201188108277	0.8480947900652762	-1.0	0.9209206209360697	-0.9209206209360697
6	Spermidine-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.021142952904687446	0.03815838688173015	0.021142952904687446	1.0	0.1454061652911851	0.1454061652911851
7	Pyruvate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.012323578017208408	0.01211181481941042	0.012323578017208408	1.0	0.11101161208273848	0.11101161208273848
8	D-Mannose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.012323578017232457	0.012111814819457684	0.012323578017232457	1.0	0.1110116120828468	0.1110116120828468
9	Melitose-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.07134274929009123	0.4215888108844739	0.07134274929009123	1.0	0.2671006351360686	0.2671006351360686
10	Folate-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.16122973267289803	2.2543141835063065	0.16122973267289803	1.0	0.4015342235387888	0.4015342235387888
11	O2-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-0.04750541143625612	0.37795696370455717	0.04750541143625612	-1.0	0.21795736150966802	-0.21795736150966802
12	Urea-e0	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.013229062332871806	0.01959956813280186	0.013229062332871806	1.0	0.11501766096070554	0.11501766096070554
13	Sucrose	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.042285905811287904	0.15263354754110733	0.042285905811287904	1.0	0.20563537101210946	0.20563537101210946
14	Thiamine	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.2430795743495418	4.93454494471791	0.2430795743495418	1.0	0.4930310074929789	0.4930310074929789
15	Riboflavin	D-Glucose-e0	Limosilactobacillus_reuteri_I49	0.15241035778388454	1.9935899065000608	0.15241035778388454	1.0	0.3903976918270452	0.3903976918270452
16	PAN	D-Glucose-e0	Limosilactobacillus_reuteri_I49	-39.845676446812604	141537.57762103382	39.845676446812604	-1.0	6.3123431819580755	-6.3123431819580755
17	PAN	Mn2+-e0	Limosilactobacillus_reuteri_I49	-0.23361951860890284	0.08884816008145652	0.23361951860890284	-1.0	0.48334203066659004	-0.48334203066659004
18	PAN	Zn2+-e0	Limosilactobacillus_reuteri_I49	-0.2336195186180984	0.08884816008845092	0.2336195186180984	-1.0	0.4833420306761025	-0.4833420306761025
19	PAN	L-Lysine-e0	Limosilactobacillus_reuteri_I49	-12.030558605194564	235.61437054315005	12.030558605194564	-1.0	3.468509565388939	-3.468509565388939
20	Spermidine-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.1665390462916908	0.1715137189652234	0.1665390462916908	1.0	0.40809195813160887	0.40809195813160887
21	Melitose-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	1.0124499331196435	4.599367131300675	1.0124499331196435	1.0	1.0062057111344795	1.0062057111344795
22	Folate-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-0.3413445237602087	413.1255543148596	0.3413445237602087	-1.0	0.584246971545603	-0.584246971545603
23	O2-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	-0.06202604879219291	1.272241059398277	0.06202604879219291	-1.0	0.24905029370027434	-0.24905029370027434
24	Urea-e0	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.018168553381393334	0.03276500723341675	0.018168553381393334	1.0	0.13479077632165093	0.13479077632165093
25	Sucrose	L-Aspartate-e0	Limosilactobacillus_reuteri_I49	0.6777824297223771	2.049725756319141	0.6777824297223771	1.0	0.8232754276196862	0.8232754276196862
