	0.5555	Source	Target
D-Glucose##GTP##bc1015	0.38261602459479677	D-Glucose	GTP
D-Glucose##L-Tyrosine##bc1015	0.34099318118312605	D-Glucose	L-Tyrosine
D-Glucose##L-Lysine##bc1015	0.8065558270793609	D-Glucose	L-Lysine
D-Glucose##L-Arginine##bc1015	0.6970856914225326	D-Glucose	L-Arginine
D-Glucose##H2O##bc1015	-16.962127253001775	D-Glucose	H2O
D-Glucose##O2##bc1015	-1.837253629969291	D-Glucose	O2
D-Glucose##dATP##bc1003	-0.003154170569894995	D-Glucose	dATP
D-Glucose##Co2+##bc1003	-0.000781782619248986	D-Glucose	Co2+
D-Glucose##Deoxycytidine##bc1003	-0.005771043266819352	D-Glucose	Deoxycytidine
D-Glucose##Mg##bc1003	-0.000781782619247819	D-Glucose	Mg
D-Glucose##L-Aspartate##bc1003	-0.05595050933924264	D-Glucose	L-Aspartate
D-Glucose##5-Aminolevulinate##bc1003	-0.006254260953957191	D-Glucose	5-Aminolevulinate
D-Glucose##Glycine##bc1003	-0.13970195412327344	D-Glucose	Glycine
D-Glucose##Chorismate##bc1003	-0.0015635652385007145	D-Glucose	Chorismate
D-Glucose##Folate##bc1003	-0.002345347857735193	D-Glucose	Folate
D-Glucose##L-Histidine##bc1003	-0.02208246266604244	D-Glucose	L-Histidine
D-Glucose##Myristic acid##bc1003	-0.03483916890556085	D-Glucose	Myristic acid
D-Glucose##Heme##bc1003	-0.0007817826192499748	D-Glucose	Heme
D-Glucose##L-Proline##bc1003	-0.05136033451540682	D-Glucose	L-Proline
D-Glucose##Oxidized glutathione##bc1003	-0.0003908913096243489	D-Glucose	Oxidized glutathione
D-Glucose##L-Arginine##bc1003	-0.06872856357858441	D-Glucose	L-Arginine
D-Glucose##CMP##bc1003	-0.023430868028231955	D-Glucose	CMP
D-Glucose##Thiamin##bc1003	-0.0007817826192512815	D-Glucose	Thiamin
D-Glucose##Mn2+##bc1003	-0.0007817826192486523	D-Glucose	Mn2+
D-Glucose##GTP##bc1003	-0.03772369752545079	D-Glucose	GTP
D-Glucose##L-Alanine##bc1003	-0.12618832042194186	D-Glucose	L-Alanine
D-Glucose##H+##bc1003	1.4198014976560032	D-Glucose	H+
D-Glucose##Sulfate##bc1003	-0.0007817826192488572	D-Glucose	Sulfate
D-Glucose##L-Tyrosine##bc1003	-0.03361992911515596	D-Glucose	L-Tyrosine
D-Glucose##L-Lysine##bc1003	-0.07952167735356067	D-Glucose	L-Lysine
D-Glucose##AMP##bc1003	-0.029912654497744662	D-Glucose	AMP
D-Glucose##L-Glutamate##bc1003	-0.07113188353729306	D-Glucose	L-Glutamate
D-Glucose##Riboflavin##bc1003	-0.002345347857755239	D-Glucose	Riboflavin
D-Glucose##UMP##bc1003	-0.026087120089728685	D-Glucose	UMP
D-Glucose##BIOT##bc1003	-0.0007817826192482792	D-Glucose	BIOT
D-Glucose##1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1003	-0.03470778093786329	D-Glucose	1,2-Diacyl-sn-glycerol dioctadecanoyl
D-Glucose##CO2##bc1003	2.0046432360569577	D-Glucose	CO2
D-Glucose##dGTP##bc1003	-0.004989260647572504	D-Glucose	dGTP
D-Glucose##Putrescine##bc1003	-0.000781782619226384	D-Glucose	Putrescine
D-Glucose##L-Glutamine##bc1003	-0.059473354040673304	D-Glucose	L-Glutamine
D-Glucose##Ala-Ala##bc1003	-0.006967833781114463	D-Glucose	Ala-Ala
D-Glucose##fe3##bc1003	-0.0023453478577418084	D-Glucose	fe3
D-Glucose##CoA##bc1003	-0.0015635652384950694	D-Glucose	CoA
D-Glucose##Zn2+##bc1003	-0.0007817826192481664	D-Glucose	Zn2+
D-Glucose##4-Hydroxybenzoate##bc1003	-0.000781782619239842	D-Glucose	4-Hydroxybenzoate
D-Glucose##NADP##bc1003	-0.0015635652384917405	D-Glucose	NADP
D-Glucose##Nicotinamide ribonucleotide##bc1003	-0.0007817826192490895	D-Glucose	Nicotinamide ribonucleotide
D-Glucose##Spermidine##bc1003	-0.0007817826192439945	D-Glucose	Spermidine
D-Glucose##L-Threonine##bc1003	-0.05880386125676814	D-Glucose	L-Threonine
D-Glucose##ddca##bc1003	-0.006967833781116614	D-Glucose	ddca
D-Glucose##N-Acetyl-D-glucosamine##bc1003	-0.02448361044105817	D-Glucose	N-Acetyl-D-glucosamine
D-Glucose##BET##bc1003	-0.001563565238492708	D-Glucose	BET
D-Glucose##L-Isoleucine##bc1003	-0.06736391700933247	D-Glucose	L-Isoleucine
D-Glucose##L-Tryptophan##bc1003	-0.013150230576409051	D-Glucose	L-Tryptophan
D-Glucose##Acetate##bc1003	1.6201877201690305	D-Glucose	Acetate
D-Glucose##Niacin##bc1003	0.0007817826192465329	D-Glucose	Niacin
D-Glucose##Ca2+##bc1003	-0.0007817826192451088	D-Glucose	Ca2+
D-Glucose##PPi##bc1003	0.005142146699790279	D-Glucose	PPi
D-Glucose##L-Phenylalanine##bc1003	-0.043048396320880374	D-Glucose	L-Phenylalanine
D-Glucose##K+##bc1003	-0.0007817826192481054	D-Glucose	K+
D-Glucose##Formate##bc1003	-0.0007817826192454812	D-Glucose	Formate
D-Glucose##Glycerol##bc1003	-0.017353890468933056	D-Glucose	Glycerol
D-Glucose##L-Asparagine##bc1003	-0.0559505093392446	D-Glucose	L-Asparagine
D-Glucose##O2##bc1003	-1.8211657418871308	D-Glucose	O2
D-Glucose##D-Arabinose##bc1003	-0.020903501343333117	D-Glucose	D-Arabinose
D-Glucose##TTP##bc1003	-0.003154170569893114	D-Glucose	TTP
D-Glucose##S-Adenosyl-L-methionine##bc1003	-0.0023453478577414874	D-Glucose	S-Adenosyl-L-methionine
D-Glucose##TRHL##bc1003	-0.0165016652162002	D-Glucose	TRHL
D-Glucose##D-Glucose##bc1003	-1.000000000000002	D-Glucose	D-Glucose
D-Glucose##Cu2+##bc1003	-0.0007817826192463346	D-Glucose	Cu2+
D-Glucose##L-Cysteine##bc1003	-0.021214051212883816	D-Glucose	L-Cysteine
D-Glucose##Pyridoxal##bc1003	-0.0007817826192475122	D-Glucose	Pyridoxal
D-Glucose##Deoxyguanosine##bc1003	-0.0007817826192533977	D-Glucose	Deoxyguanosine
D-Glucose##Cl-##bc1003	-0.0007817826192437118	D-Glucose	Cl-
D-Glucose##Nitrite##bc1003	-0.0002605942063771126	D-Glucose	Nitrite
D-Glucose##L-Leucine##bc1003	-0.10458155071614746	D-Glucose	L-Leucine
D-Glucose##L-Valine##bc1003	-0.09813049420696615	D-Glucose	L-Valine
D-Glucose##L-Serine##bc1003	-0.059454415799863804	D-Glucose	L-Serine
D-Glucose##meso-2,6-Diaminopimelate##bc1003	-0.006967833781117183	D-Glucose	meso-2,6-Diaminopimelate
D-Glucose##H2O##bc1003	3.6746527745200437	D-Glucose	H2O
D-Glucose##L-Methionine##bc1003	-0.03404130434102615	D-Glucose	L-Methionine
