	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1012##GTP	-0.02531993777115672	-2.37833758	2.3530176422288434	2.3530176422288434	1.0
bc1015##L-Arginine	-0.037805926988227066	-3.60162585	3.563819923011773	3.563819923011773	1.0
bc1015##TTP	-0.0026700412615186827	-0.2543646	0.2516945587384813	0.2516945587384813	1.0
bc1015##L-Leucine	-0.05752779142793817	-5.48045234	5.4229245485720625	5.4229245485720625	1.0
bc1012##UMP	-0.017509531160232027	-1.64469504	1.627185508839768	1.627185508839768	1.0
bc1012##L-Glutamine	-0.039918187296889264	-3.74957182	3.7096536327031107	3.7096536327031107	1.0
bc1012##ddca	-0.004676771613351948	-0.43929578	0.4346190083866481	0.4346190083866481	1.0
bc1012##Ala-Ala	-0.004676771613351016	-0.43929578	0.434619008386649	0.434619008386649	1.0
bc1015##Formate	-0.0004300397838248277	-0.04096824	0.04053820021617518	0.04053820021617518	1.0
bc1015##dGTP	-0.0018104299737457083	-0.17247273	0.1706623000262543	0.1706623000262543	1.0
bc1012##L-Arginine	-0.04613023290564135	-4.33307805	4.286947817094359	4.286947817094359	1.0
bc1015##BIOT	-0.00043003978382483913	-0.04096824	0.040538200216175165	0.040538200216175165	1.0
Fumarate##bc1012	0.03399847222152429	87.92501963	-87.89102115777847	87.89102115777847	1.0
bc1015##Ca2+	-0.0004300397838245362	-0.04096824	0.04053820021617547	0.04053820021617547	1.0
bc1015##Mg	-0.0004300397838237578	-0.04096824	0.04053820021617625	0.04053820021617625	1.0
bc1015##Cl-	-0.0004300397838256223	-0.04096824	0.04053820021617438	0.04053820021617438	1.0
bc1012##L-Leucine	-0.07019456017952429	-6.59347437	6.523279809820476	6.523279809820476	1.0
bc1015##L-Tryptophan	-0.007233625019410791	-0.68911975	0.6818861249805892	0.6818861249805892	1.0
bc1015##Ala-Ala	-0.003832837491122543	-0.36513975	0.3613069125088774	0.3613069125088774	1.0
bc1012##Oxidized glutathione	-0.0002623640916496642	-0.02464423	0.024381865908350335	0.024381865908350335	1.0
bc1012##L-Proline	-0.034472773326601876	-3.23807638	3.203603606673398	3.203603606673398	1.0
bc1015##L-Valine	-0.05397922066369908	-5.14239359	5.088414369336301	5.088414369336301	1.0
bc1012##Sulfate	-0.0005247281833001365	-0.04928846	0.048763731816699865	0.048763731816699865	1.0
bc1015##L-Lysine	-0.04374295884378097	-4.16722414	4.123481181156219	4.123481181156219	1.0
bc1012##Ca2+	-0.0005247281832992004	-0.04928846	0.0487637318167008	0.0487637318167008	1.0
bc1015##5-Aminolevulinate	-0.0034403182705973084	-0.32774594	0.3243056217294027	0.3243056217294027	1.0
bc1012##L-Tyrosine	-0.02256551104228758	-2.11961038	2.0970448689577124	2.0970448689577124	1.0
bc1012##L-Valine	-0.06586464662159278	-6.18675946	6.120894813378407	6.120894813378407	1.0
bc1012##Pyridoxal	-0.0005247281832997199	-0.04928846	0.04876373181670028	0.04876373181670028	1.0
bc1012##L-Serine	-0.03990547605407588	-3.74837784	3.708472363945924	3.708472363945924	1.0
bc1015##N-Acetyl-D-glucosamine	-0.01576138974831096	-1.50152723	1.4857658402516891	1.4857658402516891	1.0
bc1012##H+	1.2308617334925236	113.94814121	-112.71727947650749	112.71727947650749	1.0
bc1015##Sulfate	-0.0004300397838266395	-0.04096824	0.04053820021617336	0.04053820021617336	1.0
bc1015##Niacin	0.00043003978382496425	0.04096824	-0.04053820021617504	0.04053820021617504	1.0
bc1012##Acetate	1.365017205315961	126.54955452	-125.18453731468404	125.18453731468404	1.0
bc1012##Formate	-0.0005247281832973056	-0.04928846	0.048763731816702696	0.048763731816702696	1.0
bc1012##Glycerol	-0.01164783559365333	-1.09409768	1.0824498444063466	1.0824498444063466	1.0
bc1015##Nicotinamide ribonucleotide	-0.0004300397838242411	-0.04096824	0.04053820021617576	0.04053820021617576	1.0
bc1015##H+	0.7807994454782075	74.38377241	-73.6029729645218	73.6029729645218	1.0
bc1012##fe3	-0.0015741845499044737	-0.14786538	0.14629119545009553	0.14629119545009553	1.0
bc1012##Deoxycytidine	-0.0037616614819127496	-0.35333819	0.34957652851808724	0.34957652851808724	1.0
bc1015##Glycerol	-0.009545957050011893	-0.90940676	0.899860802949988	0.899860802949988	1.0
bc1015##TRHL	-0.009077168470639434	-0.86474707	0.8556699015293605	0.8556699015293605	1.0
bc1015##ddca	-0.010012133511630047	-0.95381761	0.94380547648837	0.94380547648837	1.0
bc1012##L-Glutamate	-0.04774332801006928	-4.48459836	4.43685503198993	4.43685503198993	1.0
bc1012##Mn2+	-0.0005247281833013571	-0.04928846	0.048763731816698644	0.048763731816698644	1.0
bc1012##TTP	-0.002229008479090996	-0.20937392	0.207144911520909	0.207144911520909	1.0
bc1012##L-Methionine	-0.022848335770468166	-2.14617651	2.123328174229532	2.123328174229532	1.0
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.019091914100024986	-1.81881353	1.799721615899975	1.799721615899975	1.0
bc1015##L-Aspartate	-0.030777027205217453	-2.93200949	2.9012324627947828	2.9012324627947828	1.0
bc1015##Myristic acid	-0.0129848914350911	-1.23702087	1.2240359785649089	1.2240359785649089	1.0
bc1012##Cl-	-0.0005247281833003237	-0.04928846	0.04876373181669968	0.04876373181669968	1.0
bc1012##N-Acetyl-D-glucosamine	-0.01660817372019531	-1.56002926	1.5434210862798048	1.5434210862798048	1.0
bc1015##Mn2+	-0.00043003978382575604	-0.04096824	0.04053820021617425	0.04053820021617425	1.0
bc1015##Pyridoxal	-0.00043003978382489866	-0.04096824	0.0405382002161751	0.0405382002161751	1.0
bc1015##L-Serine	-0.032704441731679995	-3.11562689	3.08292244826832	3.08292244826832	1.0
bc1012##Myristic acid	-0.02338385806675118	-2.19647888	2.1730950219332485	2.1730950219332485	1.0
bc1012##L-Asparagine	-0.03755367335820289	-3.52746968	3.489916006641797	3.489916006641797	1.0
bc1012##Deoxyguanosine	-0.0005247281833030559	-0.04928846	0.048763731816696944	0.048763731816696944	1.0
