	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1012##GTP	-0.021332939137700728	-0.16307115	0.14173821086229926	0.14173821086229926	1.0
bc1015##L-Arginine	-0.06876042171066778	-0.29402425	0.22526382828933222	0.22526382828933222	1.0
bc1015##TTP	-0.004856200541890726	-0.02076544	0.015909239458109275	0.015909239458109275	1.0
bc1015##L-Leucine	-0.10463002798212578	-0.44740514	0.3427751120178742	0.3427751120178742	1.0
bc1012##UMP	-0.014752396548006114	-0.11276882	0.09801642345199389	0.09801642345199389	1.0
bc1012##L-Glutamine	-0.03363247839660677	-0.25709008	0.22345760160339323	0.22345760160339323	1.0
bc1012##ddca	-0.003940344762703997	-0.0301204	0.026180055237296003	0.026180055237296003	1.0
bc1012##Ala-Ala	-0.003940344762703709	-0.0301204	0.026180055237296287	0.026180055237296287	1.0
bc1015##Formate	-0.0007821450032792995	-0.00334451	0.002562364996720701	0.002562364996720701	1.0
bc1015##dGTP	-0.0032927622304077956	-0.01408008	0.010787317769592204	0.010787317769592204	1.0
bc1012##L-Arginine	-0.03886634556049612	-0.29709829	0.25823194443950387	0.25823194443950387	1.0
bc1015##BIOT	-0.0007821450032786864	-0.00334451	0.0025623649967213137	0.0025623649967213137	1.0
bc1015##Ca2+	-0.0007821450032781363	-0.00334451	0.002562364996721864	0.002562364996721864	1.0
bc1015##Mg	-0.0007821450032767151	-0.00334451	0.002562364996723285	0.002562364996723285	1.0
bc1015##Cl-	-0.0007821450032787043	-0.00334451	0.002562364996721296	0.002562364996721296	1.0
bc1012##L-Leucine	-0.059141388641695436	-0.45208278	0.3929413913583046	0.3929413913583046	1.0
bc1015##L-Tryptophan	-0.013156326175692443	-0.05625735	0.043101023824307555	0.043101023824307555	1.0
bc1015##Ala-Ala	-0.006971063619736555	-0.02980874	0.022837676380263447	0.022837676380263447	1.0
bc1012##Oxidized glutathione	-0.00022105098557824248	-0.00168974	0.0014686890144217574	0.0014686890144217574	1.0
bc1012##L-Proline	-0.029044525382756863	-0.2220193	0.19297477461724313	0.19297477461724313	1.0
bc1015##L-Valine	-0.09817598117895593	-0.41980719	0.32163120882104407	0.32163120882104407	1.0
bc1012##Sulfate	-0.0004421019711569509	-0.00337947	0.002937368028843049	0.002937368028843049	1.0
bc1015##L-Lysine	-0.07955853847750927	-0.34019774	0.26063920152249076	0.26063920152249076	1.0
bc1012##Ca2+	-0.0004421019711570939	-0.00337947	0.002937368028842906	0.002937368028842906	1.0
bc1015##5-Aminolevulinate	-0.006257160026226905	-0.02675604	0.020498879973773095	0.020498879973773095	1.0
bc1012##L-Tyrosine	-0.019012237629769946	-0.14533148	0.12631924237023007	0.12631924237023007	1.0
bc1012##L-Valine	-0.05549328400424607	-0.4241963	0.36870301599575395	0.36870301599575395	1.0
bc1012##Pyridoxal	-0.0004421019711560195	-0.00337947	0.0029373680288439803	0.0029373680288439803	1.0
bc1012##L-Serine	-0.033621768726948706	-0.25700821	0.2233864412730513	0.2233864412730513	1.0
bc1015##N-Acetyl-D-glucosamine	-0.028666399482217393	-0.12257948	0.0939130805177826	0.0939130805177826	1.0
bc1012##H+	1.672625654116409	6.25630326	-4.583677605883591	4.583677605883591	1.0
bc1015##Sulfate	-0.000782145003281956	-0.00334451	0.002562364996718044	0.002562364996718044	1.0
bc1015##Niacin	0.0007821450032785863	0.00334451	-0.002562364996721414	0.002562364996721414	1.0
bc1012##Acetate	1.785656363009433	7.12032148	-5.334665116990568	5.334665116990568	1.0
bc1012##Formate	-0.0004421019711539452	-0.00337947	0.0029373680288460545	0.0029373680288460545	1.0
bc1012##Glycerol	-0.00981371163117358	-0.07501701	0.06520329836882642	0.06520329836882642	1.0
bc1015##Nicotinamide ribonucleotide	-0.0007821450032775948	-0.00334451	0.0025623649967224053	0.0025623649967224053	1.0
bc1015##H+	1.4200974138064404	6.07243342	-4.6523360061935595	4.6523360061935595	1.0
bc1012##fe3	-0.0013263059134712059	-0.01013842	0.008812114086528794	0.008812114086528794	1.0
bc1012##Deoxycytidine	-0.0031693322541134186	-0.0242267	0.021057367745886582	0.021057367745886582	1.0
bc1015##Glycerol	-0.01736193461398633	-0.07424082	0.05687888538601367	0.05687888538601367	1.0
bc1015##TRHL	-0.016509314324558457	-0.07059495	0.05408563567544154	0.05408563567544154	1.0
bc1015##ddca	-0.018209804052617885	-0.07786636	0.05965655594738211	0.05965655594738211	1.0
bc1012##L-Glutamate	-0.04022543498627857	-0.30748731	0.26726187501372145	0.26726187501372145	1.0
bc1012##Mn2+	-0.00044210197115825264	-0.00337947	0.0029373680288417472	0.0029373680288417472	1.0
bc1012##TTP	-0.0018780181314692135	-0.01435576	0.012477741868530786	0.012477741868530786	1.0
bc1012##L-Methionine	-0.01925052742207997	-0.14715299	0.12790246257792004	0.12790246257792004	1.0
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.034723869227975074	-0.14848163	0.11375776077202493	0.11375776077202493	1.0
bc1015##L-Aspartate	-0.05597644438900996	-0.23935909	0.18338264561099005	0.18338264561099005	1.0
bc1015##Myristic acid	-0.023616577665775622	-0.1009861	0.07736952233422437	0.07736952233422437	1.0
bc1012##Cl-	-0.00044210197115550625	-0.00337947	0.0029373680288444937	0.0029373680288444937	1.0
bc1012##N-Acetyl-D-glucosamine	-0.013992971166176812	-0.10696369	0.09297071883382318	0.09297071883382318	1.0
bc1015##Mn2+	-0.000782145003280154	-0.00334451	0.002562364996719846	0.002562364996719846	1.0
D-Glucose##bc1012	0.13038372827877068	4.379393	-4.2490092717212296	4.2490092717212296	1.0
bc1015##Pyridoxal	-0.000782145003278791	-0.00334451	0.002562364996721209	0.002562364996721209	1.0
bc1015##L-Serine	-0.05948197503482879	-0.25434898	0.1948670049651712	0.1948670049651712	1.0
bc1012##Myristic acid	-0.01970172381350971	-0.15060198	0.1309002561864903	0.1309002561864903	1.0
