	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.1302	1.0	0.5296803652968036	0.0	12.05690384189956
0.26470000000000005	1.0	0.5319634703196348	2.0	6.2248599009377745
0.2707	1.0	0.5319634703196348	2.0	5.4842843276759625
0.3206	1.0	0.5296803652968036	0.0	2.436916096854399
0.3723	0.9913793103448276	0.5287356321839081	0.0	0.8832890902508607
0.7894000000000001	1.0	0.5264367816091954	0.0	0.14141960530215764
1.6015000000000001	0.021834061135371178	0.5555555555555556	5.0	1.255062740493254
Average	1.0	0.5294117647058824	1.0	3.7064986668235007
