	0.3357	0.3397	0.3413	0.3951	0.4001	1.1890	Source	Target
Fumarate##bc1012##Metabolite##None	-0.8169116955397281	-2.3514523661560816e-13	0.7829132233184389	0.0	0.0	0.0	Fumarate	bc1012
O2##bc1012##Metabolite##None	-1.7188195716328776	-4.685141163918161e-13	1.5929897233612276	-1.6257828416854636e-14	-0.02716327672479734	0.0	O2	bc1012
bc1012##L-Proline##Microbe##Fumarate_e0	0.15060148224356773	-3.0531133177191805e-16	-0.14433370527509676	0.0	0.0	0.0	bc1012	L-Proline
bc1012##L-Proline##Microbe##O2_e0	0.3168724069082408	-3.219646771412954e-15	-0.29367508734024783	2.9689792291343053e-15	0.005007676790138457	0.0	bc1012	L-Proline
bc1012##ddca##Microbe##Fumarate_e0	0.020431449782485313	2.490022077417109e-14	-0.019581127670991384	0.0	0.0	0.0	bc1012	ddca
bc1012##ddca##Microbe##O2_e0	0.04298870484375636	5.0633108816811045e-14	-0.03984162512864605	-4.862646743597487e-16	0.0006793697866726669	0.0	bc1012	ddca
bc1012##Fumarate##Microbe##Fumarate_e0	6.8833827526759706e-15	-8.382183835919932e-14	1.0000000000000757	0.0	0.0	0.0	bc1012	Fumarate
bc1012##Mg##Microbe##Fumarate_e0	0.0022923842369948844	2.2097774998730557e-14	-0.0021969791127804546	0.0	0.0	0.0	bc1012	Mg
bc1012##Mg##Microbe##O2_e0	0.00482328128457755	4.463356767514526e-14	-0.0044701827033444734	8.104140188786024e-16	7.622447778589945e-05	0.0	bc1012	Mg
bc1012##L-Glutamate##Microbe##Fumarate_e0	0.2085766612809108	-1.6409096303959814e-13	-0.19989605618801007	0.0	0.0	0.0	bc1012	L-Glutamate
bc1012##L-Glutamate##Microbe##O2_e0	0.43885483529356084	-3.4056091280376677e-13	-0.40672753220112773	8.474991541884691e-15	0.006935419825231601	0.0	bc1012	L-Glutamate
bc1012##CoA##Microbe##Fumarate_e0	0.004584768474042139	-1.435466329136048e-13	-0.004393958225426536	0.0	0.0	0.0	bc1012	CoA
bc1012##CoA##Microbe##O2_e0	0.00964656256926584	-2.9513197441488614e-13	-0.008940365406417537	-1.0617049774064302e-16	0.00015244895557101664	0.0	bc1012	CoA
bc1012##O2##Microbe##O2_e0	-5.4067861299245124e-14	-3.552713678800501e-15	5.084821452783217e-14	4.773959005888173e-15	0.999999999999993	0.0	bc1012	O2
bc1012##Spermidine##Microbe##Fumarate_e0	0.0022923842370011736	-4.5965835304695446e-14	-0.002196979112718926	0.0	0.0	0.0	bc1012	Spermidine
bc1012##Spermidine##Microbe##O2_e0	0.004823281284591133	-9.433079317666682e-14	-0.0044701827032204745	7.969970169940943e-16	7.622447778469528e-05	0.0	bc1012	Spermidine
bc1012##L-Leucine##Microbe##Fumarate_e0	0.3066595399306886	1.0075273948473296e-13	-0.2938968926254263	0.0	0.0	0.0	bc1012	L-Leucine
bc1012##L-Leucine##Microbe##O2_e0	0.645225698124637	2.0161650127192843e-13	-0.59799057639582	6.994405055138486e-15	0.010196791145135543	0.0	bc1012	L-Leucine
bc1012##TRHL##Microbe##Fumarate_e0	0.048387053248186256	9.232198339148567e-14	-0.0463732665749762	0.0	0.0	0.0	bc1012	TRHL
bc1012##TRHL##Microbe##O2_e0	0.10180857317959659	1.8900159215462509e-13	-0.09435545970154273	6.897911061787276e-15	0.0016089265516124917	0.0	bc1012	TRHL
bc1012##dATP##Microbe##Fumarate_e0	0.009737887280034595	-4.7063047903250776e-14	-0.00933261301106197	0.0	0.0	0.0	bc1012	dATP
bc1012##dATP##Microbe##O2_e0	0.020488960232378416	-9.69051228150164e-14	-0.018989022251680848	-7.36064854900409e-16	0.0003237962295643717	0.0	bc1012	dATP
bc1012##Formate##Microbe##Fumarate_e0	0.002292384236994132	2.123301534595612e-15	-0.0021969791127605096	0.0	0.0	0.0	bc1012	Formate
bc1012##Formate##Microbe##O2_e0	0.004823281284576264	4.287369070876679e-15	-0.004470182703304923	3.562417288244246e-16	7.622447778557461e-05	0.0	bc1012	Formate
bc1012##L-Valine##Microbe##Fumarate_e0	0.2877434117261993	8.426592756904938e-14	-0.27576802143145357	0.0	0.0	0.0	bc1012	L-Valine
bc1012##L-Valine##Microbe##O2_e0	0.6054252991893375	1.6764367671839864e-13	-0.5611038504497029	6.439293542825908e-15	0.009567807586954108	0.0	bc1012	L-Valine
bc1012##BIOT##Microbe##Fumarate_e0	0.0022923842370213303	1.0629518099047885e-14	-0.002196979112795265	0.0	0.0	0.0	bc1012	BIOT
bc1012##BIOT##Microbe##O2_e0	0.004823281284633462	2.1812412986932372e-14	-0.004470182703375601	6.697252344714522e-16	7.622447778611358e-05	0.0	bc1012	BIOT
bc1012##H2O##Microbe##Fumarate_e0	-5.432249297580389	-8.402167850363185e-13	5.706168341888281	0.0	0.0	0.0	bc1012	H2O
bc1012##H2O##Microbe##O2_e0	-11.429700984389989	-1.63069557856943e-12	11.610312941029521	2.255973186038318e-13	-2.1979762572551085	0.0	bc1012	H2O
bc1012##L-Lysine##Microbe##Fumarate_e0	0.23317765729013956	5.009881398621019e-14	-0.22347320067958729	0.0	0.0	0.0	bc1012	L-Lysine
bc1012##L-Lysine##Microbe##O2_e0	0.4906164561066741	9.89763826453327e-14	-0.45469983329739977	3.977720930414819e-15	0.007753431938353946	0.0	bc1012	L-Lysine
bc1012##NADP##Microbe##Fumarate_e0	0.004584768474042771	6.126956580976284e-14	-0.004393958225629613	0.0	0.0	0.0	bc1012	NADP
bc1012##NADP##Microbe##O2_e0	0.009646562569267254	1.258437798412615e-13	-0.008940365406830682	-9.477743026162222e-15	0.00015244895557130596	0.0	bc1012	NADP
bc1012##Cu2+##Microbe##Fumarate_e0	0.002292384237008681	3.9318808625621315e-14	-0.0021969791128113613	0.0	0.0	0.0	bc1012	Cu2+
bc1012##Cu2+##Microbe##O2_e0	0.004823281284606858	8.0779133382336e-14	-0.004470182703408354	-5.934516116370969e-16	7.622447778550114e-05	0.0	bc1012	Cu2+
bc1012##Ala-Ala##Microbe##Fumarate_e0	0.020431449782488002	-6.392109064279339e-14	-0.01958112767090641	0.0	0.0	0.0	bc1012	Ala-Ala
bc1012##Ala-Ala##Microbe##O2_e0	0.04298870484376218	-1.3173490076567873e-13	-0.039841625128473494	1.345494896054511e-15	0.0006793697866750487	0.0	bc1012	Ala-Ala
bc1012##5-Aminolevulinate##Microbe##Fumarate_e0	0.01833907389604025	-3.153727279325835e-14	-0.017575832902113793	0.0	0.0	0.0	bc1012	5-Aminolevulinate
bc1012##5-Aminolevulinate##Microbe##O2_e0	0.0385862502767934	-6.513539707597715e-14	-0.03576146162649957	4.461491939777851e-15	0.0006097958222795685	0.0	bc1012	5-Aminolevulinate
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe##Fumarate_e0	0.1017719861825165	-2.3064883336587627e-14	-0.09753640960298529	0.0	0.0	0.0	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe##O2_e0	0.21413291381375876	-4.912736883966318e-14	-0.19845685769942686	3.776059326332515e-15	0.003384038493515148	0.0	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1012##AMP##Microbe##Fumarate_e0	0.08771146348061125	-8.593126210598712e-14	-0.08406106188764847	0.0	0.0	0.0	bc1012	AMP
bc1012##AMP##Microbe##O2_e0	0.1845489309434243	-1.779687508474126e-13	-0.17103863331657002	2.7214775571993144e-14	0.002916509541351902	0.0	bc1012	AMP
bc1012##Folate##Microbe##Fumarate_e0	0.006877152711001577	-6.859183360186094e-14	-0.006590937338226461	0.0	0.0	0.0	bc1012	Folate
bc1012##Folate##Microbe##O2_e0	0.014469843853769086	-1.410937339185736e-13	-0.013410548109802632	7.410250798395301e-16	0.00022867343335681773	0.0	bc1012	Folate
bc1012##Riboflavin##Microbe##Fumarate_e0	0.006877152710989991	1.1514313807969856e-13	-0.006590937338404072	0.0	0.0	0.0	bc1012	Riboflavin
bc1012##Riboflavin##Microbe##O2_e0	0.014469843853744706	2.365642404189572e-13	-0.013410548110164002	1.792871948992636e-14	0.00022867343334753842	0.0	bc1012	Riboflavin
bc1012##L-Isoleucine##Microbe##Fumarate_e0	0.1975280310585621	9.592326932761353e-14	-0.18930725112175154	0.0	0.0	0.0	bc1012	L-Isoleucine
bc1012##L-Isoleucine##Microbe##O2_e0	0.415608011959295	1.9412249585570862e-13	-0.3851825420913305	3.843279861026616e-15	0.006568039847934438	0.0	bc1012	L-Isoleucine
bc1012##L-Threonine##Microbe##Fumarate_e0	0.1724277840180078	7.99638133486269e-14	-0.16525163357592632	0.0	0.0	0.0	bc1012	L-Threonine
bc1012##L-Threonine##Microbe##O2_e0	0.36279594414134	1.6131540547803525e-13	-0.3362366942013383	2.671474153004283e-15	0.0057334270495780874	0.0	bc1012	L-Threonine
bc1012##Co2+##Microbe##Fumarate_e0	0.0022923842370093095	3.1676050671336498e-15	-0.0021969791127761096	0.0	0.0	0.0	bc1012	Co2+
bc1012##Co2+##Microbe##O2_e0	0.004823281284608203	6.394190732450511e-15	-0.004470182703336474	6.757018989472785e-16	7.622447778556513e-05	0.0	bc1012	Co2+
bc1012##Nicotinamide ribonucleotide##Microbe##Fumarate_e0	0.002292384237018751	3.725795713616087e-14	-0.0021969791128197873	0.0	0.0	0.0	bc1012	Nicotinamide ribonucleotide
bc1012##Nicotinamide ribonucleotide##Microbe##O2_e0	0.004823281284628031	7.648482541755541e-14	-0.004470182703425562	-1.3575566452234122e-16	7.62244777857977e-05	0.0	bc1012	Nicotinamide ribonucleotide
bc1012##L-Cysteine##Microbe##Fumarate_e0	0.0622049600571115	1.940114735532461e-14	-0.05961609565710994	0.0	0.0	0.0	bc1012	L-Cysteine
bc1012##L-Cysteine##Microbe##O2_e0	0.1308820811142432	3.889943922530392e-14	-0.12130057955359032	1.6844164951734797e-15	0.0020683882394053024	0.0	bc1012	L-Cysteine
bc1012##Mn2+##Microbe##Fumarate_e0	0.0022923842370017704	2.186185260599771e-15	-0.0021969791127672516	0.0	0.0	0.0	bc1012	Mn2+
