	Source	Target	SourceType	Weight	Variance	Cofactor	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	PAN	Clostridium_innocuum_I46	Metabolite	3.4995627902601765	430.9140875115224	None	3.4995627902601765	1.0	1.870711840519586	1.870711840519586
1	Clostridium_innocuum_I46	Phosphate-e0	Microbe	-3.5207962462014697	436.1590588684948	PAN	3.5207962462014697	-1.0	1.876378492256152	-1.876378492256152
2	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.002619649916754131	0.0013262779229465493	L-Aspartate-e0	0.002619649916754131	-1.0	0.05118251573295446	-0.05118251573295446
3	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.0012991501478207565	0.00036425793809338796	Spermidine-e0	0.0012991501478207565	-1.0	0.0360437254986323	-0.0360437254986323
4	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.00513306848517547	0.010291956016889743	Thiamin-e0	0.00513306848517547	-1.0	0.0716454358991239	-0.0716454358991239
5	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	0.0025864185297957347	0.0016340955387450025	N-Acetyl-D-glucosamine-e0	0.0025864185297957347	1.0	0.05085684349028884	0.05085684349028884
6	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	0.005264414489370514	0.005236258381615583	D-Mannose-e0	0.005264414489370514	1.0	0.07255628497498004	0.07255628497498004
7	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	0.003999127779400561	0.0064471065576887695	Folate-e0	0.003999127779400561	1.0	0.06323865731813541	0.06323865731813541
8	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	0.00788657587170848	0.011770615195170767	N-Acetyl-D-chondrosamine-e0	0.00788657587170848	1.0	0.08880639544373187	0.08880639544373187
9	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.002599340715382185	0.0014751618867614974	O2-e0	0.002599340715382185	-1.0	0.05098372990849321	-0.05098372990849321
10	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-0.006688155977243218	0.012701678194676718	Riboflavin	0.006688155977243218	-1.0	0.08178114683252626	-0.08178114683252626
11	Clostridium_innocuum_I46	D-Glucose-e0	Microbe	-1.234649156645518	898.9446142955778	PAN	1.234649156645518	-1.0	1.111147675444411	-1.111147675444411
12	Clostridium_innocuum_I46	Mn2+-e0	Microbe	-0.025526947790872043	0.02292772121011786	PAN	0.025526947790872043	-1.0	0.15977154875281158	-0.15977154875281158
13	Clostridium_innocuum_I46	Zn2+-e0	Microbe	-0.025526947790878014	0.022927721210128597	PAN	0.025526947790878014	-1.0	0.15977154875283026	-0.15977154875283026
14	Clostridium_innocuum_I46	L-Aspartate-e0	Microbe	-0.9840496901998428	0.00025035442639963256	L-Aspartate-e0	0.9840496901998428	-1.0	0.9919927873728935	-0.9919927873728935
15	Clostridium_innocuum_I46	Sulfate-e0	Microbe	-0.025526947790888585	0.022927721210147578	PAN	0.025526947790888585	-1.0	0.15977154875286334	-0.15977154875286334
16	Clostridium_innocuum_I46	L-Arginine-e0	Microbe	-0.9826238172645538	33.973296162279055	PAN	0.9826238172645538	-1.0	0.9912738356602346	-0.9912738356602346
17	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	6.935905394141473e-05	0.00011598268265818504	Spermidine-e0	6.935905394141473e-05	1.0	0.008328208327210285	0.008328208327210285
18	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-0.00036465303960048277	0.011566469955586675	Thiamin-e0	0.00036465303960048277	-1.0	0.019095890646955507	-0.019095890646955507
19	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-0.00013117639171202175	0.0008401722462098723	N-Acetyl-D-glucosamine-e0	0.00013117639171202175	-1.0	0.01145322625778526	-0.01145322625778526
20	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-0.0002009129649350419	0.00533283142306811	Folate-e0	0.0002009129649350419	-1.0	0.014174377056330973	-0.014174377056330973
21	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-0.00011288882479203768	0.000495908422318051	O2-e0	0.00011288882479203768	-1.0	0.010624915283993452	-0.010624915283993452
22	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	-0.0004077988389138218	0.00968244881637203	Riboflavin	0.0004077988389138218	-1.0	0.02019402978391935	-0.02019402978391935
23	Clostridium_innocuum_I46	L-Glutamine-e0	Microbe	0.07677086511674461	1006.7241395319237	PAN	0.07677086511674461	1.0	0.2770755584975777	0.2770755584975777
24	Clostridium_innocuum_I46	L-Leucine-e0	Microbe	-0.9378136900555017	98.07217563322662	PAN	0.9378136900555017	-1.0	0.9684078118517537	-0.9684078118517537
25	Clostridium_innocuum_I46	L-Histidine-e0	Microbe	-0.31471937207757233	3.485058432826151	PAN	0.31471937207757233	-1.0	0.5609985490868692	-0.5609985490868692
26	Clostridium_innocuum_I46	L-Proline-e0	Microbe	-0.7343452015143228	18.97420702316395	PAN	0.7343452015143228	-1.0	0.8569394386503184	-0.8569394386503184
27	Clostridium_innocuum_I46	Co2+-e0	Microbe	-0.02552694779086924	0.022927721210112814	PAN	0.02552694779086924	-1.0	0.1597715487528028	-0.1597715487528028
28	Clostridium_innocuum_I46	L-Threonine-e0	Microbe	-4.020804836667529	3179.1831993128303	PAN	4.020804836667529	-1.0	2.0051944635539787	-2.0051944635539787
29	Clostridium_innocuum_I46	Spermidine-e0	Microbe	-0.7952384295372499	0.1527472274564547	Spermidine-e0	0.7952384295372499	-1.0	0.8917614196281705	-0.8917614196281705
