	In	InAmount	Out	OutAmount	All	AllAmount	Type
L-Aspartate	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Cysteine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Glutamate	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Glutamine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Histidine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Isoleucine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Leucine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Lysine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Methionine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Phenylalanine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Proline	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Serine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Threonine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Tryptophan	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Tyrosine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
L-Valine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Mg	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Mn2+	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Myristic acid	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
N-Acetyl-D-glucosamine	bc1012.bc1012.bc1015.bc1012.bc1015	5		0	bc1012.bc1012.bc1015.bc1012.bc1015	5	Metabolite
NADP	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
NH3	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Niacin	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Nicotinamide ribonucleotide	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Nitrite	bc1011.bc1011	2		0	bc1011.bc1011	2	Metabolite
O2	bc1011.bc1012.bc1015.bc1011.bc1015.bc1012	6	bc1011.bc1012.bc1015	3	bc1011.bc1012.bc1015.bc1011.bc1015.bc1012bc1011.bc1012.bc1015	9	Metabolite
Oxidized glutathione	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
PPi	bc1012.bc1012.bc1015.bc1012.bc1015	5		0	bc1012.bc1012.bc1015.bc1012.bc1015	5	Metabolite
Putrescine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Pyridoxal	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Riboflavin	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
S-Adenosyl-L-methionine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Spermidine	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Succinate	bc1012.bc1012.bc1012	3		0	bc1012.bc1012.bc1012	3	Metabolite
Sulfate	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
TRHL	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
TTP	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Thiamin	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
UMP	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
Zn2+	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
bc1011	O2.D-Glucose	2	1,2-Diacyl-sn-glycerol dioctadecanoyl.Folate.L-Leucine.L-Lysine.L-Valine.4-Hydroxybenzoate.5-Aminolevulinate.L-Threonine.L-Glutamine.D-Arabinose.Co2+.Ca2+.Putrescine.Riboflavin.Mg.BET.L-Asparagine.Sulfate.AMP.Myristic acid.dATP.L-Phenylalanine.Zn2+.L-Proline.TRHL.Nitrite.D-Alanine.L-Alanine.CO2.L-Glutamate.L-Isoleucine.Glycerol.Cl-.L-Tyrosine.L-Tryptophan.TTP.Formate.L-Serine.Oxidized glutathione.CoA.GTP.Spermidine.K+.L-Arginine.Niacin.Chorismate.L-Cysteine.H+.Adenosine.Glycine.ddca.Thiamin.fe3.L-Histidine.Deoxycytidine.UMP.Deoxyguanosine.dGTP.D-Glucose.Acetate.NADP.Mn2+.BIOT.L-Aspartate.Pyridoxal.Nicotinamide ribonucleotide.S-Adenosyl-L-methionine.meso-2,6-Diaminopimelate.O2.Heme.L-Methionine.H2O.CMP.Cu2+.1,2-Diacyl-sn-glycerol dioctadecanoyl.Folate.L-Leucine.L-Lysine.L-Valine.4-Hydroxybenzoate.5-Aminolevulinate.L-Threonine.L-Glutamine.D-Arabinose.Co2+.Ca2+.Putrescine.Riboflavin.Mg.BET.L-Asparagine.Sulfate.AMP.Myristic acid.dATP.L-Phenylalanine.Zn2+.L-Proline.TRHL.Nitrite.D-Alanine.L-Alanine.CO2.L-Glutamate.L-Isoleucine.Glycerol.Cl-.L-Tyrosine.L-Tryptophan.TTP.Formate.L-Serine.Oxidized glutathione.CoA.GTP.Spermidine.K+.L-Arginine.Niacin.Chorismate.L-Cysteine.H+.Adenosine.Glycine.ddca.Thiamin.fe3.L-Histidine.Deoxycytidine.UMP.Deoxyguanosine.dGTP.D-Glucose.Acetate.NADP.Mn2+.BIOT.L-Aspartate.Pyridoxal.Nicotinamide ribonucleotide.S-Adenosyl-L-methionine.meso-2,6-Diaminopimelate.O2.Heme.L-Methionine.H2O.CMP.Cu2+	148	O2.D-Glucose1,2-Diacyl-sn-glycerol dioctadecanoyl.Folate.L-Leucine.L-Lysine.L-Valine.4-Hydroxybenzoate.5-Aminolevulinate.L-Threonine.L-Glutamine.D-Arabinose.Co2+.Ca2+.Putrescine.Riboflavin.Mg.BET.L-Asparagine.Sulfate.AMP.Myristic acid.dATP.L-Phenylalanine.Zn2+.L-Proline.TRHL.Nitrite.D-Alanine.L-Alanine.CO2.L-Glutamate.L-Isoleucine.Glycerol.Cl-.L-Tyrosine.L-Tryptophan.TTP.Formate.L-Serine.Oxidized glutathione.CoA.GTP.Spermidine.K+.L-Arginine.Niacin.Chorismate.L-Cysteine.H+.Adenosine.Glycine.ddca.Thiamin.fe3.L-Histidine.Deoxycytidine.UMP.Deoxyguanosine.dGTP.D-Glucose.Acetate.NADP.Mn2+.BIOT.L-Aspartate.Pyridoxal.Nicotinamide ribonucleotide.S-Adenosyl-L-methionine.meso-2,6-Diaminopimelate.O2.Heme.L-Methionine.H2O.CMP.Cu2+.1,2-Diacyl-sn-glycerol dioctadecanoyl.Folate.L-Leucine.L-Lysine.L-Valine.4-Hydroxybenzoate.5-Aminolevulinate.L-Threonine.L-Glutamine.D-Arabinose.Co2+.Ca2+.Putrescine.Riboflavin.Mg.BET.L-Asparagine.Sulfate.AMP.Myristic acid.dATP.L-Phenylalanine.Zn2+.L-Proline.TRHL.Nitrite.D-Alanine.L-Alanine.CO2.L-Glutamate.L-Isoleucine.Glycerol.Cl-.L-Tyrosine.L-Tryptophan.TTP.Formate.L-Serine.Oxidized glutathione.CoA.GTP.Spermidine.K+.L-Arginine.Niacin.Chorismate.L-Cysteine.H+.Adenosine.Glycine.ddca.Thiamin.fe3.L-Histidine.Deoxycytidine.UMP.Deoxyguanosine.dGTP.D-Glucose.Acetate.NADP.Mn2+.BIOT.L-Aspartate.Pyridoxal.Nicotinamide ribonucleotide.S-Adenosyl-L-methionine.meso-2,6-Diaminopimelate.O2.Heme.L-Methionine.H2O.CMP.Cu2+	150	Microbe
bc1012	Fumarate.O2.D-Glucose	3	L-Proline.L-Proline.ddca.ddca.Fumarate.Mg.Mg.L-Glutamate.L-Glutamate.CoA.CoA.O2.Spermidine.Spermidine.L-Leucine.L-Leucine.TRHL.TRHL.dATP.dATP.Formate.Formate.L-Valine.L-Valine.BIOT.BIOT.H2O.H2O.L-Lysine.L-Lysine.NADP.NADP.Cu2+.Cu2+.Ala-Ala.Ala-Ala.5-Aminolevulinate.5-Aminolevulinate.1,2-Diacyl-sn-glycerol dioctadecanoyl.1,2-Diacyl-sn-glycerol dioctadecanoyl.AMP.AMP.Folate.Folate.Riboflavin.Riboflavin.L-Isoleucine.L-Isoleucine.L-Threonine.L-Threonine.Co2+.Co2+.Nicotinamide ribonucleotide.Nicotinamide ribonucleotide.L-Cysteine.L-Cysteine.Mn2+.Mn2+.Cl-.Cl-.Chorismate.Chorismate.L-Histidine.L-Histidine.L-Aspartate.L-Aspartate.GTP.GTP.H+.H+.Niacin.Niacin.Oxidized glutathione.Oxidized glutathione.4-Hydroxybenzoate.4-Hydroxybenzoate.L-Phenylalanine.L-Phenylalanine.Acetate.Acetate.TTP.TTP.UMP.UMP.BET.BET.meso-2,6-Diaminopimelate.meso-2,6-Diaminopimelate.Thiamin.Thiamin.D-Arabinose.D-Arabinose.Zn2+.Zn2+.L-Alanine.L-Alanine.Myristic acid.Myristic acid.L-Glutamine.L-Glutamine.Glycine.Glycine.Putrescine.Putrescine.Succinate.D-Glucose.D-Glucose.N-Acetyl-D-glucosamine.N-Acetyl-D-glucosamine.S-Adenosyl-L-methionine.S-Adenosyl-L-methionine.fe3.fe3.Sulfate.Sulfate.K+.K+.Deoxyguanosine.Deoxyguanosine.L-Tyrosine.L-Tyrosine.Deoxycytidine.Deoxycytidine.L-Asparagine.L-Asparagine.CO2.CO2.L-Tryptophan.L-Tryptophan.L-Serine.L-Serine.Heme.Heme.L-Methionine.L-Methionine.dGTP.dGTP.CMP.CMP.Pyridoxal.Pyridoxal.Glycerol.Glycerol.Ca2+.Ca2+.L-Arginine.L-Arginine.PPi.PPi.L-Proline.ddca.Fumarate.Fumarate.Mg.L-Glutamate.CoA.Spermidine.L-Leucine.TRHL.dATP.Formate.L-Valine.BIOT.H2O.L-Lysine.NADP.Cu2+.Ala-Ala.5-Aminolevulinate.1,2-Diacyl-sn-glycerol dioctadecanoyl.AMP.Folate.Riboflavin.L-Isoleucine.L-Threonine.Co2+.Nicotinamide ribonucleotide.L-Cysteine.Mn2+.Cl-.Chorismate.L-Histidine.L-Aspartate.GTP.H+.Niacin.Oxidized glutathione.4-Hydroxybenzoate.L-Phenylalanine.Acetate.TTP.UMP.BET.meso-2,6-Diaminopimelate.Thiamin.D-Arabinose.Zn2+.L-Alanine.Myristic acid.L-Glutamine.Glycine.Putrescine.Succinate.Succinate.D-Glucose.N-Acetyl-D-glucosamine.S-Adenosyl-L-methionine.fe3.Sulfate.K+.Deoxyguanosine.L-Tyrosine.Deoxycytidine.L-Asparagine.CO2.L-Tryptophan.L-Serine.Heme.L-Methionine.dGTP.CMP.Pyridoxal.Glycerol.Ca2+.L-Arginine.PPi.O2	227	Fumarate.O2.D-GlucoseL-Proline.L-Proline.ddca.ddca.Fumarate.Mg.Mg.L-Glutamate.L-Glutamate.CoA.CoA.O2.Spermidine.Spermidine.L-Leucine.L-Leucine.TRHL.TRHL.dATP.dATP.Formate.Formate.L-Valine.L-Valine.BIOT.BIOT.H2O.H2O.L-Lysine.L-Lysine.NADP.NADP.Cu2+.Cu2+.Ala-Ala.Ala-Ala.5-Aminolevulinate.5-Aminolevulinate.1,2-Diacyl-sn-glycerol dioctadecanoyl.1,2-Diacyl-sn-glycerol dioctadecanoyl.AMP.AMP.Folate.Folate.Riboflavin.Riboflavin.L-Isoleucine.L-Isoleucine.L-Threonine.L-Threonine.Co2+.Co2+.Nicotinamide ribonucleotide.Nicotinamide ribonucleotide.L-Cysteine.L-Cysteine.Mn2+.Mn2+.Cl-.Cl-.Chorismate.Chorismate.L-Histidine.L-Histidine.L-Aspartate.L-Aspartate.GTP.GTP.H+.H+.Niacin.Niacin.Oxidized glutathione.Oxidized glutathione.4-Hydroxybenzoate.4-Hydroxybenzoate.L-Phenylalanine.L-Phenylalanine.Acetate.Acetate.TTP.TTP.UMP.UMP.BET.BET.meso-2,6-Diaminopimelate.meso-2,6-Diaminopimelate.Thiamin.Thiamin.D-Arabinose.D-Arabinose.Zn2+.Zn2+.L-Alanine.L-Alanine.Myristic acid.Myristic acid.L-Glutamine.L-Glutamine.Glycine.Glycine.Putrescine.Putrescine.Succinate.D-Glucose.D-Glucose.N-Acetyl-D-glucosamine.N-Acetyl-D-glucosamine.S-Adenosyl-L-methionine.S-Adenosyl-L-methionine.fe3.fe3.Sulfate.Sulfate.K+.K+.Deoxyguanosine.Deoxyguanosine.L-Tyrosine.L-Tyrosine.Deoxycytidine.Deoxycytidine.L-Asparagine.L-Asparagine.CO2.CO2.L-Tryptophan.L-Tryptophan.L-Serine.L-Serine.Heme.Heme.L-Methionine.L-Methionine.dGTP.dGTP.CMP.CMP.Pyridoxal.Pyridoxal.Glycerol.Glycerol.Ca2+.Ca2+.L-Arginine.L-Arginine.PPi.PPi.L-Proline.ddca.Fumarate.Fumarate.Mg.L-Glutamate.CoA.Spermidine.L-Leucine.TRHL.dATP.Formate.L-Valine.BIOT.H2O.L-Lysine.NADP.Cu2+.Ala-Ala.5-Aminolevulinate.1,2-Diacyl-sn-glycerol dioctadecanoyl.AMP.Folate.Riboflavin.L-Isoleucine.L-Threonine.Co2+.Nicotinamide ribonucleotide.L-Cysteine.Mn2+.Cl-.Chorismate.L-Histidine.L-Aspartate.GTP.H+.Niacin.Oxidized glutathione.4-Hydroxybenzoate.L-Phenylalanine.Acetate.TTP.UMP.BET.meso-2,6-Diaminopimelate.Thiamin.D-Arabinose.Zn2+.L-Alanine.Myristic acid.L-Glutamine.Glycine.Putrescine.Succinate.Succinate.D-Glucose.N-Acetyl-D-glucosamine.S-Adenosyl-L-methionine.fe3.Sulfate.K+.Deoxyguanosine.L-Tyrosine.Deoxycytidine.L-Asparagine.CO2.L-Tryptophan.L-Serine.Heme.L-Methionine.dGTP.CMP.Pyridoxal.Glycerol.Ca2+.L-Arginine.PPi.O2	230	Microbe
bc1015	O2.D-Glucose	2	O2.Mg.NH3.AMP.L-Asparagine.4-Hydroxybenzoate.N-Acetyl-D-glucosamine.ddca.L-Isoleucine.CoA.L-Glutamine.BET.Glycine.dGTP.fe3.Arsenate.meso-2,6-Diaminopimelate.Deoxycytidine.D-Glucose.Heme.Nicotinamide ribonucleotide.Mn2+.Co2+.L-Glutamate.L-Serine.Ala-Ala.Thiamin.Spermidine.L-Proline.PPi.Zn2+.dATP.K+.Chorismate.L-Cysteine.L-Leucine.CMP.Putrescine.L-Valine.Cu2+.L-Methionine.Niacin.1,2-Diacyl-sn-glycerol dioctadecanoyl.5-Aminolevulinate.Glycerol.L-Aspartate.H+.Ca2+.BIOT.Formate.CO2.L-Tryptophan.TTP.Arsenite.Sulfate.Oxidized glutathione.L-Threonine.L-Histidine.Cl-.Pyridoxal.S-Adenosyl-L-methionine.Folate.L-Phenylalanine.Deoxyguanosine.Myristic acid.TRHL.D-Arabinose.UMP.NADP.L-Alanine.Acetate.Riboflavin.GTP.L-Tyrosine.L-Lysine.L-Arginine.H2O.Mg.NH3.AMP.L-Asparagine.4-Hydroxybenzoate.N-Acetyl-D-glucosamine.ddca.L-Isoleucine.CoA.L-Glutamine.BET.Glycine.dGTP.fe3.Arsenate.meso-2,6-Diaminopimelate.Deoxycytidine.D-Glucose.Heme.Nicotinamide ribonucleotide.Mn2+.Co2+.L-Glutamate.L-Serine.Ala-Ala.Thiamin.Spermidine.L-Proline.PPi.Zn2+.dATP.K+.Chorismate.L-Cysteine.L-Leucine.CMP.Putrescine.L-Valine.Cu2+.L-Methionine.Niacin.1,2-Diacyl-sn-glycerol dioctadecanoyl.5-Aminolevulinate.Glycerol.L-Aspartate.H+.Ca2+.BIOT.Formate.CO2.L-Tryptophan.TTP.Arsenite.Sulfate.Oxidized glutathione.L-Threonine.L-Histidine.Cl-.Pyridoxal.S-Adenosyl-L-methionine.Folate.L-Phenylalanine.Deoxyguanosine.Myristic acid.TRHL.D-Arabinose.UMP.NADP.L-Alanine.Acetate.Riboflavin.GTP.L-Tyrosine.L-Lysine.L-Arginine.H2O.O2	154	O2.D-GlucoseO2.Mg.NH3.AMP.L-Asparagine.4-Hydroxybenzoate.N-Acetyl-D-glucosamine.ddca.L-Isoleucine.CoA.L-Glutamine.BET.Glycine.dGTP.fe3.Arsenate.meso-2,6-Diaminopimelate.Deoxycytidine.D-Glucose.Heme.Nicotinamide ribonucleotide.Mn2+.Co2+.L-Glutamate.L-Serine.Ala-Ala.Thiamin.Spermidine.L-Proline.PPi.Zn2+.dATP.K+.Chorismate.L-Cysteine.L-Leucine.CMP.Putrescine.L-Valine.Cu2+.L-Methionine.Niacin.1,2-Diacyl-sn-glycerol dioctadecanoyl.5-Aminolevulinate.Glycerol.L-Aspartate.H+.Ca2+.BIOT.Formate.CO2.L-Tryptophan.TTP.Arsenite.Sulfate.Oxidized glutathione.L-Threonine.L-Histidine.Cl-.Pyridoxal.S-Adenosyl-L-methionine.Folate.L-Phenylalanine.Deoxyguanosine.Myristic acid.TRHL.D-Arabinose.UMP.NADP.L-Alanine.Acetate.Riboflavin.GTP.L-Tyrosine.L-Lysine.L-Arginine.H2O.Mg.NH3.AMP.L-Asparagine.4-Hydroxybenzoate.N-Acetyl-D-glucosamine.ddca.L-Isoleucine.CoA.L-Glutamine.BET.Glycine.dGTP.fe3.Arsenate.meso-2,6-Diaminopimelate.Deoxycytidine.D-Glucose.Heme.Nicotinamide ribonucleotide.Mn2+.Co2+.L-Glutamate.L-Serine.Ala-Ala.Thiamin.Spermidine.L-Proline.PPi.Zn2+.dATP.K+.Chorismate.L-Cysteine.L-Leucine.CMP.Putrescine.L-Valine.Cu2+.L-Methionine.Niacin.1,2-Diacyl-sn-glycerol dioctadecanoyl.5-Aminolevulinate.Glycerol.L-Aspartate.H+.Ca2+.BIOT.Formate.CO2.L-Tryptophan.TTP.Arsenite.Sulfate.Oxidized glutathione.L-Threonine.L-Histidine.Cl-.Pyridoxal.S-Adenosyl-L-methionine.Folate.L-Phenylalanine.Deoxyguanosine.Myristic acid.TRHL.D-Arabinose.UMP.NADP.L-Alanine.Acetate.Riboflavin.GTP.L-Tyrosine.L-Lysine.L-Arginine.H2O.O2	156	Microbe
dATP	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7		0	bc1011.bc1012.bc1012.bc1015.bc1012.bc1011.bc1015	7	Metabolite
