	0.0000-0.3371	0.3403-0.4122	0.4122-0.4140	0.4140-0.4146	0.4146-0.4155	0.4155-1.2079	1.2079-2.0000	Source	Target
bc1015##L-Aspartate##Microbe	-0.030777027205217453	-0.030777027205217453	-0.030777027205217453	-0.30887576313211057	-0.05026840923990932	-0.05026840923990932	-0.05026840923990932	bc1015	L-Aspartate
bc1011##NADP##Microbe	-0.0008574813046767902	-0.0008574813046767902	-0.0015162032472771207	-0.0015162032472771207	-0.0015162032472771207	-0.0015162032472771207	-0.0015162032472771207	bc1011	NADP
bc1012##NADP##Microbe	-0.0010494563665986714	-0.0009755617731235941	-0.0009755617731235941	-0.0009755617731235941	-0.0009755617731235941	-0.0011863819653704965	-0.0011863819653704965	bc1012	NADP
bc1015##CO2##Microbe	1.1067833153116753	1.1067833153116753	1.1067833153116753	2.0716687413110684	2.0116638274941367	2.0116638274941367	2.0116638274941367	bc1015	CO2
bc1015##Deoxycytidine##Microbe	-0.0022404697575750814	-0.0022404697575750814	-0.0022404697575750814	-0.02248517381266782	-0.0036593804174918578	-0.0036593804174918578	-0.0036593804174918578	bc1015	Deoxycytidine
bc1011##H+##Microbe	0.7828635106273613	0.7828635106273613	1.384263645765944	1.384263645765944	1.384263645765944	1.384263645765944	1.384263645765944	bc1011	H+
bc1012##H+##Microbe	1.2308617334925236	1.6388006408220797	1.6388006408220797	1.6388006408220797	1.6388006408220797	1.5607449805445652	1.5607449805445652	bc1012	H+
bc1015##Pyridoxal##Microbe	-0.00043003978382489866	-0.00043003978382489866	-0.00043003978382489866	-0.004315844591546326	-0.0007023880408779383	-0.0007023880408779383	-0.0007023880408779383	bc1015	Pyridoxal
bc1015##UMP##Microbe	-0.01434989625991365	-0.01434989625991365	-0.01434989625991365	-0.14401440167014218	-0.023437821103831268	-0.023437821103831268	-0.023437821103831268	bc1015	UMP
bc1012##BIOT##Microbe	-0.0005247281833031512	-0.0004877808865652057	-0.0004877808865652057	-0.0004877808865652057	-0.0004877808865652057	-0.0005931909826933696	-0.0005931909826933696	bc1012	BIOT
bc1011##Oxidized glutathione##Microbe	-0.00021437032617179855	-0.00021437032617179855	-0.0003790508118237895	-0.0003790508118237895	-0.0003790508118237895	-0.0003790508118237895	-0.0003790508118237895	bc1011	Oxidized glutathione
bc1015##Heme##Microbe	-0.00043003978382413283	-0.00043003978382413283	-0.00043003978382413283	-0.00431584459155034	-0.0007023880408764621	-0.0007023880408764621	-0.0007023880408764621	bc1015	Heme
bc1011##CoA##Microbe	-0.0008574813047058282	-0.0008574813047058282	-0.0015162032473285225	-0.0015162032473285225	-0.0015162032473285225	-0.0015162032473285225	-0.0015162032473285225	bc1011	CoA
bc1012##Fumarate##Microbe	-0.9999999999999988	-1.7779765480128402	-1.7779765480128402	-1.7779765480128402	-1.7779765480128402	-0.0011863819653365776	-0.0011863819653365776	bc1012	Fumarate
bc1012##CoA##Microbe	-0.001049456366596137	-0.0009755617731192323	-0.0009755617731192323	-0.0009755617731192323	-0.0009755617731192323	-0.0011863819653703156	-0.0011863819653703156	bc1012	CoA
bc1015##L-Histidine##Microbe	-0.012147030692968859	-0.012147030692968859	-0.012147030692968859	-0.12190662048232169	-0.019839859966084377	-0.019839859966084377	-0.019839859966084377	bc1015	L-Histidine
bc1011##L-Glutamine##Microbe	-0.048329804310605594	-0.048329804310605594	-0.085457030767138	-0.085457030767138	-0.085457030767138	-0.085457030767138	-0.085457030767138	bc1011	L-Glutamine
bc1012##L-Glutamine##Microbe	-0.039918187296889264	-0.03710745755484429	-0.03710745755484429	-0.03710745755484429	-0.03710745755484429	-0.045126428317402496	-0.045126428317402496	bc1012	L-Glutamine
bc1015##L-Proline##Microbe	-0.028252082622971516	-0.028252082622971516	-0.028252082622971516	-0.28353562291948764	-0.046144393404262914	-0.046144393404262914	-0.046144393404262914	bc1015	L-Proline
bc1012##L-Serine##Microbe	-0.03990547605407588	-0.037095641339351115	-0.037095641339351115	-0.037095641339351115	-0.037095641339351115	-0.04511205860208647	-0.04511205860208647	bc1012	L-Serine
bc1011##5-Aminolevulinate##Microbe	-0.0034299252187462966	-0.0034299252187462966	-0.00606481298917788	-0.00606481298917788	-0.00606481298917788	-0.00606481298917788	-0.00606481298917788	bc1011	5-Aminolevulinate
bc1012##5-Aminolevulinate##Microbe	-0.004197825466407644	-0.003902247092511464	-0.003902247092511464	-0.003902247092511464	-0.003902247092511464	-0.004745527861523469	-0.004745527861523469	bc1012	5-Aminolevulinate
bc1015##L-Lysine##Microbe	-0.04374295884378097	-0.04374295884378097	-0.04374295884378097	-0.4390008074671263	-0.07144578785539621	-0.07144578785539621	-0.07144578785539621	bc1015	L-Lysine
bc1011##BET##Microbe	-0.000857481304688981	-0.000857481304688981	-0.0015162032472987269	-0.0015162032472987269	-0.0015162032472987269	-0.0015162032472987269	-0.0015162032472987269	bc1011	BET
bc1012##L-Leucine##Microbe	-0.07019456017952429	-0.06525200262902994	-0.06525200262902994	-0.06525200262902994	-0.06525200262902994	-0.07935304688697789	-0.07935304688697789	bc1012	L-Leucine
bc1012##BET##Microbe	-0.0010494563665695942	-0.0009755617731048592	-0.0009755617731048592	-0.0009755617731048592	-0.0009755617731048592	-0.00118638196531184	-0.00118638196531184	bc1012	BET
bc1011##Co2+##Microbe	-0.0004287406523436731	-0.0004287406523436731	-0.0007581016236478824	-0.0007581016236478824	-0.0007581016236478824	-0.0007581016236478824	-0.0007581016236478824	bc1011	Co2+
bc1012##Co2+##Microbe	-0.0005247281833007318	-0.0004877808865631425	-0.0004877808865631425	-0.0004877808865631425	-0.0004877808865631425	-0.0005931909826905235	-0.0005931909826905235	bc1012	Co2+
O2##bc1015##Metabolite	0.15324853629752633	0.15324853629752633	0.15324853629752633	-1.5379899521223486	0.0	0.0	0.0	O2	bc1015
bc1015##Cl-##Microbe	-0.0004300397838256223	-0.0004300397838256223	-0.0004300397838256223	-0.004315844591525657	-0.0007023880408792292	-0.0007023880408792292	-0.0007023880408792292	bc1015	Cl-
bc1015##H2O##Microbe	2.0195705202845673	2.0195705202845673	2.0195705202845673	11.232327522068726	3.5025277911441015	3.5025277911441015	3.5025277911441015	bc1015	H2O
bc1011##L-Isoleucine##Microbe	-0.036943325435999916	-0.036943325435999916	-0.06532339502421336	-0.06532339502421336	-0.06532339502421336	-0.06532339502421336	-0.06532339502421336	bc1011	L-Isoleucine
bc1012##L-Isoleucine##Microbe	-0.04521428965300338	-0.04203064938026506	-0.04203064938026506	-0.04203064938026506	-0.04203064938026506	-0.05111352842186151	-0.05111352842186151	bc1012	L-Isoleucine
bc1012##Succinate##Microbe	1.0000000000000036	1.7779765480128842	1.7779765480128842	1.7779765480128842	1.7779765480128842	0.0011863819654122098	0.0011863819654122098	bc1012	Succinate
O2##bc1011##Metabolite	0.15278557913560206	0.15278557913560206	0.0	0.0	0.0	0.0	0.0	O2	bc1011
Fumarate##bc1012##Metabolite	0.03399847222152429	0.0	0.0	0.0	0.0	0.0	0.0	Fumarate	bc1012
bc1012##Ala-Ala##Microbe	-0.004676771613351016	-0.004347469559310914	-0.004347469559310914	-0.004347469559310914	-0.004347469559310914	-0.005286963493535397	-0.005286963493535397	bc1012	Ala-Ala
bc1015##Niacin##Microbe	0.00043003978382496425	0.00043003978382496425	0.00043003978382496425	0.004315844591547995	0.0007023880408777574	0.0007023880408777574	0.0007023880408777574	bc1015	Niacin
bc1015##PPi##Microbe	0.004231566005145316	0.004231566005145316	0.004231566005145316	0.04246765518939667	0.006911456725611475	0.006911456725611475	0.006911456725611475	bc1015	PPi
bc1011##Zn2+##Microbe	-0.0004287406523451301	-0.0004287406523451301	-0.0007581016236506595	-0.0007581016236506595	-0.0007581016236506595	-0.0007581016236506595	-0.0007581016236506595	bc1011	Zn2+
bc1012##Zn2+##Microbe	-0.0005247281832998021	-0.0004877808865617047	-0.0004877808865617047	-0.0004877808865617047	-0.0004877808865617047	-0.0005931909826886122	-0.0005931909826886122	bc1012	Zn2+
bc1011##AMP##Microbe	-0.011751142378306633	-0.011751142378306633	-0.02077843579332687	-0.02077843579332687	-0.02077843579332687	-0.02077843579332687	-0.02077843579332687	bc1011	AMP
bc1015##Spermidine##Microbe	-0.00043003978382583514	-0.00043003978382583514	-0.00043003978382583514	-0.0043158445915221985	-0.0007023880408802615	-0.0007023880408802615	-0.0007023880408802615	bc1015	Spermidine
bc1015##L-Valine##Microbe	-0.05397922066369908	-0.05397922066369908	-0.05397922066369908	-0.5417311056262352	-0.0881647709728871	-0.0881647709728871	-0.0881647709728871	bc1015	L-Valine
bc1011##D-Alanine##Microbe	-0.007642517311564222	-0.007642517311564222	-0.013513541930262054	-0.013513541930262054	-0.013513541930262054	-0.013513541930262054	-0.013513541930262054	bc1011	D-Alanine
bc1015##GTP##Microbe	-0.02075089715417181	-0.02075089715417181	-0.02075089715417181	-0.2082543304599436	-0.03389263632532913	-0.03389263632532913	-0.03389263632532913	bc1015	GTP
bc1011##L-Threonine##Microbe	-0.0322488697176126	-0.0322488697176126	-0.057022632120583824	-0.057022632120583824	-0.057022632120583824	-0.057022632120583824	-0.057022632120583824	bc1011	L-Threonine
bc1011##L-Asparagine##Microbe	-0.03068405114481698	-0.03068405114481698	-0.05425571115270685	-0.05425571115270685	-0.05425571115270685	-0.05425571115270685	-0.05425571115270685	bc1011	L-Asparagine
bc1012##L-Threonine##Microbe	-0.039468827431905225	-0.036689738133048946	-0.036689738133048946	-0.036689738133048946	-0.036689738133048946	-0.044618439174884464	-0.044618439174884464	bc1012	L-Threonine
bc1012##L-Asparagine##Microbe	-0.03755367335820289	-0.03490943438397688	-0.03490943438397688	-0.03490943438397688	-0.03490943438397688	-0.04245340942589245	-0.04245340942589245	bc1012	L-Asparagine
bc1015##4-Hydroxybenzoate##Microbe	-0.0004300397838117923	-0.0004300397838117923	-0.0004300397838117923	-0.00431584459072584	-0.0007023880408720846	-0.0007023880408720846	-0.0007023880408720846	bc1015	4-Hydroxybenzoate
bc1011##Chorismate##Microbe	-0.0008574813046945209	-0.0008574813046945209	-0.0015162032473085131	-0.0015162032473085131	-0.0015162032473085131	-0.0015162032473085131	-0.0015162032473085131	bc1011	Chorismate
bc1012##Chorismate##Microbe	-0.00104945636661288	-0.0009755617731400298	-0.0009755617731400298	-0.0009755617731400298	-0.0009755617731400298	-0.0011863819653955587	-0.0011863819653955587	bc1012	Chorismate
bc1011##ddca##Microbe	-0.013411812510559186	-0.013411812510559186	-0.023714842025677946	-0.023714842025677946	-0.023714842025677946	-0.023714842025677946	-0.023714842025677946	bc1011	ddca
bc1012##ddca##Microbe	-0.004676771613351948	-0.004347469559312944	-0.004347469559312944	-0.004347469559312944	-0.004347469559312944	-0.005286963493535211	-0.005286963493535211	bc1012	ddca
bc1011##Folate##Microbe	-0.0012862219570316507	-0.0012862219570316507	-0.0022743048709448627	-0.0022743048709448627	-0.0022743048709448627	-0.0022743048709448627	-0.0022743048709448627	bc1011	Folate
bc1012##Folate##Microbe	-0.001574184549889442	-0.001463342659675857	-0.001463342659675857	-0.001463342659675857	-0.001463342659675857	-0.0017795729480550733	-0.0017795729480550733	bc1012	Folate
bc1015##Mn2+##Microbe	-0.00043003978382575604	-0.00043003978382575604	-0.00043003978382575604	-0.0043158445914849575	-0.0007023880408804777	-0.0007023880408804777	-0.0007023880408804777	bc1015	Mn2+
bc1015##dATP##Microbe	-0.002670041261522829	-0.002670041261522829	-0.002670041261522829	-0.026796318785036792	-0.004361003612426537	-0.004361003612426537	-0.004361003612426537	bc1015	dATP
bc1015##Deoxyguanosine##Microbe	-0.00043003978382804203	-0.00043003978382804203	-0.00043003978382804203	-0.0043158445914968325	-0.0007023880408849046	-0.0007023880408849046	-0.0007023880408849046	bc1015	Deoxyguanosine
bc1015##N-Acetyl-D-glucosamine##Microbe	-0.01576138974831096	-0.01576138974831096	-0.01576138974831096	-0.15818003649537626	-0.025743226750740696	-0.025743226750740696	-0.025743226750740696	bc1015	N-Acetyl-D-glucosamine
bc1011##Glycine##Microbe	-0.07661452873213119	-0.07661452873213119	-0.13547023896462967	-0.13547023896462967	-0.13547023896462967	-0.13547023896462967	-0.13547023896462967	bc1011	Glycine
bc1011##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.019034238258016065	-0.019034238258016065	-0.033656446733995385	-0.033656446733995385	-0.033656446733995385	-0.033656446733995385	-0.033656446733995385	bc1011	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1012##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.023295671187309824	-0.0216553703545057	-0.0216553703545057	-0.0216553703545057	-0.0216553703545057	-0.026335124591741216	-0.026335124591741216	bc1012	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1015##BIOT##Microbe	-0.00043003978382483913	-0.00043003978382483913	-0.00043003978382483913	-0.004315844591522979	-0.0007023880408783594	-0.0007023880408783594	-0.0007023880408783594	bc1015	BIOT
bc1015##CMP##Microbe	-0.012888755996375095	-0.012888755996375095	-0.012888755996375095	-0.12935051581348436	-0.021051326910136274	-0.021051326910136274	-0.021051326910136274	bc1015	CMP
bc1011##L-Glutamate##Microbe	-0.023295956329484533	-0.023295956329484533	-0.04119204050577506	-0.04119204050577506	-0.04119204050577506	-0.04119204050577506	-0.04119204050577506	bc1011	L-Glutamate
bc1011##dGTP##Microbe	-0.0030646187427756768	-0.0030646187427756768	-0.005418876031605606	-0.005418876031605606	-0.005418876031605606	-0.005418876031605606	-0.005418876031605606	bc1011	dGTP
bc1012##L-Glutamate##Microbe	-0.04774332801006928	-0.04438161243355837	-0.04438161243355837	-0.04438161243355837	-0.04438161243355837	-0.05397253770711117	-0.05397253770711117	bc1012	L-Glutamate
bc1012##dGTP##Microbe	-0.0032369332986132465	-0.0030090135128842633	-0.0030090135128842633	-0.0030090135128842633	-0.0030090135128842633	-0.0036592653213873743	-0.0036592653213873743	bc1012	dGTP
bc1015##S-Adenosyl-L-methionine##Microbe	-0.0012901193514664798	-0.0012901193514664798	-0.0012901193514664798	-0.012947533773937847	-0.0021071641226343423	-0.0021071641226343423	-0.0021071641226343423	bc1015	S-Adenosyl-L-methionine
bc1011##Mg##Microbe	-0.0004287406523446112	-0.0004287406523446112	-0.0007581016236495775	-0.0007581016236495775	-0.0007581016236495775	-0.0007581016236495775	-0.0007581016236495775	bc1011	Mg
bc1011##L-Tyrosine##Microbe	-0.018437644922939967	-0.018437644922939967	-0.03260154705628514	-0.03260154705628514	-0.03260154705628514	-0.03260154705628514	-0.03260154705628514	bc1011	L-Tyrosine
bc1012##Mg##Microbe	-0.0005247281833009479	-0.0004877808865638766	-0.0004877808865638766	-0.0004877808865638766	-0.0004877808865638766	-0.0005931909826917086	-0.0005931909826917086	bc1012	Mg
bc1011##Riboflavin##Microbe	-0.001286221957036697	-0.001286221957036697	-0.0022743048709537948	-0.0022743048709537948	-0.0022743048709537948	-0.0022743048709537948	-0.0022743048709537948	bc1011	Riboflavin
bc1012##L-Tyrosine##Microbe	-0.02256551104228758	-0.0209766224347134	-0.0209766224347134	-0.0209766224347134	-0.0209766224347134	-0.025509698346817607	-0.025509698346817607	bc1012	L-Tyrosine
bc1015##L-Serine##Microbe	-0.032704441731679995	-0.032704441731679995	-0.032704441731679995	-0.32821913989046575	-0.053416473591450866	-0.053416473591450866	-0.053416473591450866	bc1015	L-Serine
bc1015##K+##Microbe	-0.00043003978382567646	-0.00043003978382567646	-0.00043003978382567646	-0.00431584459151846	-0.0007023880408800462	-0.0007023880408800462	-0.0007023880408800462	bc1015	K+
bc1015##L-Leucine##Microbe	-0.05752779142793817	-0.05752779142793817	-0.05752779142793817	-0.5773442756548689	-0.09396068512028231	-0.09396068512028231	-0.09396068512028231	bc1015	L-Leucine
bc1015##L-Methionine##Microbe	-0.018725301381137982	-0.018725301381137982	-0.018725301381137982	-0.18792561462898308	-0.030584211616375794	-0.030584211616375794	-0.030584211616375794	bc1015	L-Methionine
bc1015##Nicotinamide ribonucleotide##Microbe	-0.0004300397838242411	-0.0004300397838242411	-0.0004300397838242411	-0.004315844591483952	-0.000702388040878093	-0.000702388040878093	-0.000702388040878093	bc1015	Nicotinamide ribonucleotide
bc1012##Oxidized glutathione##Microbe	-0.0002623640916496642	-0.00024389044328122713	-0.00024389044328122713	-0.00024389044328122713	-0.00024389044328122713	-0.0002965954913444706	-0.0002965954913444706	bc1012	Oxidized glutathione
bc1015##D-Arabinose##Microbe	-0.011498512473358454	-0.011498512473358454	-0.011498512473358454	-0.1153981439280324	-0.018780629032381764	-0.018780629032381764	-0.018780629032381764	bc1015	D-Arabinose
bc1015##TRHL##Microbe	-0.009077168470639434	-0.009077168470639434	-0.009077168470639434	-0.09109773077688461	-0.014825825001844463	-0.014825825001844463	-0.014825825001844463	bc1015	TRHL
bc1011##O2##Microbe	-0.9999999999999967	-0.9999999999999967	-1.7682056028599495	-1.7682056028599495	-1.7682056028599495	-1.7682056028599495	-1.7682056028599495	bc1011	O2
bc1012##O2##Microbe	-0.999999999999991	-0.9999999999999928	-0.9999999999999928	-0.9999999999999928	-0.9999999999999928	-1.864405301893669	-1.864405301893669	bc1012	O2
bc1015##Thiamin##Microbe	-0.0004300397838266751	-0.0004300397838266751	-0.0004300397838266751	-0.0043158445914265875	-0.0007023880408839514	-0.0007023880408839514	-0.0007023880408839514	bc1015	Thiamin
bc1015##TTP##Microbe	-0.0026700412615186827	-0.0026700412615186827	-0.0026700412615186827	-0.026796318784995412	-0.004361003612419004	-0.004361003612419004	-0.004361003612419004	bc1015	TTP
bc1015##fe3##Microbe	-0.0012901193514718255	-0.0012901193514718255	-0.0012901193514718255	-0.012947533774301032	-0.002107164122636107	-0.002107164122636107	-0.002107164122636107	bc1015	fe3
bc1011##L-Phenylalanine##Microbe	-0.023608349772176854	-0.023608349772176854	-0.041744416341440715	-0.041744416341440715	-0.041744416341440715	-0.041744416341440715	-0.041744416341440715	bc1011	L-Phenylalanine
bc1015##Putrescine##Microbe	-0.00043003978382564123	-0.00043003978382564123	-0.00043003978382564123	-0.00431584459156415	-0.000702388040878921	-0.000702388040878921	-0.000702388040878921	bc1015	Putrescine
bc1015##Ca2+##Microbe	-0.0004300397838245362	-0.0004300397838245362	-0.0004300397838245362	-0.004315844591558761	-0.0007023880408769803	-0.0007023880408769803	-0.0007023880408769803	bc1015	Ca2+
bc1011##Myristic acid##Microbe	-0.009515739424177225	-0.009515739424177225	-0.01682578376518557	-0.01682578376518557	-0.01682578376518557	-0.01682578376518557	-0.01682578376518557	bc1011	Myristic acid
bc1012##Myristic acid##Microbe	-0.02338385806675118	-0.021737347796553914	-0.021737347796553914	-0.021737347796553914	-0.021737347796553914	-0.026434817467667533	-0.026434817467667533	bc1012	Myristic acid
bc1011##Cu2+##Microbe	-0.0004287406523448992	-0.0004287406523448992	-0.0007581016236502389	-0.0007581016236502389	-0.0007581016236502389	-0.0007581016236502389	-0.0007581016236502389	bc1011	Cu2+
bc1012##Cu2+##Microbe	-0.000524728183300829	-0.0004877808865634543	-0.0004877808865634543	-0.0004877808865634543	-0.0004877808865634543	-0.0005931909826902927	-0.0005931909826902927	bc1012	Cu2+
bc1011##meso-2,6-Diaminopimelate##Microbe	-0.003821258655783422	-0.003821258655783422	-0.0067567709651336445	-0.0067567709651336445	-0.0067567709651336445	-0.0067567709651336445	-0.0067567709651336445	bc1011	meso-2,6-Diaminopimelate
