	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1001##L-Lysine	-0.0628759012844693	-0.259957376143	0.19708147485853073	0.19708147485853073	1.0
bc1001##CMP	-0.018526230760986147	-0.0765958064475	0.05806957568651385	0.05806957568651385	1.0
bc1002##Niacin	0.0006084527361509995	0.0025647010024999993	-0.001956248266349	0.001956248266349	1.0
bc1002##dATP	-0.0020806073125433635	-0.008770005728000001	0.006689398415456638	0.006689398415456638	1.0
bc1001##NADP	-0.0012362738923249264	-0.005111315771999999	0.0038750418796750724	0.0038750418796750724	1.0
bc1010##dGTP	-0.003963765347115902	-0.016728711347	0.012764945999884095	0.012764945999884095	1.0
bc1002##D-Arabinose	-0.01626896310345329	-0.06857559662249998	0.0523066335190467	0.0523066335190467	1.0
bc1002##GTP	-0.02935993511745541	-0.1237555842585	0.09439564914104459	0.09439564914104459	1.0
bc1002##L-Valine	-0.07637387456563101	-0.32192487764	0.245551003074369	0.245551003074369	1.0
bc1010##Niacin	0.0006062152715124395	0.0025584782054999997	-0.0019522629339875602	0.0019522629339875602	1.0
bc1002##4-Hydroxybenzoate	-0.0006084527361511618	-0.0025647010024999993	0.0019562482663488374	0.0019562482663488374	1.0
bc1010##L-Tryptophan	-0.010197042506498997	-0.0430356879355	0.032838645429001	0.032838645429001	1.0
bc1001##Chorismate	-0.0012362738923550906	-0.005111315771999999	0.003875041879644908	0.003875041879644908	1.0
bc1010##Acetate	1.238154925820691	5.2255200866275	-3.9873651608068093	3.9873651608068093	1.0
bc1002##Oxidized glutathione	-0.00030422636807303987	-0.0012823524679999997	0.0009781260999269599	0.0009781260999269599	1.0
bc1001##5-Aminolevulinate	-0.004945095569305323	-0.020445259154499996	0.015500163585194673	0.015500163585194673	1.0
bc1001##L-Histidine	-0.017460078671819118	-0.072187851611	0.05472777293918088	0.05472777293918088	1.0
bc1001##TRHL	-0.013047474697380991	-0.053944152738999995	0.040896678041619006	0.040896678041619006	1.0
bc1002##Acetate	1.2374498940038614	5.215997004457499	-3.9785471104536376	3.9785471104536376	1.0
bc1001##Ca2+	-0.0006181369461692469	-0.0025556578859999993	0.0019375209398307524	0.0019375209398307524	1.0
bc1010##AMP	-0.015505627275771603	-0.06544008576749999	0.04993445849172839	0.04993445849172839	1.0
bc1002##L-Cysteine	-0.016510660620386572	-0.069594377056	0.05308371643561342	0.05308371643561342	1.0
bc1001##L-Leucine	-0.08269014786709389	-0.34187841782649997	0.2591882699594061	0.2591882699594061	1.0
bc1002##Deoxyguanosine	-0.0006084527361489296	-0.0025647010024999993	0.0019562482663510695	0.0019562482663510695	1.0
bc1010##Putrescine	-0.0006062152715100688	-0.0025584782054999997	0.001952262933989931	0.001952262933989931	1.0
bc1002##fe3	-0.001825358208452643	-0.007694099073999999	0.005868740865547356	0.005868740865547356	1.0
bc1010##Ca2+	-0.0006062152715126112	-0.0025584782054999997	0.0019522629339873885	0.0019522629339873885	1.0
bc1001##Deoxycytidine	-0.005083724414765206	-0.021018417306499997	0.01593469289173479	0.01593469289173479	1.0
