	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
4-Hydroxybenzoate	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
5-Aminolevulinate	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
AMP	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
Acetate	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
Adenosine	bc1001.bc1001	2		0	bc1001.bc1001	2	Metabolite
Ala-Ala	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
Arsenate	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
Arsenite	bc1015.bc1015	2		0	bc1015.bc1015	2	Metabolite
BET	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
BIOT	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
CMP	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
CO2	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
Ca2+	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
Chorismate	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6		0	bc1009.bc1015.bc1001.bc1015.bc1009.bc1001	6	Metabolite
