	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	1.207748898001576e-05	1.871225083414974e-05	1.2898729872987298
4-Hydroxybenzoate_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
5-Aminolevulinate_e0	2.1283569749254714e-06	3.275567352362782e-06	1.2535133513351335
AMP_e0	1.0099817512045051e-05	1.5619860876164135e-05	1.3359185918591858
Acetate_e0	5.3533228288719855e-05	7.438327194219788e-05	1.3906070607060705
Adenine_e0	0.0	0.0	0.0
Ala-Ala_e0	2.372964022869138e-06	3.6521119690837142e-06	1.4855295529552957
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	5.296734249386818e-07	8.153983478907532e-07	1.1936093609360936
BIOT_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
CMP_e0	8.098156153375198e-06	1.2486761374289259e-05	1.2933003300330033
CO2_e0	9.157991212483761e-06	6.550813585329485e-05	0.2949004900490049
Ca2+_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
Cbl_e0	0.0	0.0	0.0
Chorismate_e0	5.296734249386818e-07	8.153983478907532e-07	1.1936093609360936
Cl-_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
Co2+_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
CoA_e0	5.289923229024622e-07	8.153983478907532e-07	1.1936093609360936
Cu2+_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
Cytosine_e0	0.0	0.0	0.0
D-Arabinose_e0	7.221023607951413e-06	1.1111420685796144e-05	1.4438053805380537
D-Glucose_e0	-0.02830456034361045	6.298718743144207	1.4505110511051105
Deoxycytidine_e0	1.3895768951871997e-06	2.4100853938440614e-06	0.8261386138613861
Deoxyguanosine_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
Enterobactin_e0	0.0	0.0	0.0
Fe-enterochlin_e0	0.0	0.0	0.0
Folate_e0	7.951745883577116e-07	1.2238196003264217e-06	1.2493409340934094
Formate_e0	2.6471869113142343e-07	4.073888493673695e-07	1.154865486548655
GTP_e0	1.3164175639408585e-05	2.0403005468185147e-05	1.49
Glycerol_e0	5.971955677608631e-06	9.191123863643098e-06	1.3438163816381639
