	0.0000-0.0000	0.0000-8.4197	8.4197-9.0099	9.0099-20.0000	Source	Target
Enterococcus_faecalis_KB1##Enterocloster_clostridioformis_YL32##PAN	-126.68907412805014	-126.68907412432277	-126.68907411988056	-126.6890741198614	Enterococcus_faecalis_KB1	Enterocloster_clostridioformis_YL32
Enterocloster_clostridioformis_YL32##Enterococcus_faecalis_KB1##PAN	0.0	0.0	-96.79614651650351	-96.79614651648106	Enterocloster_clostridioformis_YL32	Enterococcus_faecalis_KB1
