	0.79325	0.794	1.1656499999999999	Source	Target
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.20510606999999997	0.0	0.07232701	bc1015	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1015##Metabolite	-0.20510606999999997	0.0	-0.07232701	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1015
bc1015##4-Hydroxybenzoate##Microbe	0.00461996	0.0	0.00162914	bc1015	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	4-Hydroxybenzoate	bc1015
bc1015##5-Aminolevulinate##Microbe	0.03695964	0.0	0.01303316	bc1015	5-Aminolevulinate
5-Aminolevulinate##bc1015##Metabolite	-0.03695964	0.0	-0.01303316	5-Aminolevulinate	bc1015
bc1015##AMP##Microbe	0.17676921	0.0	0.062334520000000004	bc1015	AMP
AMP##bc1015##Metabolite	-0.17676921	0.0	-0.062334520000000004	AMP	bc1015
bc1015##Acetate##Microbe	-9.576578529999999	0.0	-3.37701023	bc1015	Acetate
bc1015##Ala-Ala##Microbe	0.0411765	0.0	0.01452016	bc1015	Ala-Ala
Ala-Ala##bc1015##Metabolite	-0.0411765	0.0	-0.01452016	Ala-Ala	bc1015
bc1015##Arsenate##Microbe	-0.00230997	0.0	-0.00081458	bc1015	Arsenate
bc1015##Arsenite##Microbe	0.00230997	0.0	0.00081458	bc1015	Arsenite
Arsenite##bc1015##Metabolite	-0.00230997	0.0	-0.00081458	Arsenite	bc1015
bc1015##BET##Microbe	0.00923991	0.0	0.00325829	bc1015	BET
BET##bc1015##Metabolite	-0.00923991	0.0	-0.00325829	BET	bc1015
bc1015##BIOT##Microbe	0.00461996	0.0	0.00162914	bc1015	BIOT
BIOT##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	BIOT	bc1015
bc1015##CMP##Microbe	0.13846501	0.0	0.04882723	bc1015	CMP
CMP##bc1015##Metabolite	-0.13846501	0.0	-0.04882723	CMP	bc1015
bc1015##CO2##Microbe	-11.89026825	0.0	-4.19289179	bc1015	CO2
bc1015##Ca2+##Microbe	0.00461996	0.0	0.00162914	bc1015	Ca2+
Ca2+##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Ca2+	bc1015
bc1015##Chorismate##Microbe	0.00923991	0.0	0.00325829	bc1015	Chorismate
Chorismate##bc1015##Metabolite	-0.00923991	0.0	-0.00325829	Chorismate	bc1015
bc1015##Cl-##Microbe	0.00461996	0.0	0.00162914	bc1015	Cl-
Cl-##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Cl-	bc1015
bc1015##Co2+##Microbe	0.00461996	0.0	0.00162914	bc1015	Co2+
Co2+##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Co2+	bc1015
bc1015##CoA##Microbe	0.00923991	0.0	0.00325829	bc1015	CoA
CoA##bc1015##Metabolite	-0.00923991	0.0	-0.00325829	CoA	bc1015
bc1015##Cu2+##Microbe	0.00461996	0.0	0.00162914	bc1015	Cu2+
Cu2+##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Cu2+	bc1015
bc1015##D-Arabinose##Microbe	0.12352951	0.0	0.04356048	bc1015	D-Arabinose
D-Arabinose##bc1015##Metabolite	-0.12352951	0.0	-0.04356048	D-Arabinose	bc1015
bc1015##D-Glucose##Microbe	5.9067747299999995	0.0	2.08291914	bc1015	D-Glucose
D-Glucose##bc1015##Metabolite	-5.9067747299999995	0.0	-2.08291914	D-Glucose	bc1015
bc1015##Deoxycytidine##Microbe	0.02406956	0.0	0.0084877	bc1015	Deoxycytidine
Deoxycytidine##bc1015##Metabolite	-0.02406956	0.0	-0.0084877	Deoxycytidine	bc1015
bc1015##Deoxyguanosine##Microbe	0.00461996	0.0	0.00162914	bc1015	Deoxyguanosine
Deoxyguanosine##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Deoxyguanosine	bc1015
bc1015##Folate##Microbe	0.01385987	0.0	0.00488743	bc1015	Folate
Folate##bc1015##Metabolite	-0.01385987	0.0	-0.00488743	Folate	bc1015
bc1015##Formate##Microbe	0.00461996	0.0	0.00162914	bc1015	Formate
Formate##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Formate	bc1015
bc1015##GTP##Microbe	0.22292867	0.0	0.07861184	bc1015	GTP
GTP##bc1015##Metabolite	-0.22292867	0.0	-0.07861184	GTP	bc1015
bc1015##Glycerol##Microbe	0.10255303999999998	0.0	0.03616351	bc1015	Glycerol
Glycerol##bc1015##Metabolite	-0.10255303999999998	0.0	-0.03616351	Glycerol	bc1015
bc1015##Glycine##Microbe	0.8255704799999999	0.0	0.29112276	bc1015	Glycine
Glycine##bc1015##Metabolite	-0.8255704799999999	0.0	-0.29112276	Glycine	bc1015
bc1015##H+##Microbe	-8.38819553	0.0	-2.9579480800000004	bc1015	H+
bc1015##H2O##Microbe	-21.69641961	0.0	-7.650856800000001	bc1015	H2O
bc1015##Heme##Microbe	0.00461996	0.0	0.00162914	bc1015	Heme
Heme##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Heme	bc1015
bc1015##K+##Microbe	0.00461996	0.0	0.00162914	bc1015	K+
K+##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	K+	bc1015
bc1015##L-Alanine##Microbe	0.7457114899999999	0.0	0.2629619	bc1015	L-Alanine
L-Alanine##bc1015##Metabolite	-0.7457114899999999	0.0	-0.2629619	L-Alanine	bc1015
bc1015##L-Arginine##Microbe	0.40615231999999996	0.0	0.1432224	bc1015	L-Arginine
L-Arginine##bc1015##Metabolite	-0.40615231999999996	0.0	-0.1432224	L-Arginine	bc1015
bc1015##L-Asparagine##Microbe	0.33064024	0.0	0.11659441000000001	bc1015	L-Asparagine
L-Asparagine##bc1015##Metabolite	-0.33064024	0.0	-0.11659441000000001	L-Asparagine	bc1015
bc1015##L-Aspartate##Microbe	0.33064024	0.0	0.11659441000000001	bc1015	L-Aspartate
L-Aspartate##bc1015##Metabolite	-0.33064024	0.0	-0.11659441000000001	L-Aspartate	bc1015
bc1015##L-Cysteine##Microbe	0.1253647	0.0	0.04420764	bc1015	L-Cysteine
L-Cysteine##bc1015##Metabolite	-0.1253647	0.0	-0.04420764	L-Cysteine	bc1015
bc1015##L-Glutamate##Microbe	0.42035477	0.0	0.14823064	bc1015	L-Glutamate
L-Glutamate##bc1015##Metabolite	-0.42035477	0.0	-0.14823064	L-Glutamate	bc1015
bc1015##L-Glutamine##Microbe	0.35145854	0.0	0.12393561	bc1015	L-Glutamine
L-Glutamine##bc1015##Metabolite	-0.35145854	0.0	-0.12393561	L-Glutamine	bc1015
bc1015##L-Histidine##Microbe	0.13049660000000002	0.0	0.046017300000000004	bc1015	L-Histidine
L-Histidine##bc1015##Metabolite	-0.13049660000000002	0.0	-0.046017300000000004	L-Histidine	bc1015
bc1015##L-Isoleucine##Microbe	0.39808791999999993	0.0	0.14037864	bc1015	L-Isoleucine
L-Isoleucine##bc1015##Metabolite	-0.39808791999999993	0.0	-0.14037864	L-Isoleucine	bc1015
bc1015##L-Leucine##Microbe	0.61802601	0.0	0.21793589000000002	bc1015	L-Leucine
L-Leucine##bc1015##Metabolite	-0.61802601	0.0	-0.21793589000000002	L-Leucine	bc1015
bc1015##L-Lysine##Microbe	0.46993436	0.0	0.16571401	bc1015	L-Lysine
L-Lysine##bc1015##Metabolite	-0.46993436	0.0	-0.16571401	L-Lysine	bc1015
bc1015##L-Methionine##Microbe	0.20116752	0.0	0.07093815	bc1015	L-Methionine
L-Methionine##bc1015##Metabolite	-0.20116752	0.0	-0.07093815	L-Methionine	bc1015
bc1015##L-Phenylalanine##Microbe	0.25439504999999996	0.0	0.08970789	bc1015	L-Phenylalanine
L-Phenylalanine##bc1015##Metabolite	-0.25439504999999996	0.0	-0.08970789	L-Phenylalanine	bc1015
bc1015##L-Proline##Microbe	0.30351455	0.0	0.10702901	bc1015	L-Proline
L-Proline##bc1015##Metabolite	-0.30351455	0.0	-0.10702901	L-Proline	bc1015
bc1015##L-Serine##Microbe	0.35134663	0.0	0.12389614	bc1015	L-Serine
L-Serine##bc1015##Metabolite	-0.35134663	0.0	-0.12389614	L-Serine	bc1015
bc1015##L-Threonine##Microbe	0.34750216	0.0	0.12254047000000001	bc1015	L-Threonine
L-Threonine##bc1015##Metabolite	-0.34750216	0.0	-0.12254047000000001	L-Threonine	bc1015
bc1015##L-Tryptophan##Microbe	0.07771145	0.0	0.02740357	bc1015	L-Tryptophan
L-Tryptophan##bc1015##Metabolite	-0.07771145	0.0	-0.02740357	L-Tryptophan	bc1015
bc1015##L-Tyrosine##Microbe	0.19867740000000003	0.0	0.07006006	bc1015	L-Tyrosine
L-Tyrosine##bc1015##Metabolite	-0.19867740000000003	0.0	-0.07006006	L-Tyrosine	bc1015
bc1015##L-Valine##Microbe	0.57990341	0.0	0.20449263	bc1015	L-Valine
L-Valine##bc1015##Metabolite	-0.57990341	0.0	-0.20449263	L-Valine	bc1015
bc1015##Mg##Microbe	0.00461996	0.0	0.00162914	bc1015	Mg
Mg##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Mg	bc1015
bc1015##Mn2+##Microbe	0.00461996	0.0	0.00162914	bc1015	Mn2+
Mn2+##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Mn2+	bc1015
bc1015##Myristic acid##Microbe	0.1394978	0.0	0.04919142	bc1015	Myristic acid
Myristic acid##bc1015##Metabolite	-0.1394978	0.0	-0.04919142	Myristic acid	bc1015
bc1015##N-Acetyl-D-glucosamine##Microbe	0.16932596	0.0	0.05970979	bc1015	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1015##Metabolite	-0.16932596	0.0	-0.05970979	N-Acetyl-D-glucosamine	bc1015
bc1015##NADP##Microbe	0.00923991	0.0	0.00325829	bc1015	NADP
NADP##bc1015##Metabolite	-0.00923991	0.0	-0.00325829	NADP	bc1015
bc1015##NH3##Microbe	-0.02309977	0.0	-0.00814573	bc1015	NH3
bc1015##Niacin##Microbe	-0.00461996	0.0	-0.00162914	bc1015	Niacin
bc1015##Nicotinamide ribonucleotide##Microbe	0.00461996	0.0	0.00162914	bc1015	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1015##Metabolite	-0.00461996	0.0	-0.00162914	Nicotinamide ribonucleotide	bc1015
bc1015##O2##Microbe	10.743085919999999	0.0	3.7883583300000003	bc1015	O2
O2##bc1015##Metabolite	-10.743085919999999	0.0	-3.7883583300000003	O2	bc1015
bc1015##Oxidized glutathione##Microbe	0.00230997	0.0	0.00081458	bc1015	Oxidized glutathione
Oxidized glutathione##bc1015##Metabolite	-0.00230997	0.0	-0.00081458	Oxidized glutathione	bc1015
bc1015##PPi##Microbe	-0.04546007	0.0	-0.01603069	bc1015	PPi
bc1015##Putrescine##Microbe	0.00461996	0.0	0.00162914	bc1015	Putrescine
