	Source	Target	SourceType	Weight	Cofactor	Match	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
0	Riboflavin	Muribaculum_intestinale_YL27	Metabolite	126.68907411708793	None	-1	126.68907411708793	1.0	11.255624110509729	11.255624110509729
10	Muribaculum_intestinale_YL27	Phosphate-e0	Microbe	-127.45775495885374	Riboflavin	0	127.45775495885374	-1.0	11.289718993794919	-11.289718993794919
13	Muribaculum_intestinale_YL27	Mn2+-e0	Microbe	-0.9241112603158723	Riboflavin	0	0.9241112603158723	-1.0	0.9613070582888031	-0.9613070582888031
14	Muribaculum_intestinale_YL27	Zn2+-e0	Microbe	-0.9241112603150332	Riboflavin	0	0.9241112603150332	-1.0	0.9613070582883667	-0.9613070582883667
15	Muribaculum_intestinale_YL27	Co2+-e0	Microbe	-0.9241112603130359	Riboflavin	0	0.9241112603130359	-1.0	0.9613070582873279	-0.9613070582873279
23	Muribaculum_intestinale_YL27	fe3-e0	Microbe	-0.9241112602972028	Riboflavin	0	0.9241112602972028	-1.0	0.9613070582790927	-0.9613070582790927
29	Muribaculum_intestinale_YL27	H+-e0	Microbe	-0.9999999999967619	L-Aspartate-e0	0	0.9999999999967619	-1.0	0.999999999998381	-0.999999999998381
31	Muribaculum_intestinale_YL27	H+-e0	Microbe	2.0000000000028764	Neu5Ac-e0	0	2.0000000000028764	1.0	1.4142135623741119	1.4142135623741119
32	Muribaculum_intestinale_YL27	H+-e0	Microbe	-2.000000000000621	Fumarate-e0	0	2.000000000000621	-1.0	1.4142135623733145	-1.4142135623733145
33	Muribaculum_intestinale_YL27	H+-e0	Microbe	4.000000000003384	Galactose-e0	0	4.000000000003384	1.0	2.000000000000846	2.000000000000846
34	Muribaculum_intestinale_YL27	H+-e0	Microbe	4.000000000003282	D-Glucose-e0	0	4.000000000003282	1.0	2.0000000000008202	2.0000000000008202
37	Muribaculum_intestinale_YL27	H+-e0	Microbe	4.0000000000029505	D-Mannose-e0	0	4.0000000000029505	1.0	2.0000000000007376	2.0000000000007376
55	Muribaculum_intestinale_YL27	H+-e0	Microbe	2.000000000001103	D-Glyceraldehyde-e0	0	2.000000000001103	1.0	1.414213562373485	1.414213562373485
59	Muribaculum_intestinale_YL27	H+-e0	Microbe	7.000000000005999	Sucrose	0	7.000000000005999	1.0	2.645751311065724	2.645751311065724
60	Muribaculum_intestinale_YL27	H+-e0	Microbe	-6.333333333333811	Folate	0	6.333333333333811	-1.0	2.516611478423678	-2.516611478423678
61	Muribaculum_intestinale_YL27	H+-e0	Microbe	335.79425217161656	Riboflavin	0	335.79425217161656	1.0	18.324689688276212	18.324689688276212
62	Muribaculum_intestinale_YL27	H+-e0	Microbe	-1.9999999999960218	Asparagine	0	1.9999999999960218	-1.0	1.4142135623716885	-1.4142135623716885
63	Muribaculum_intestinale_YL27	H+-e0	Microbe	1.0000000000011344	lactate	0	1.0000000000011344	1.0	1.000000000000567	1.000000000000567
81	Muribaculum_intestinale_YL27	L-Alanine-e0	Microbe	-0.9999999999999998	L-Alanine-e0	1	0.9999999999999998	-1.0	0.9999999999999999	-0.9999999999999999
82	Muribaculum_intestinale_YL27	L-Aspartate-e0	Microbe	-1.0000000000000004	L-Aspartate-e0	1	1.0000000000000004	-1.0	1.0000000000000002	-1.0000000000000002
87	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	1.000000000003773	Fumarate-e0	0	1.000000000003773	1.0	1.0000000000018865	1.0000000000018865
88	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-2.000000000014528	Galactose-e0	0	2.000000000014528	-1.0	1.4142135623782315	-1.4142135623782315
89	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-2.0000000000142584	D-Glucose-e0	0	2.0000000000142584	-1.0	1.4142135623781362	-1.4142135623781362
92	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-2.000000000013662	D-Mannose-e0	0	2.000000000013662	-1.0	1.4142135623779253	-1.4142135623779253
106	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-1.0000000000053988	D-Glyceraldehyde-e0	0	1.0000000000053988	-1.0	1.0000000000026994	-1.0000000000026994
110	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-3.0000000000258957	Sucrose	0	3.0000000000258957	-1.0	1.7320508075763528	-1.7320508075763528
111	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	4.666666666670519	Folate	0	4.666666666670519	1.0	2.1602468994701782	2.1602468994701782
112	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-1141.5477559357344	Riboflavin	0	1141.5477559357344	-1.0	33.786798545226716	-33.786798545226716
113	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	0.9999999999861384	Asparagine	0	0.9999999999861384	1.0	0.9999999999930692	0.9999999999930692
114	Muribaculum_intestinale_YL27	L-Cysteine-e0	Microbe	-1.0000000000054072	lactate	0	1.0000000000054072	-1.0	1.0000000000027036	-1.0000000000027036
