	0.0000-0.0000	0.0000-20.0000	Source	Target
Folate-e0##H+-e0##Blautia_coccoides_YL58	-1.424460431683583	-1.4244604316716938	Folate-e0	H+-e0
O2-e0##H+-e0##Blautia_coccoides_YL58	-0.8956834534529805	0.0	O2-e0	H+-e0
Riboflavin##H+-e0##Blautia_coccoides_YL58	-0.5485611511529562	-0.5485611512054849	Riboflavin	H+-e0
PAN##H+-e0##Blautia_coccoides_YL58	894.7120992330911	894.2642575128948	PAN	H+-e0
Puryvate##H+-e0##Blautia_coccoides_YL58	-0.34352517987182307	-0.3435251798811314	Puryvate	H+-e0
N-acetylneuraminate (as sialic residue)##H+-e0##Blautia_coccoides_YL58	0.01438848919614577	0.014388489212911526	N-acetylneuraminate (as sialic residue)	H+-e0
Spermidine-e0##Uracil-e0##Blautia_coccoides_YL58	0.18884892086107935	0.18884892086164012	Spermidine-e0	Uracil-e0
Thiamin-e0##Uracil-e0##Blautia_coccoides_YL58	1.1816546762604634	1.1816546762631894	Thiamin-e0	Uracil-e0
L-Lactate-e0##Uracil-e0##Blautia_coccoides_YL58	0.0629496402866193	0.06294964028692918	L-Lactate-e0	Uracil-e0
Folate-e0##Uracil-e0##Blautia_coccoides_YL58	1.1151079136714581	1.115107913670578	Folate-e0	Uracil-e0
O2-e0##Uracil-e0##Blautia_coccoides_YL58	-0.5791366906313382	0.0	O2-e0	Uracil-e0
Riboflavin##Uracil-e0##Blautia_coccoides_YL58	-0.10971223021007791	-0.10971223020614283	Riboflavin	Uracil-e0
PAN##Uracil-e0##Blautia_coccoides_YL58	-66.69117595959807	-66.98074430540952	PAN	Uracil-e0
Puryvate##Uracil-e0##Blautia_coccoides_YL58	0.13129496402990334	0.13129496403060084	Puryvate	Uracil-e0
N-acetylneuraminate (as sialic residue)##Uracil-e0##Blautia_coccoides_YL58	0.40287769784247474	0.4028776978412309	N-acetylneuraminate (as sialic residue)	Uracil-e0
Thiamin-e0##L-Alanine-e0##Blautia_coccoides_YL58	-0.9999999999988254	-0.9999999999966414	Thiamin-e0	L-Alanine-e0
Folate-e0##L-Alanine-e0##Blautia_coccoides_YL58	1.0000000000018503	1.00000000000115	Folate-e0	L-Alanine-e0
PAN##L-Alanine-e0##Blautia_coccoides_YL58	-53.03444007532568	-53.034440075715004	PAN	L-Alanine-e0
Thiamin-e0##L-Cysteine-e0##Blautia_coccoides_YL58	1.0000000000001688	1.0000000000004698	Thiamin-e0	L-Cysteine-e0
PAN##L-Cysteine-e0##Blautia_coccoides_YL58	-7.397459505279684	-7.397459505332813	PAN	L-Cysteine-e0
Thiamin-e0##L-Tyrosine-e0##Blautia_coccoides_YL58	1.0000000000002327	1.0000000000007634	Thiamin-e0	L-Tyrosine-e0
PAN##L-Tyrosine-e0##Blautia_coccoides_YL58	-12.972744790779853	-12.972744790873092	PAN	L-Tyrosine-e0
Thiamin-e0##Inosine-e0##Blautia_coccoides_YL58	2.000000000000756	2.000000000002292	Thiamin-e0	Inosine-e0
Riboflavin##Inosine-e0##Blautia_coccoides_YL58	3.0000000000031086	3.0000000000053326	Riboflavin	Inosine-e0
PAN##Inosine-e0##Blautia_coccoides_YL58	-37.6738189859449	-37.67381898621741	PAN	Inosine-e0
Spermidine-e0##NH3-e0##Blautia_coccoides_YL58	0.9442446043855587	0.9442446043673106	Spermidine-e0	NH3-e0
Thiamin-e0##NH3-e0##Blautia_coccoides_YL58	-7.091726618745642	-7.091726618830708	Thiamin-e0	NH3-e0
L-Lactate-e0##NH3-e0##Blautia_coccoides_YL58	0.31474820147408095	0.3147482014641621	L-Lactate-e0	NH3-e0
Folate-e0##NH3-e0##Blautia_coccoides_YL58	-8.424460431723588	-8.4244604316958	Folate-e0	NH3-e0
O2-e0##NH3-e0##Blautia_coccoides_YL58	-0.8956834537416506	0.0	O2-e0	NH3-e0
Riboflavin##NH3-e0##Blautia_coccoides_YL58	-3.548561151253643	-3.5485611513764597	Riboflavin	NH3-e0
PAN##NH3-e0##Blautia_coccoides_YL58	2093.8858341654163	2093.437992453823	PAN	NH3-e0
Puryvate##NH3-e0##Blautia_coccoides_YL58	-0.3435251798925169	-0.3435251799142782	Puryvate	NH3-e0
N-acetylneuraminate (as sialic residue)##NH3-e0##Blautia_coccoides_YL58	-0.9856115108194656	-0.9856115107802784	N-acetylneuraminate (as sialic residue)	NH3-e0
Spermidine-e0##Acetate-e0##Blautia_coccoides_YL58	-0.43345323737452385	-0.4334532373839517	Spermidine-e0	Acetate-e0
Thiamin-e0##Acetate-e0##Blautia_coccoides_YL58	-1.4550359712434227	-1.4550359712874077	Thiamin-e0	Acetate-e0
L-Lactate-e0##Acetate-e0##Blautia_coccoides_YL58	0.1888489208814405	0.18884892087631985	L-Lactate-e0	Acetate-e0
Folate-e0##Acetate-e0##Blautia_coccoides_YL58	-0.6546762590281148	-0.6546762590137607	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Blautia_coccoides_YL58	0.26258992779700435	0.0	O2-e0	Acetate-e0
Riboflavin##Acetate-e0##Blautia_coccoides_YL58	0.6708633092628347	0.6708633091993077	Riboflavin	Acetate-e0
PAN##Acetate-e0##Blautia_coccoides_YL58	1081.2422368786201	1081.3735318504303	PAN	Acetate-e0
Puryvate##Acetate-e0##Blautia_coccoides_YL58	0.3938848920674829	0.39388489205622884	Puryvate	Acetate-e0
N-acetylneuraminate (as sialic residue)##Acetate-e0##Blautia_coccoides_YL58	1.2086330935105762	1.208633093530823	N-acetylneuraminate (as sialic residue)	Acetate-e0
PAN##L-Asparagine-e0##Blautia_coccoides_YL58	-16.661009646696	-16.661009646817366	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Blautia_coccoides_YL58	-0.706062536005403	-0.70606253601045	PAN	Ca2+-e0
PAN##Cu2+-e0##Blautia_coccoides_YL58	-0.7060625360048631	-0.7060625360098952	PAN	Cu2+-e0
PAN##Fe2+-e0##Blautia_coccoides_YL58	-1.7060625360472659	-1.7060625360592065	PAN	Fe2+-e0
PAN##K+-e0##Blautia_coccoides_YL58	-0.7060625359916567	-0.7060625359925679	PAN	K+-e0
L-Lactate-e0##L-Lactate-e0##Blautia_coccoides_YL58	-0.9999999999999993	-1.0000000000000002	L-Lactate-e0	L-Lactate-e0
PAN##L-Methionine-e0##Blautia_coccoides_YL58	-14.24889412199934	-14.248894122101738	PAN	L-Methionine-e0
Spermidine-e0##Succinate-e0##Blautia_coccoides_YL58	1.3219424461105753	1.3219424460927038	Spermidine-e0	Succinate-e0
Thiamin-e0##Succinate-e0##Blautia_coccoides_YL58	-5.728417266226368	-5.728417266309463	Thiamin-e0	Succinate-e0
L-Lactate-e0##Succinate-e0##Blautia_coccoides_YL58	0.4406474820487629	0.44064748203905096	L-Lactate-e0	Succinate-e0
Folate-e0##Succinate-e0##Blautia_coccoides_YL58	-7.194244604383598	-7.194244604356382	Folate-e0	Succinate-e0
O2-e0##Succinate-e0##Blautia_coccoides_YL58	-2.0539568350252764	0.0	O2-e0	Succinate-e0
Riboflavin##Succinate-e0##Blautia_coccoides_YL58	-3.7679856116810524	-3.7679856118010444	Riboflavin	Succinate-e0
PAN##Succinate-e0##Blautia_coccoides_YL58	2047.062446485027	2046.0354680824214	PAN	Succinate-e0
Puryvate##Succinate-e0##Blautia_coccoides_YL58	-0.08093525183421499	-0.08093525185548069	Puryvate	Succinate-e0
N-acetylneuraminate (as sialic residue)##Succinate-e0##Blautia_coccoides_YL58	-0.17985611513568375	-0.17985611509736654	N-acetylneuraminate (as sialic residue)	Succinate-e0
PAN##Cl--e0##Blautia_coccoides_YL58	-0.7060625360048239	-0.7060625360099	PAN	Cl--e0
PAN##Mg-e0##Blautia_coccoides_YL58	-0.7060625360048313	-0.7060625360099082	PAN	Mg-e0
Thiamin-e0##L-Serine-e0##Blautia_coccoides_YL58	1.0000000000015736	1.0000000000047924	Thiamin-e0	L-Serine-e0
Folate-e0##L-Serine-e0##Blautia_coccoides_YL58	-0.999999999997348	-0.9999999999983967	Folate-e0	L-Serine-e0
PAN##L-Serine-e0##Blautia_coccoides_YL58	-79.47065327880377	-79.47065327937072	PAN	L-Serine-e0
Folate-e0##Folate-e0##Blautia_coccoides_YL58	-1.000000000000001	-1.0	Folate-e0	Folate-e0
Spermidine-e0##CO2-e0##Blautia_coccoides_YL58	-2.622302158225173	-2.6223021582378774	Spermidine-e0	CO2-e0
Thiamin-e0##CO2-e0##Blautia_coccoides_YL58	-6.636690647510136	-6.636690647569663	Thiamin-e0	CO2-e0
L-Lactate-e0##CO2-e0##Blautia_coccoides_YL58	0.12589928060017783	0.12589928059325983	L-Lactate-e0	CO2-e0
Folate-e0##CO2-e0##Blautia_coccoides_YL58	-4.769784172710074	-4.769784172690676	Folate-e0	CO2-e0
O2-e0##CO2-e0##Blautia_coccoides_YL58	0.8417266183527028	0.0	O2-e0	CO2-e0
Riboflavin##CO2-e0##Blautia_coccoides_YL58	-2.2194244605535407	-2.219424460639479	Riboflavin	CO2-e0
PAN##CO2-e0##Blautia_coccoides_YL58	1463.0888401909094	1463.5097035107915	PAN	CO2-e0
Puryvate##CO2-e0##Blautia_coccoides_YL58	0.26258992803214565	0.2625899280169227	Puryvate	CO2-e0
N-acetylneuraminate (as sialic residue)##CO2-e0##Blautia_coccoides_YL58	-0.19424460433600232	-0.1942446043086113	N-acetylneuraminate (as sialic residue)	CO2-e0
O2-e0##O2-e0##Blautia_coccoides_YL58	-1.0000000000000018	0.0	O2-e0	O2-e0
Spermidine-e0##Urea-e0##Blautia_coccoides_YL58	-0.9999999999999623	-0.9999999999999754	Spermidine-e0	Urea-e0
PAN##Urea-e0##Blautia_coccoides_YL58	1.000000000051414	1.0000000000609874	PAN	Urea-e0
PAN##L-Phenylalanine##Blautia_coccoides_YL58	-19.790702066529665	-19.790702066671855	PAN	L-Phenylalanine
Riboflavin##Riboflavin##Blautia_coccoides_YL58	-1.0000000000000002	-1.0000000000000018	Riboflavin	Riboflavin
PAN##PAN##Blautia_coccoides_YL58	-1.0000000000000235	-0.9999999999999984	PAN	PAN
Puryvate##Puryvate##Blautia_coccoides_YL58	-1.0000000000000009	-0.9999999999999986	Puryvate	Puryvate
N-acetylneuraminate (as sialic residue)##N-acetylneuraminate (as sialic residue)##Blautia_coccoides_YL58	-1.0000000000000002	-1.0	N-acetylneuraminate (as sialic residue)	N-acetylneuraminate (as sialic residue)
PAN##O2-e0##Blautia_coccoides_YL58	0.0	-0.5000000000299556	PAN	O2-e0
Thiamin-e0##XAN-e0##Blautia_coccoides_YL58	0.0	-1.000000000000939	Thiamin-e0	XAN-e0
Folate-e0##XAN-e0##Blautia_coccoides_YL58	0.0	0.9999999999996989	Folate-e0	XAN-e0
Riboflavin##XAN-e0##Blautia_coccoides_YL58	0.0	-2.00000000000214	Riboflavin	XAN-e0
PAN##XAN-e0##Blautia_coccoides_YL58	0.0	15.165428978034736	PAN	XAN-e0
Thiamin-e0##5'-Deoxyadenosine-e0##Blautia_coccoides_YL58	0.0	-1.0000000000001157	Thiamin-e0	5'-Deoxyadenosine-e0
PAN##5'-Deoxyadenosine-e0##Blautia_coccoides_YL58	0.0	1.500000000079543	PAN	5'-Deoxyadenosine-e0
