	0.0000	0.0067	0.0082	0.0083	0.0098	0.0592	0.0615	0.1224	0.1710	0.1719	0.1728	0.1729	0.1733	0.1735	0.1736	0.1759	0.1865	0.2234	0.2245	0.2417	0.2418	0.2655	0.2738	0.4792	Source	Target
Turicimonas_muris_YL45##L-Aspartate-e0##Microbe	-5.999999999564125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0696794561226852e-09	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Aspartate-e0
Turicimonas_muris_YL45##Pyridoxal##Microbe	3.2795988147427124e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.028266857389553e-13	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Pyridoxal
Turicimonas_muris_YL45##Phosphate-e0##Microbe	9.951861557055963e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6409273939643754e-10	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	Phosphate-e0
Turicimonas_muris_YL45##L-Proline-e0##Microbe	2.162181544917985e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.346301014062192e-11	0.0	0.0	0.0	0.0	0.0	Turicimonas_muris_YL45	L-Proline-e0
Akkermansia_muciniphilaYL44##L-Asparagine-e0##Microbe	1.7355006320940447e-11	2.9530866640925524e-10	-2.0728059269004007e-09	1.8542998247994547e-09	-1.1872103300447634e-10	29.13664509075053	-19.47345403368152	-5.261568958303542e-11	-1.7767476379049185e-10	-5.546603176753706e-10	-3.2367353242079844e-10	2.0592239025063463e-10	-2.0460078076212085e-10	1.6060184293564816e-09	-5.274820580325468e-10	-2.2930279897082073e-10	-1.0617284829095297e-10	-1.3575984780800354e-10	3.693507721891365e-10	-5.179465745186462e-10	1.5190693147815182e-10	-2.1758950197181548e-10	4.1882941559379105e-11	-4.70688377163242e-10	Akkermansia_muciniphilaYL44	L-Asparagine-e0
Riboflavin##Turicimonas_muris_YL45##Metabolite	-9.626432984077837e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6649437384330668e-10	0.0	0.0	0.0	0.0	0.0	Riboflavin	Turicimonas_muris_YL45
Akkermansia_muciniphilaYL44##fe3-e0##Microbe	-3.0758887397169885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphilaYL44	fe3-e0
Akkermansia_muciniphilaYL44##Mn2+-e0##Microbe	5.280220705117245e-13	6.095679516704422e-12	-3.316114050022634e-11	2.9230173836936046e-11	-3.812394844260325e-12	0.9287995259525087	-0.6207624391492365	-1.3641310303569298e-12	-4.966360656055713e-12	-1.647559866313486e-11	-9.895195773879095e-12	5.088263144159555e-12	-5.646705325546009e-12	5.126621349660354e-11	-1.5519474594327676e-11	-7.14373005195057e-12	-4.02267108512433e-12	-4.354294702579864e-12	1.2079448552526628e-11	-1.7246315486829644e-11	5.1740833839630795e-12	-7.214562280921655e-12	2.1396218130576017e-12	-1.504740776425706e-11	Akkermansia_muciniphilaYL44	Mn2+-e0
Akkermansia_muciniphilaYL44##L-Methionine-e0##Microbe	6.050271394997253e-12	1.9843682252940198e-10	-1.3618546290672384e-09	1.22003740443688e-09	-7.497646947740577e-11	20.083811578096633	-13.422999812408602	-4.1872283418342704e-11	-1.326618814800895e-10	-3.64684282772032e-10	-2.1377033476710494e-10	1.5143619691571075e-10	-1.5901768790627102e-10	1.0535465833072521e-09	-3.255156144632565e-10	-1.5555201571260113e-10	-8.915357341265917e-11	-8.705391962848807e-11	2.432880563674189e-10	-3.23582938221989e-10	7.865530449180369e-11	-1.5420376087149634e-10	1.7898571513796924e-11	-3.247251356697234e-10	Akkermansia_muciniphilaYL44	L-Methionine-e0
