	1.1428	1.75785	Source	Target
Deoxycytidine##bc1010##Metabolite	-0.05358583	-5.3e-07	Deoxycytidine	bc1010
bc1010##Deoxyguanosine##Microbe	0.00710825	7e-08	bc1010	Deoxyguanosine
Deoxyguanosine##bc1010##Metabolite	-0.00710825	-7e-08	Deoxyguanosine	bc1010
bc1010##Folate##Microbe	0.02132474	2.1e-07	bc1010	Folate
Folate##bc1010##Metabolite	-0.02132474	-2.1e-07	Folate	bc1010
bc1010##Fumarate##Microbe	0.00710825	7e-08	bc1010	Fumarate
Fumarate##bc1010##Metabolite	-0.00710825	-7e-08	Fumarate	bc1010
bc1010##GTP##Microbe	0.34299732	3.41e-06	bc1010	GTP
GTP##bc1010##Metabolite	-0.34299732	-3.41e-06	GTP	bc1010
bc1010##Glycerol##Microbe	0.15778776	1.57e-06	bc1010	Glycerol
Glycerol##bc1010##Metabolite	-0.15778776	-1.57e-06	Glycerol	bc1010
bc1010##Glycine##Microbe	1.26311177	1.255e-05	bc1010	Glycine
Glycine##bc1010##Metabolite	-1.26311177	-1.255e-05	Glycine	bc1010
bc1010##H+##Microbe	-13.030882620000002	-0.00012947	bc1010	H+
bc1010##H2O##Microbe	-33.80639186	-0.00033589	bc1010	H2O
bc1010##Heme##Microbe	0.00710825	7e-08	bc1010	Heme
Heme##bc1010##Metabolite	-0.00710825	-7e-08	Heme	bc1010
bc1010##K+##Microbe	0.00710825	7e-08	bc1010	K+
K+##bc1010##Metabolite	-0.00710825	-7e-08	K+	bc1010
bc1010##L-Alanine##Microbe	1.14734924	1.14e-05	bc1010	L-Alanine
L-Alanine##bc1010##Metabolite	-1.14734924	-1.14e-05	L-Alanine	bc1010
bc1010##L-Arginine##Microbe	0.62490462	6.21e-06	bc1010	L-Arginine
L-Arginine##bc1010##Metabolite	-0.62490462	-6.21e-06	L-Arginine	bc1010
bc1010##L-Asparagine##Microbe	0.508722	5.05e-06	bc1010	L-Asparagine
L-Asparagine##bc1010##Metabolite	-0.508722	-5.05e-06	L-Asparagine	bc1010
bc1010##L-Aspartate##Microbe	0.508722	5.05e-06	bc1010	L-Aspartate
L-Aspartate##bc1010##Metabolite	-0.508722	-5.05e-06	L-Aspartate	bc1010
bc1010##L-Cysteine##Microbe	0.19288572	1.92e-06	bc1010	L-Cysteine
L-Cysteine##bc1010##Metabolite	-0.19288572	-1.92e-06	L-Cysteine	bc1010
bc1010##L-Glutamate##Microbe	0.35779911999999997	3.55e-06	bc1010	L-Glutamate
L-Glutamate##bc1010##Metabolite	-0.35779911999999997	-3.55e-06	L-Glutamate	bc1010
bc1010##L-Glutamine##Microbe	0.81549382	8.1e-06	bc1010	L-Glutamine
L-Glutamine##bc1010##Metabolite	-0.81549382	-8.1e-06	L-Glutamine	bc1010
bc1010##L-Histidine##Microbe	0.20078163999999998	1.99e-06	bc1010	L-Histidine
L-Histidine##bc1010##Metabolite	-0.20078163999999998	-1.99e-06	L-Histidine	bc1010
bc1010##L-Isoleucine##Microbe	0.61249677	6.09e-06	bc1010	L-Isoleucine
L-Isoleucine##bc1010##Metabolite	-0.61249677	-6.09e-06	L-Isoleucine	bc1010
bc1010##L-Leucine##Microbe	0.95089278	9.45e-06	bc1010	L-Leucine
L-Leucine##bc1010##Metabolite	-0.95089278	-9.45e-06	L-Leucine	bc1010
bc1010##L-Lysine##Microbe	0.72303947	7.18e-06	bc1010	L-Lysine
L-Lysine##bc1010##Metabolite	-0.72303947	-7.18e-06	L-Lysine	bc1010
bc1010##L-Methionine##Microbe	0.30951568	3.08e-06	bc1010	L-Methionine
L-Methionine##bc1010##Metabolite	-0.30951568	-3.08e-06	L-Methionine	bc1010
bc1010##L-Phenylalanine##Microbe	0.39141138	3.89e-06	bc1010	L-Phenylalanine
L-Phenylalanine##bc1010##Metabolite	-0.39141138	-3.89e-06	L-Phenylalanine	bc1010
bc1010##L-Proline##Microbe	0.46698649	4.64e-06	bc1010	L-Proline
L-Proline##bc1010##Metabolite	-0.46698649	-4.64e-06	L-Proline	bc1010
bc1010##L-Serine##Microbe	0.54768901	5.44e-06	bc1010	L-Serine
L-Serine##bc1010##Metabolite	-0.54768901	-5.44e-06	L-Serine	bc1010
bc1010##L-Threonine##Microbe	0.53466569	5.31e-06	bc1010	L-Threonine
L-Threonine##bc1010##Metabolite	-0.53466569	-5.31e-06	L-Threonine	bc1010
bc1010##L-Tryptophan##Microbe	0.11956659	1.19e-06	bc1010	L-Tryptophan
L-Tryptophan##bc1010##Metabolite	-0.11956659	-1.19e-06	L-Tryptophan	bc1010
bc1010##L-Tyrosine##Microbe	0.30568439	3.04e-06	bc1010	L-Tyrosine
L-Tyrosine##bc1010##Metabolite	-0.30568439	-3.04e-06	L-Tyrosine	bc1010
bc1010##L-Valine##Microbe	0.89223748	8.86e-06	bc1010	L-Valine
L-Valine##bc1010##Metabolite	-0.89223748	-8.86e-06	L-Valine	bc1010
bc1010##Mg##Microbe	0.00710825	7e-08	bc1010	Mg
Mg##bc1010##Metabolite	-0.00710825	-7e-08	Mg	bc1010
bc1010##Mn2+##Microbe	0.00710825	7e-08	bc1010	Mn2+
Mn2+##bc1010##Metabolite	-0.00710825	-7e-08	Mn2+	bc1010
bc1010##Myristic acid##Microbe	0.17198138000000002	1.71e-06	bc1010	Myristic acid
Myristic acid##bc1010##Metabolite	-0.17198138000000002	-1.71e-06	Myristic acid	bc1010
bc1010##NADP##Microbe	0.01421649	1.4e-07	bc1010	NADP
NADP##bc1010##Metabolite	-0.01421649	-1.4e-07	NADP	bc1010
bc1010##NH3##Microbe	-0.00710825	-7e-08	bc1010	NH3
bc1010##Niacin##Microbe	-0.00710825	-7e-08	bc1010	Niacin
bc1010##Nicotinamide ribonucleotide##Microbe	0.00710825	7e-08	bc1010	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1010##Metabolite	-0.00710825	-7e-08	Nicotinamide ribonucleotide	bc1010
bc1010##Nitrite##Microbe	-0.02843299	-2.8e-07	bc1010	Nitrite
bc1010##O2##Microbe	16.60720027	0.000165	bc1010	O2
O2##bc1010##Metabolite	-16.60720027	-0.000165	O2	bc1010
bc1010##Oxidized glutathione##Microbe	0.0035541199999999996	4e-08	bc1010	Oxidized glutathione
Oxidized glutathione##bc1010##Metabolite	-0.0035541199999999996	-4e-08	Oxidized glutathione	bc1010
bc1010##Putrescine##Microbe	0.00710825	7e-08	bc1010	Putrescine
Putrescine##bc1010##Metabolite	-0.00710825	-7e-08	Putrescine	bc1010
bc1010##Pyridoxal##Microbe	0.00710825	7e-08	bc1010	Pyridoxal
Pyridoxal##bc1010##Metabolite	-0.00710825	-7e-08	Pyridoxal	bc1010
bc1010##Riboflavin##Microbe	0.02132474	2.1e-07	bc1010	Riboflavin
Riboflavin##bc1010##Metabolite	-0.02132474	-2.1e-07	Riboflavin	bc1010
bc1010##S-Adenosyl-L-methionine##Microbe	0.02132474	2.1e-07	bc1010	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1010##Metabolite	-0.02132474	-2.1e-07	S-Adenosyl-L-methionine	bc1010
bc1010##Spermidine##Microbe	0.00710825	7e-08	bc1010	Spermidine
Spermidine##bc1010##Metabolite	-0.00710825	-7e-08	Spermidine	bc1010
bc1010##Succinate##Microbe	-0.00710825	-7e-08	bc1010	Succinate
bc1010##Sulfate##Microbe	0.00710825	7e-08	bc1010	Sulfate
Sulfate##bc1010##Metabolite	-0.00710825	-7e-08	Sulfate	bc1010
bc1010##TRHL##Microbe	0.15003903000000002	1.49e-06	bc1010	TRHL
TRHL##bc1010##Metabolite	-0.15003903000000002	-1.49e-06	TRHL	bc1010
bc1010##TTP##Microbe	0.02756425	2.7e-07	bc1010	TTP
TTP##bc1010##Metabolite	-0.02756425	-2.7e-07	TTP	bc1010
bc1010##Thiamin##Microbe	0.00710825	7e-08	bc1010	Thiamin
Thiamin##bc1010##Metabolite	-0.00710825	-7e-08	Thiamin	bc1010
bc1010##UMP##Microbe	0.2371934	2.36e-06	bc1010	UMP
UMP##bc1010##Metabolite	-0.2371934	-2.36e-06	UMP	bc1010
bc1010##Zn2+##Microbe	0.00710825	7e-08	bc1010	Zn2+
Zn2+##bc1010##Metabolite	-0.00710825	-7e-08	Zn2+	bc1010
bc1010##dATP##Microbe	0.02756425	2.7e-07	bc1010	dATP
dATP##bc1010##Metabolite	-0.02756425	-2.7e-07	dATP	bc1010
bc1010##dGTP##Microbe	0.04647759	4.6e-07	bc1010	dGTP
dGTP##bc1010##Metabolite	-0.04647759	-4.6e-07	dGTP	bc1010
bc1010##ddca##Microbe	0.20814280000000002	2.07e-06	bc1010	ddca
ddca##bc1010##Metabolite	-0.20814280000000002	-2.07e-06	ddca	bc1010
bc1010##fe3##Microbe	0.02132474	2.1e-07	bc1010	fe3
fe3##bc1010##Metabolite	-0.02132474	-2.1e-07	fe3	bc1010
bc1010##meso-2,6-Diaminopimelate##Microbe	0.06335402999999999	6.3e-07	bc1010	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1010##Metabolite	-0.06335402999999999	-6.3e-07	meso-2,6-Diaminopimelate	bc1010
bc1002##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.31634317	3.15e-06	bc1002	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1002##Metabolite	-0.31634317	-3.15e-06	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1002
bc1002##4-Hydroxybenzoate##Microbe	0.0071255400000000005	7e-08	bc1002	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1002##Metabolite	-0.0071255400000000005	-7e-08	4-Hydroxybenzoate	bc1002
bc1002##5-Aminolevulinate##Microbe	0.0570043	5.7e-07	bc1002	5-Aminolevulinate
5-Aminolevulinate##bc1002##Metabolite	-0.0570043	-5.7e-07	5-Aminolevulinate	bc1002
bc1002##AMP##Microbe	0.27263812	2.71e-06	bc1002	AMP
AMP##bc1002##Metabolite	-0.27263812	-2.71e-06	AMP	bc1002
bc1002##Acetate##Microbe	-14.4916687	-0.00014425	bc1002	Acetate
bc1002##Ala-Ala##Microbe	0.06350814	6.3e-07	bc1002	Ala-Ala
Ala-Ala##bc1002##Metabolite	-0.06350814	-6.3e-07	Ala-Ala	bc1002
bc1002##BET##Microbe	0.014251080000000001	1.4e-07	bc1002	BET
BET##bc1002##Metabolite	-0.014251080000000001	-1.4e-07	BET	bc1002
bc1002##BIOT##Microbe	0.0071255400000000005	7e-08	bc1002	BIOT
BIOT##bc1002##Metabolite	-0.0071255400000000005	-7e-08	BIOT	bc1002
bc1002##CMP##Microbe	0.21356003	2.13e-06	bc1002	CMP
CMP##bc1002##Metabolite	-0.21356003	-2.13e-06	CMP	bc1002
bc1002##CO2##Microbe	-18.344790330000002	-0.00018261	bc1002	CO2
bc1002##Ca2+##Microbe	0.0071255400000000005	7e-08	bc1002	Ca2+
Ca2+##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Ca2+	bc1002
bc1002##Chorismate##Microbe	0.014251080000000001	1.4e-07	bc1002	Chorismate
Chorismate##bc1002##Metabolite	-0.014251080000000001	-1.4e-07	Chorismate	bc1002
bc1002##Cl-##Microbe	0.0071255400000000005	7e-08	bc1002	Cl-
Cl-##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Cl-	bc1002
bc1002##Co2+##Microbe	0.0071255400000000005	7e-08	bc1002	Co2+
Co2+##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Co2+	bc1002
bc1002##CoA##Microbe	0.014251080000000001	1.4e-07	bc1002	CoA
CoA##bc1002##Metabolite	-0.014251080000000001	-1.4e-07	CoA	bc1002
bc1002##Cu2+##Microbe	0.0071255400000000005	7e-08	bc1002	Cu2+
Cu2+##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Cu2+	bc1002
bc1002##D-Arabinose##Microbe	0.19052442	1.9e-06	bc1002	D-Arabinose
D-Arabinose##bc1002##Metabolite	-0.19052442	-1.9e-06	D-Arabinose	bc1002
bc1002##D-Glucose##Microbe	9.37439008	9.331e-05	bc1002	D-Glucose
D-Glucose##bc1002##Metabolite	-9.37439008	-9.331e-05	D-Glucose	bc1002
bc1002##Deoxycytidine##Microbe	0.05697829	5.7e-07	bc1002	Deoxycytidine
Deoxycytidine##bc1002##Metabolite	-0.05697829	-5.7e-07	Deoxycytidine	bc1002
bc1002##Deoxyguanosine##Microbe	0.0071255400000000005	7e-08	bc1002	Deoxyguanosine
Deoxyguanosine##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Deoxyguanosine	bc1002
bc1002##Folate##Microbe	0.02137661	2.1e-07	bc1002	Folate
Folate##bc1002##Metabolite	-0.02137661	-2.1e-07	Folate	bc1002
bc1002##GTP##Microbe	0.34383166000000004	3.42e-06	bc1002	GTP
GTP##bc1002##Metabolite	-0.34383166000000004	-3.42e-06	GTP	bc1002
bc1002##Glycerol##Microbe	0.15817159	1.57e-06	bc1002	Glycerol
Glycerol##bc1002##Metabolite	-0.15817159	-1.57e-06	Glycerol	bc1002
bc1002##Glycine##Microbe	1.2661843	1.26e-05	bc1002	Glycine
Glycine##bc1002##Metabolite	-1.2661843	-1.26e-05	Glycine	bc1002
bc1002##H+##Microbe	-12.96497278	-0.00012906	bc1002	H+
bc1002##H2O##Microbe	-33.795771519999995	-0.00033642	bc1002	H2O
bc1002##Heme##Microbe	0.0071255400000000005	7e-08	bc1002	Heme
Heme##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Heme	bc1002
bc1002##K+##Microbe	0.0071255400000000005	7e-08	bc1002	K+
K+##bc1002##Metabolite	-0.0071255400000000005	-7e-08	K+	bc1002
bc1002##L-Alanine##Microbe	1.15014017	1.145e-05	bc1002	L-Alanine
L-Alanine##bc1002##Metabolite	-1.15014017	-1.145e-05	L-Alanine	bc1002
bc1002##L-Arginine##Microbe	0.6264247	6.24e-06	bc1002	L-Arginine
L-Arginine##bc1002##Metabolite	-0.6264247	-6.24e-06	L-Arginine	bc1002
bc1002##L-Asparagine##Microbe	0.50995946	5.08e-06	bc1002	L-Asparagine
L-Asparagine##bc1002##Metabolite	-0.50995946	-5.08e-06	L-Asparagine	bc1002
bc1002##L-Aspartate##Microbe	0.50995946	5.08e-06	bc1002	L-Aspartate
L-Aspartate##bc1002##Metabolite	-0.50995946	-5.08e-06	L-Aspartate	bc1002
bc1002##L-Cysteine##Microbe	0.19335492	1.92e-06	bc1002	L-Cysteine
L-Cysteine##bc1002##Metabolite	-0.19335492	-1.92e-06	L-Cysteine	bc1002
bc1002##L-Glutamate##Microbe	0.38717161	3.85e-06	bc1002	L-Glutamate
L-Glutamate##bc1002##Metabolite	-0.38717161	-3.85e-06	L-Glutamate	bc1002
bc1002##L-Glutamine##Microbe	0.80322643	8e-06	bc1002	L-Glutamine
L-Glutamine##bc1002##Metabolite	-0.80322643	-8e-06	L-Glutamine	bc1002
bc1002##L-Histidine##Microbe	0.20127004	2e-06	bc1002	L-Histidine
L-Histidine##bc1002##Metabolite	-0.20127004	-2e-06	L-Histidine	bc1002
bc1002##L-Isoleucine##Microbe	0.6139866700000001	6.11e-06	bc1002	L-Isoleucine
L-Isoleucine##bc1002##Metabolite	-0.6139866700000001	-6.11e-06	L-Isoleucine	bc1002
bc1002##L-Leucine##Microbe	0.95320583	9.49e-06	bc1002	L-Leucine
L-Leucine##bc1002##Metabolite	-0.95320583	-9.49e-06	L-Leucine	bc1002
bc1002##L-Lysine##Microbe	0.72479827	7.21e-06	bc1002	L-Lysine
L-Lysine##bc1002##Metabolite	-0.72479827	-7.21e-06	L-Lysine	bc1002
bc1002##L-Methionine##Microbe	0.31026858	3.09e-06	bc1002	L-Methionine
L-Methionine##bc1002##Metabolite	-0.31026858	-3.09e-06	L-Methionine	bc1002
bc1002##L-Phenylalanine##Microbe	0.39236349	3.91e-06	bc1002	L-Phenylalanine
L-Phenylalanine##bc1002##Metabolite	-0.39236349	-3.91e-06	L-Phenylalanine	bc1002
bc1002##L-Proline##Microbe	0.46812243000000003	4.66e-06	bc1002	L-Proline
L-Proline##bc1002##Metabolite	-0.46812243000000003	-4.66e-06	L-Proline	bc1002
bc1002##L-Serine##Microbe	0.5490212600000001	5.47e-06	bc1002	L-Serine
L-Serine##bc1002##Metabolite	-0.5490212600000001	-5.47e-06	L-Serine	bc1002
bc1002##L-Threonine##Microbe	0.53596626	5.34e-06	bc1002	L-Threonine
L-Threonine##bc1002##Metabolite	-0.53596626	-5.34e-06	L-Threonine	bc1002
bc1002##L-Tryptophan##Microbe	0.11985744	1.19e-06	bc1002	L-Tryptophan
L-Tryptophan##bc1002##Metabolite	-0.11985744	-1.19e-06	L-Tryptophan	bc1002
bc1002##L-Tyrosine##Microbe	0.30642797	3.05e-06	bc1002	L-Tyrosine
L-Tyrosine##bc1002##Metabolite	-0.30642797	-3.05e-06	L-Tyrosine	bc1002
bc1002##L-Valine##Microbe	0.8944078400000001	8.9e-06	bc1002	L-Valine
L-Valine##bc1002##Metabolite	-0.8944078400000001	-8.9e-06	L-Valine	bc1002
bc1002##Mg##Microbe	0.0071255400000000005	7e-08	bc1002	Mg
Mg##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Mg	bc1002
bc1002##Mn2+##Microbe	0.0071255400000000005	7e-08	bc1002	Mn2+
Mn2+##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Mn2+	bc1002
bc1002##Myristic acid##Microbe	0.19168411000000002	1.91e-06	bc1002	Myristic acid
Myristic acid##bc1002##Metabolite	-0.19168411000000002	-1.91e-06	Myristic acid	bc1002
bc1002##NADP##Microbe	0.014251080000000001	1.4e-07	bc1002	NADP
NADP##bc1002##Metabolite	-0.014251080000000001	-1.4e-07	NADP	bc1002
bc1002##Niacin##Microbe	-0.0071255400000000005	-7e-08	bc1002	Niacin
bc1002##Nicotinamide ribonucleotide##Microbe	0.0071255400000000005	7e-08	bc1002	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Nicotinamide ribonucleotide	bc1002
bc1002##Nitrite##Microbe	-0.03562769	-3.5e-07	bc1002	Nitrite
bc1002##O2##Microbe	16.60719996	0.00016531	bc1002	O2
O2##bc1002##Metabolite	-16.60719996	-0.00016531	O2	bc1002
bc1002##Oxidized glutathione##Microbe	0.00356276	4e-08	bc1002	Oxidized glutathione
Oxidized glutathione##bc1002##Metabolite	-0.00356276	-4e-08	Oxidized glutathione	bc1002
bc1002##PPi##Microbe	-0.04029151	-4e-07	bc1002	PPi
bc1002##Putrescine##Microbe	0.0071255400000000005	7e-08	bc1002	Putrescine
Putrescine##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Putrescine	bc1002
bc1002##Pyridoxal##Microbe	0.0071255400000000005	7e-08	bc1002	Pyridoxal
Pyridoxal##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Pyridoxal	bc1002
bc1002##Riboflavin##Microbe	0.02137661	2.1e-07	bc1002	Riboflavin
Riboflavin##bc1002##Metabolite	-0.02137661	-2.1e-07	Riboflavin	bc1002
bc1002##S-Adenosyl-L-methionine##Microbe	0.02137661	2.1e-07	bc1002	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1002##Metabolite	-0.02137661	-2.1e-07	S-Adenosyl-L-methionine	bc1002
bc1002##Spermidine##Microbe	0.0071255400000000005	7e-08	bc1002	Spermidine
Spermidine##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Spermidine	bc1002
bc1002##Sulfate##Microbe	0.0071255400000000005	7e-08	bc1002	Sulfate
Sulfate##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Sulfate	bc1002
bc1002##TRHL##Microbe	0.150404	1.5e-06	bc1002	TRHL
TRHL##bc1002##Metabolite	-0.150404	-1.5e-06	TRHL	bc1002
bc1002##TTP##Microbe	0.02436581	2.4e-07	bc1002	TTP
TTP##bc1002##Metabolite	-0.02436581	-2.4e-07	TTP	bc1002
bc1002##Thiamin##Microbe	0.0071255400000000005	7e-08	bc1002	Thiamin
Thiamin##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Thiamin	bc1002
bc1002##UMP##Microbe	0.23777038	2.37e-06	bc1002	UMP
UMP##bc1002##Metabolite	-0.23777038	-2.37e-06	UMP	bc1002
bc1002##Zn2+##Microbe	0.0071255400000000005	7e-08	bc1002	Zn2+
Zn2+##bc1002##Metabolite	-0.0071255400000000005	-7e-08	Zn2+	bc1002
bc1002##dATP##Microbe	0.02436581	2.4e-07	bc1002	dATP
dATP##bc1002##Metabolite	-0.02436581	-2.4e-07	dATP	bc1002
bc1002##dGTP##Microbe	0.04985275	5e-07	bc1002	dGTP
dGTP##bc1002##Metabolite	-0.04985275	-5e-07	dGTP	bc1002
bc1002##ddca##Microbe	0.18936474	1.88e-06	bc1002	ddca
ddca##bc1002##Metabolite	-0.18936474	-1.88e-06	ddca	bc1002
bc1002##fe3##Microbe	0.02137661	2.1e-07	bc1002	fe3
fe3##bc1002##Metabolite	-0.02137661	-2.1e-07	fe3	bc1002
bc1002##meso-2,6-Diaminopimelate##Microbe	0.06350814	6.3e-07	bc1002	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1002##Metabolite	-0.06350814	-6.3e-07	meso-2,6-Diaminopimelate	bc1002
H2O##bc1010##Metabolite	0.0	1e-08	H2O	bc1010
H2O##bc1002##Metabolite	0.0	1e-08	H2O	bc1002
