	IntegralDiff	MaxDiff	MaxTime
1,2-Diacyl-sn-glycerol dioctadecanoyl_e0	7.719742811507676e-07	5.729613216695479e-06	0.21602813557737738
2-Oxoglutarate_e0	3.030857971818525e-09	3.7750683507441906e-09	0.6227360966030878
4-Hydroxybenzoate_e0	1.7027989149873376e-08	1.279528828043428e-07	0.21602813557737738
5-Aminolevulinate_e0	1.3666075062571925e-07	1.0262411878375706e-06	0.21602813557737738
AMP_e0	6.640826014808698e-07	4.933354056090073e-06	0.21602813557737738
ARSENOBETAINE_e0	0.0	0.0	0.0
Acetate_e0	1.3695265001462848e-05	0.0001832272709542725	0.21552369159470983
Adenine_e0	0.0	0.0	0.0
Adenosine_e0	0.0	0.0	0.0
Ala-Ala_e0	1.65143810769661e-07	1.1467436273504052e-06	0.21602813557737738
Arsenate_e0	0.0	0.0	0.0
Arsenite_e0	0.0	0.0	0.0
BET_e0	3.4096903053816784e-08	2.564170824015834e-07	0.21602813557737738
BIOT_e0	1.7027989149873376e-08	1.279528828043428e-07	0.21602813557737738
CMP_e0	5.487131192073476e-07	3.866069434780851e-06	0.21602813557737738
CO2_e0	2.320888550316142e-05	0.00023712104728733604	0.21552369159470983
Ca2+_e0	1.7027989149873376e-08	1.279528828043428e-07	0.21602813557737738
Cbl_e0	0.0	0.0	0.0
Chitobiose_e0	2.7056603948570434e-08	3.167986048236488e-08	0.7879415009267098
Chorismate_e0	3.4096903053816784e-08	2.564170824015834e-07	0.21602813557737738
Citrate_e0	6.59288487051713e-08	7.666938416526856e-08	0.5910822366906991
Cl-_e0	1.7027989149873376e-08	1.279528828043428e-07	0.21602813557737738
Co2+_e0	1.7027989149873376e-08	1.279528828043428e-07	0.21602813557737738
CoA_e0	3.4096903053816784e-08	2.564170824015834e-07	0.21602813557737738
Cu2+_e0	1.7027989149873376e-08	1.279528828043428e-07	0.21602813557737738
Cytidine_e0	3.18923375642983e-08	3.7078361260462415e-08	0.8820203036942074
D-Alanine_e0	2.636895108261277e-08	3.0711098541539e-08	0.6734327168611763
D-Arabinose_e0	4.610106283578695e-07	3.4411118652731547e-06	0.21602813557737738
D-Galacturonate_e0	0.0	0.0	0.0
D-Glucose_e0	0.037667368941465024	1.2324346305072416	1.2445894162365074
D-Serine_e0	0.0	0.0	0.0
Deoxyadenosine_e0	0.0	0.0	0.0
Deoxycytidine_e0	1.3618810290568585e-07	9.875752437767025e-07	0.21602813557737738
