	Proportion MetConSIN Shared	Proportion DirectDFBA Shared	Number Different Sign	Average ABS Difference
0.26975	1.0	0.5245346869712352	0.0	6.223805648920345
0.5401499999999999	1.0	0.5245346869712352	0.0	0.2784108159374298
0.9008999999999999	1.0	0.5245346869712352	0.0	0.1289011416189381
1.6305	0.07096774193548387	0.5789473684210527	22.0	1.6069800516176669
Average	1.0	0.514003294892916	0.0	1.757073864755082
