	Source	Target	Weight	Metabolites	ABSWeight	SignWeight	ABSRootWeight	SignedRootWeight
bc1001->bc1002	bc1001	bc1002	-0.27087086964738266	D-Glucose	0.27087086964738266	-1.0	0.5204525623410674	-0.5204525623410674
bc1008->bc1002	bc1008	bc1002	-0.27087086964738133	D-Glucose	0.27087086964738133	-1.0	0.5204525623410662	-0.5204525623410662
bc1010->bc1002	bc1010	bc1002	-0.2708708696473834	D-Glucose	0.2708708696473834	-1.0	0.5204525623410681	-0.5204525623410681
bc1001->bc1008	bc1001	bc1008	-0.05745328811845287	D-Glucose	0.05745328811845287	-1.0	0.23969415536982305	-0.23969415536982305
bc1002->bc1008	bc1002	bc1008	-0.05745328811845321	D-Glucose	0.05745328811845321	-1.0	0.23969415536982375	-0.23969415536982375
bc1010->bc1008	bc1010	bc1008	-0.05745328811845302	D-Glucose	0.05745328811845302	-1.0	0.23969415536982336	-0.23969415536982336
bc1001->bc1010	bc1001	bc1010	-0.2697048295392183	D-Glucose	0.2697048295392183	-1.0	0.519331136693361	-0.519331136693361
bc1002->bc1010	bc1002	bc1010	-0.2697048295392199	D-Glucose	0.2697048295392199	-1.0	0.5193311366933625	-0.5193311366933625
bc1008->bc1010	bc1008	bc1010	-0.269704829539217	D-Glucose	0.269704829539217	-1.0	0.5193311366933596	-0.5193311366933596
bc1002->bc1001	bc1002	bc1001	-0.27768364970870507	D-Glucose	0.27768364970870507	-1.0	0.5269569714015605	-0.5269569714015605
bc1008->bc1001	bc1008	bc1001	-0.277683649708702	D-Glucose	0.277683649708702	-1.0	0.5269569714015576	-0.5269569714015576
bc1010->bc1001	bc1010	bc1001	-0.27768364970870413	D-Glucose	0.27768364970870413	-1.0	0.5269569714015596	-0.5269569714015596
