	0.78125	0.7818	0.7825	1.1782	Source	Target
bc1010##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.11061814	0.0	0.0	0.07192022	bc1010	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1010##Metabolite	-0.11061814	0.0	0.0	-0.07192022	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1010
bc1010##2-Oxoglutarate##Microbe	0.00498328	0.0	0.0	0.00323997	bc1010	2-Oxoglutarate
2-Oxoglutarate##bc1010##Metabolite	-0.00498328	0.0	0.0	-0.00323997	2-Oxoglutarate	bc1010
bc1010##4-Hydroxybenzoate##Microbe	0.00249164	0.0	0.0	0.00161998	bc1010	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1010##Metabolite	-0.00249164	0.0	0.0	-0.00161998	4-Hydroxybenzoate	bc1010
bc1010##5-Aminolevulinate##Microbe	0.01993313	0.0	0.0	0.01295985	bc1010	5-Aminolevulinate
5-Aminolevulinate##bc1010##Metabolite	-0.01993313	0.0	0.0	-0.01295985	5-Aminolevulinate	bc1010
bc1010##AMP##Microbe	0.0637306	0.0	0.0	0.04143551	bc1010	AMP
AMP##bc1010##Metabolite	-0.0637306	0.0	0.0	-0.04143551	AMP	bc1010
bc1010##Acetate##Microbe	-5.089013700000001	0.0	0.0	-3.30870704	bc1010	Acetate
bc1010##Adenosine##Microbe	0.03160486	0.0	0.0	0.02054843	bc1010	Adenosine
Adenosine##bc1010##Metabolite	-0.03160486	0.0	0.0	-0.02054843	Adenosine	bc1010
bc1010##Ala-Ala##Microbe	0.022207370000000004	0.0	0.0	0.0144385	bc1010	Ala-Ala
Ala-Ala##bc1010##Metabolite	-0.022207370000000004	0.0	0.0	-0.0144385	Ala-Ala	bc1010
bc1010##BET##Microbe	0.00498328	0.0	0.0	0.00323997	bc1010	BET
BET##bc1010##Metabolite	-0.00498328	0.0	0.0	-0.00323997	BET	bc1010
