	In	InAmount	Out	OutAmount	All	AllAmount	Type
1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
2-Oxoglutarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
4-Hydroxybenzoate	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
5-Aminolevulinate	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
AMP	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Acetate	bc1010.bc1015.bc1002.bc1011	4		0	bc1010.bc1015.bc1002.bc1011	4	Metabolite
Adenosine	bc1010.bc1011	2	bc1010.bc1011	2	bc1010.bc1011bc1010.bc1011	4	Metabolite
Ala-Ala	bc1010.bc1015.bc1002	3	bc1010.bc1015.bc1002	3	bc1010.bc1015.bc1002bc1010.bc1015.bc1002	6	Metabolite
Arsenate	bc1015	1		0	bc1015	1	Metabolite
Arsenite	bc1015	1	bc1015	1	bc1015bc1015	2	Metabolite
BET	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
BIOT	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
CMP	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
CO2	bc1010.bc1015.bc1002.bc1011	4		0	bc1010.bc1015.bc1002.bc1011	4	Metabolite
Ca2+	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Chorismate	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Cl-	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Co2+	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
CoA	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Cu2+	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
D-Alanine	bc1011	1	bc1011	1	bc1011bc1011	2	Metabolite
D-Arabinose	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
D-Glucose	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Deoxycytidine	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Deoxyguanosine	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Folate	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Formate	bc1015.bc1011	2	bc1015.bc1011	2	bc1015.bc1011bc1015.bc1011	4	Metabolite
Fumarate	bc1010	1	bc1010	1	bc1010bc1010	2	Metabolite
GTP	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Glycerol	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
Glycine	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
H+	bc1010.bc1015.bc1002.bc1011	4		0	bc1010.bc1015.bc1002.bc1011	4	Metabolite
H2O	bc1010.bc1015.bc1002.bc1011	4		0	bc1010.bc1015.bc1002.bc1011	4	Metabolite
Heme	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
K+	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011	4	bc1010.bc1015.bc1002.bc1011bc1010.bc1015.bc1002.bc1011	8	Metabolite
