	0.13195	0.27249999999999996	0.33009999999999995	0.38749999999999996	0.39005	0.7811	1.5854	Source	Target
L-Asparagine##bc1003##Metabolite	3.03028043	1.18480509	0.50960709	0.2670979	0.22802689	1.87e-05	0.0	L-Asparagine	bc1003
bc1003##L-Aspartate##Microbe	-3.03028043	-1.18480509	-0.50960709	-0.2670979	-0.22802689	-1.87e-05	0.0	bc1003	L-Aspartate
L-Aspartate##bc1003##Metabolite	3.03028043	1.18480509	0.50960709	0.2670979	0.22802689	1.87e-05	0.0	L-Aspartate	bc1003
bc1003##L-Cysteine##Microbe	-1.14895333	-0.44922765	-0.19322131	-0.10127215	-0.08645809	-7.09e-06	0.0	bc1003	L-Cysteine
L-Cysteine##bc1003##Metabolite	1.14895333	0.44922765	0.19322131	0.10127215	0.08645809	7.09e-06	0.0	L-Cysteine	bc1003
bc1003##L-Glutamate##Microbe	-3.85250389	-1.50628508	-0.64788172	-0.33957111	-0.28989874	-2.377e-05	0.0	bc1003	L-Glutamate
L-Glutamate##bc1003##Metabolite	3.85250389	1.50628508	0.64788172	0.33957111	0.28989874	2.377e-05	0.0	L-Glutamate	bc1003
bc1003##L-Glutamine##Microbe	-3.22107775	-1.25940466	-0.54169378	-0.28391534	-0.24238428	-1.988e-05	0.0	bc1003	L-Glutamine
L-Glutamine##bc1003##Metabolite	3.22107775	1.25940466	0.54169378	0.28391534	0.24238428	1.988e-05	0.0	L-Glutamine	bc1003
bc1003##L-Histidine##Microbe	-1.19598651	-0.46761708	-0.20113096	-0.1054178	-0.08999731	-7.38e-06	0.0	bc1003	L-Histidine
L-Histidine##bc1003##Metabolite	1.19598651	0.46761708	0.20113096	0.1054178	0.08999731	7.38e-06	0.0	L-Histidine	bc1003
bc1003##L-Isoleucine##Microbe	-3.64843076	-1.42649481	-0.61356242	-0.3215835	-0.27454236	-2.251e-05	0.0	bc1003	L-Isoleucine
L-Isoleucine##bc1003##Metabolite	3.64843076	1.42649481	0.61356242	0.3215835	0.27454236	2.251e-05	0.0	L-Isoleucine	bc1003
bc1003##L-Leucine##Microbe	-5.66413837	-2.2146135	-0.95254718	-0.49925394	-0.42622322	-3.495e-05	0.0	bc1003	L-Leucine
L-Leucine##bc1003##Metabolite	5.66413837	2.2146135	0.95254718	0.49925394	0.42622322	3.495e-05	0.0	L-Leucine	bc1003
bc1003##L-Lysine##Microbe	-4.30689525	-1.68394692	-0.72429744	-0.37962251	-0.32409144	-2.658e-05	0.0	bc1003	L-Lysine
L-Lysine##bc1003##Metabolite	4.30689525	1.68394692	0.72429744	0.37962251	0.32409144	2.658e-05	0.0	L-Lysine	bc1003
bc1003##L-Methionine##Microbe	-1.84367756	-0.7208569	-0.3100542	-0.1625072	-0.1387357	-1.138e-05	0.0	bc1003	L-Methionine
L-Methionine##bc1003##Metabolite	1.84367756	0.7208569	0.3100542	0.1625072	0.1387357	1.138e-05	0.0	L-Methionine	bc1003
bc1003##L-Phenylalanine##Microbe	-2.3315018	-0.91159061	-0.39209238	-0.20550548	-0.17544419	-1.439e-05	0.0	bc1003	L-Phenylalanine
L-Phenylalanine##bc1003##Metabolite	2.3315018	0.91159061	0.39209238	0.20550548	0.17544419	1.439e-05	0.0	L-Phenylalanine	bc1003
bc1003##L-Proline##Microbe	-2.78167649	-1.08760378	-0.46779897	-0.24518521	-0.20931959	-1.716e-05	0.0	bc1003	L-Proline
L-Proline##bc1003##Metabolite	2.78167649	1.08760378	0.46779897	0.24518521	0.20931959	1.716e-05	0.0	L-Proline	bc1003
bc1003##L-Serine##Microbe	-3.22005206	-1.25900363	-0.54152129	-0.28382493	-0.2423071	-1.987e-05	0.0	bc1003	L-Serine
L-Serine##bc1003##Metabolite	3.22005206	1.25900363	0.54152129	0.28382493	0.2423071	1.987e-05	0.0	L-Serine	bc1003
bc1003##L-Threonine##Microbe	-3.18481802	-1.24522752	-0.53559592	-0.2807193	-0.23965576	-1.965e-05	0.0	bc1003	L-Threonine
L-Threonine##bc1003##Metabolite	3.18481802	1.24522752	0.53559592	0.2807193	0.23965576	1.965e-05	0.0	L-Threonine	bc1003
bc1003##L-Tryptophan##Microbe	-0.71221669	-0.2784686	-0.11977462	-0.06277689	-0.0535939	-4.39e-06	0.0	bc1003	L-Tryptophan
L-Tryptophan##bc1003##Metabolite	0.71221669	0.2784686	0.11977462	0.06277689	0.0535939	4.39e-06	0.0	L-Tryptophan	bc1003
bc1003##L-Tyrosine##Microbe	-1.82085587	-0.71193388	-0.30621624	-0.16049563	-0.13701838	-1.124e-05	0.0	bc1003	L-Tyrosine
L-Tyrosine##bc1003##Metabolite	1.82085587	0.71193388	0.30621624	0.16049563	0.13701838	1.124e-05	0.0	L-Tyrosine	bc1003
bc1003##L-Valine##Microbe	-5.31474905	-2.07800626	-0.89378982	-0.46845773	-0.39993187	-3.28e-05	0.0	bc1003	L-Valine
L-Valine##bc1003##Metabolite	5.31474905	2.07800626	0.89378982	0.46845773	0.39993187	3.28e-05	0.0	L-Valine	bc1003
bc1003##Mg##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Mg
Mg##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Mg	bc1003
bc1003##Mn2+##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Mn2+
Mn2+##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Mn2+	bc1003
bc1003##Myristic acid##Microbe	-1.88688991	-0.73775243	-0.31732129	-0.16631607	-0.1419874	-1.164e-05	0.0	bc1003	Myristic acid
Myristic acid##bc1003##Metabolite	1.88688991	0.73775243	0.31732129	0.16631607	0.1419874	1.164e-05	0.0	Myristic acid	bc1003
bc1003##N-Acetyl-D-glucosamine##Microbe	-1.32603271	-0.51846367	-0.22300104	-0.11688045	-0.09978321	-8.18e-06	0.0	bc1003	N-Acetyl-D-glucosamine
N-Acetyl-D-glucosamine##bc1003##Metabolite	1.32603271	0.51846367	0.22300104	0.11688045	0.09978321	8.18e-06	0.0	N-Acetyl-D-glucosamine	bc1003
bc1003##NADP##Microbe	-0.08468272	-0.03310998	-0.01424123	-0.00746419	-0.00637233	-5.2e-07	0.0	bc1003	NADP
NADP##bc1003##Metabolite	0.08468272	0.03310998	0.01424123	0.00746419	0.00637233	5.2e-07	0.0	NADP	bc1003
bc1003##Niacin##Microbe	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	bc1003	Niacin
bc1003##Nicotinamide ribonucleotide##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Nicotinamide ribonucleotide
Nicotinamide ribonucleotide##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Nicotinamide ribonucleotide	bc1003
bc1003##Nitrite##Microbe	-0.01411379	-0.00551833	-0.00237354	-0.00124403	-0.00106205	-9e-08	0.0	bc1003	Nitrite
Nitrite##bc1003##Metabolite	0.01411379	0.00551833	0.00237354	0.00124403	0.00106205	9e-08	0.0	Nitrite	bc1003
bc1003##O2##Microbe	-98.63436413	-38.56491135	-16.58749832	-8.69392512	-7.42218024	-0.00060863	0.0	bc1003	O2
O2##bc1003##Metabolite	98.63436413	38.56491135	16.58749832	8.69392512	7.42218024	0.00060863	0.0	O2	bc1003
bc1003##Oxidized glutathione##Microbe	-0.02117068	-0.00827749	-0.00356031	-0.00186605	-0.00159308	-1.3e-07	0.0	bc1003	Oxidized glutathione
Oxidized glutathione##bc1003##Metabolite	0.02117068	0.00827749	0.00356031	0.00186605	0.00159308	1.3e-07	0.0	Oxidized glutathione	bc1003
bc1003##PPi##Microbe	0.27849874	0.10888983	0.04683558	0.0245477	0.02095687	1.72e-06	0.0	bc1003	PPi
bc1003##Putrescine##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Putrescine
Putrescine##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Putrescine	bc1003
bc1003##Pyridoxal##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Pyridoxal
Pyridoxal##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Pyridoxal	bc1003
bc1003##Riboflavin##Microbe	-0.12702408	-0.04966496	-0.02136184	-0.01119628	-0.00955849	-7.8e-07	0.0	bc1003	Riboflavin
Riboflavin##bc1003##Metabolite	0.12702408	0.04966496	0.02136184	0.01119628	0.00955849	7.8e-07	0.0	Riboflavin	bc1003
bc1003##S-Adenosyl-L-methionine##Microbe	-0.12702408	-0.04966496	-0.02136184	-0.01119628	-0.00955849	-7.8e-07	0.0	bc1003	S-Adenosyl-L-methionine
S-Adenosyl-L-methionine##bc1003##Metabolite	0.12702408	0.04966496	0.02136184	0.01119628	0.00955849	7.8e-07	0.0	S-Adenosyl-L-methionine	bc1003
bc1003##Spermidine##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Spermidine
Spermidine##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Spermidine	bc1003
bc1003##Sulfate##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Sulfate
Sulfate##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Sulfate	bc1003
bc1003##TRHL##Microbe	-0.89373044	-0.34943841	-0.15030007	-0.07877605	-0.06725271	-5.51e-06	0.0	bc1003	TRHL
TRHL##bc1003##Metabolite	0.89373044	0.34943841	0.15030007	0.07877605	0.06725271	5.51e-06	0.0	TRHL	bc1003
bc1003##TTP##Microbe	-0.17082993	-0.06679255	-0.02872874	-0.01505746	-0.01285486	-1.05e-06	0.0	bc1003	TTP
TTP##bc1003##Metabolite	0.17082993	0.06679255	0.02872874	0.01505746	0.01285486	1.05e-06	0.0	TTP	bc1003
bc1003##Thiamin##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Thiamin
Thiamin##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Thiamin	bc1003
bc1003##UMP##Microbe	-1.41287882	-0.5524195	-0.23760608	-0.12453533	-0.10631833	-8.72e-06	0.0	bc1003	UMP
UMP##bc1003##Metabolite	1.41287882	0.5524195	0.23760608	0.12453533	0.10631833	8.72e-06	0.0	UMP	bc1003
bc1003##Zn2+##Microbe	-0.04234136	-0.01655499	-0.00712061	-0.00373209	-0.00318616	-2.6e-07	0.0	bc1003	Zn2+
Zn2+##bc1003##Metabolite	0.04234136	0.01655499	0.00712061	0.00373209	0.00318616	2.6e-07	0.0	Zn2+	bc1003
bc1003##dATP##Microbe	-0.17082993	-0.06679255	-0.02872874	-0.01505746	-0.01285486	-1.05e-06	0.0	bc1003	dATP
dATP##bc1003##Metabolite	0.17082993	0.06679255	0.02872874	0.01505746	0.01285486	1.05e-06	0.0	dATP	bc1003
bc1003##dGTP##Microbe	-0.27021843	-0.10565232	-0.04544306	-0.02381785	-0.02033378	-1.67e-06	0.0	bc1003	dGTP
dGTP##bc1003##Metabolite	0.27021843	0.10565232	0.04544306	0.02381785	0.02033378	1.67e-06	0.0	dGTP	bc1003
bc1003##ddca##Microbe	-0.37737798	-0.14755049	-0.06346426	-0.03326321	-0.02839748	-2.33e-06	0.0	bc1003	ddca
ddca##bc1003##Metabolite	0.37737798	0.14755049	0.06346426	0.03326321	0.02839748	2.33e-06	0.0	ddca	bc1003
bc1003##fe3##Microbe	-0.12702408	-0.04966496	-0.02136184	-0.01119628	-0.00955849	-7.8e-07	0.0	bc1003	fe3
fe3##bc1003##Metabolite	0.12702408	0.04966496	0.02136184	0.01119628	0.00955849	7.8e-07	0.0	fe3	bc1003
bc1003##meso-2,6-Diaminopimelate##Microbe	-0.37737798	-0.14755049	-0.06346426	-0.03326321	-0.02839748	-2.33e-06	0.0	bc1003	meso-2,6-Diaminopimelate
meso-2,6-Diaminopimelate##bc1003##Metabolite	0.37737798	0.14755049	0.06346426	0.03326321	0.02839748	2.33e-06	0.0	meso-2,6-Diaminopimelate	bc1003
bc1016##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.63559441	-0.24821539	-0.09832483	-0.03666122	-0.02917091	-2.39e-06	0.0	bc1016	1,2-Diacyl-sn-glycerol dioctadecanoyl
1,2-Diacyl-sn-glycerol dioctadecanoyl##bc1016##Metabolite	0.63559441	0.24821539	0.09832483	0.03666122	0.02917091	2.39e-06	0.0	1,2-Diacyl-sn-glycerol dioctadecanoyl	bc1016
bc1016##2-Oxoglutarate##Microbe	-0.02863316	-0.01118196	-0.00442948	-0.00165157	-0.00131413	-1.1e-07	0.0	bc1016	2-Oxoglutarate
2-Oxoglutarate##bc1016##Metabolite	0.02863316	0.01118196	0.00442948	0.00165157	0.00131413	1.1e-07	0.0	2-Oxoglutarate	bc1016
bc1016##4-Hydroxybenzoate##Microbe	-0.01431658	-0.00559098	-0.00221474	-0.00082578	-0.00065707	-5e-08	0.0	bc1016	4-Hydroxybenzoate
4-Hydroxybenzoate##bc1016##Metabolite	0.01431658	0.00559098	0.00221474	0.00082578	0.00065707	5e-08	0.0	4-Hydroxybenzoate	bc1016
bc1016##5-Aminolevulinate##Microbe	-0.11453263	-0.04472783	-0.0177179	-0.00660627	-0.00525653	-4.3e-07	0.0	bc1016	5-Aminolevulinate
5-Aminolevulinate##bc1016##Metabolite	0.11453263	0.04472783	0.0177179	0.00660627	0.00525653	4.3e-07	0.0	5-Aminolevulinate	bc1016
bc1016##AMP##Microbe	-0.54062424	-0.21112718	-0.08363319	-0.03118332	-0.02481221	-2.03e-06	0.0	bc1016	AMP
AMP##bc1016##Metabolite	0.54062424	0.21112718	0.08363319	0.03118332	0.02481221	2.03e-06	0.0	AMP	bc1016
bc1016##Acetate##Microbe	132.88740259	51.89582962	20.55734147	7.66497367	6.09893203	0.00050012	0.0	bc1016	Acetate
bc1016##BET##Microbe	-0.02863316	-0.01118196	-0.00442948	-0.00165157	-0.00131413	-1.1e-07	0.0	bc1016	BET
BET##bc1016##Metabolite	0.02863316	0.01118196	0.00442948	0.00165157	0.00131413	1.1e-07	0.0	BET	bc1016
bc1016##BIOT##Microbe	-0.01431658	-0.00559098	-0.00221474	-0.00082578	-0.00065707	-5e-08	0.0	bc1016	BIOT
BIOT##bc1016##Metabolite	0.01431658	0.00559098	0.00221474	0.00082578	0.00065707	5e-08	0.0	BIOT	bc1016
bc1016##CMP##Microbe	-0.12031385	-0.04698554	-0.01861224	-0.00693973	-0.00552186	-4.5e-07	0.0	bc1016	CMP
CMP##bc1016##Metabolite	0.12031385	0.04698554	0.01861224	0.00693973	0.00552186	4.5e-07	0.0	CMP	bc1016
bc1016##CO2##Microbe	2.65344207	1.036235	0.41048071	0.1530511	0.12178102	9.99e-06	0.0	bc1016	CO2
bc1016##Ca2+##Microbe	-0.01431658	-0.00559098	-0.00221474	-0.00082578	-0.00065707	-5e-08	0.0	bc1016	Ca2+
Ca2+##bc1016##Metabolite	0.01431658	0.00559098	0.00221474	0.00082578	0.00065707	5e-08	0.0	Ca2+	bc1016
bc1016##Chitobiose##Microbe	-0.26235848	-0.1024575	-0.04058619	-0.01513289	-0.01204107	-9.9e-07	0.0	bc1016	Chitobiose
Chitobiose##bc1016##Metabolite	0.26235848	0.1024575	0.04058619	0.01513289	0.01204107	9.9e-07	0.0	Chitobiose	bc1016
bc1016##Chorismate##Microbe	-0.02863316	-0.01118196	-0.00442948	-0.00165157	-0.00131413	-1.1e-07	0.0	bc1016	Chorismate
Chorismate##bc1016##Metabolite	0.02863316	0.01118196	0.00442948	0.00165157	0.00131413	1.1e-07	0.0	Chorismate	bc1016
bc1016##Citrate##Microbe	-0.63800048	-0.24915503	-0.09869704	-0.0368	-0.02928134	-2.4e-06	0.0	bc1016	Citrate
Citrate##bc1016##Metabolite	0.63800048	0.24915503	0.09869704	0.0368	0.02928134	2.4e-06	0.0	Citrate	bc1016
bc1016##Cl-##Microbe	-0.01431658	-0.00559098	-0.00221474	-0.00082578	-0.00065707	-5e-08	0.0	bc1016	Cl-
Cl-##bc1016##Metabolite	0.01431658	0.00559098	0.00221474	0.00082578	0.00065707	5e-08	0.0	Cl-	bc1016
bc1016##Co2+##Microbe	-0.01431658	-0.00559098	-0.00221474	-0.00082578	-0.00065707	-5e-08	0.0	bc1016	Co2+
Co2+##bc1016##Metabolite	0.01431658	0.00559098	0.00221474	0.00082578	0.00065707	5e-08	0.0	Co2+	bc1016
bc1016##CoA##Microbe	-0.02863316	-0.01118196	-0.00442948	-0.00165157	-0.00131413	-1.1e-07	0.0	bc1016	CoA
CoA##bc1016##Metabolite	0.02863316	0.01118196	0.00442948	0.00165157	0.00131413	1.1e-07	0.0	CoA	bc1016
bc1016##Cu2+##Microbe	-0.01431658	-0.00559098	-0.00221474	-0.00082578	-0.00065707	-5e-08	0.0	bc1016	Cu2+
Cu2+##bc1016##Metabolite	0.01431658	0.00559098	0.00221474	0.00082578	0.00065707	5e-08	0.0	Cu2+	bc1016
bc1016##Cytidine##Microbe	-0.30876944	-0.12058213	-0.04776584	-0.01780989	-0.01417112	-1.16e-06	0.0	bc1016	Cytidine
Cytidine##bc1016##Metabolite	0.30876944	0.12058213	0.04776584	0.01780989	0.01417112	1.16e-06	0.0	Cytidine	bc1016
bc1016##D-Alanine##Microbe	-0.25520019	-0.09966201	-0.03947882	-0.01472	-0.01171254	-9.6e-07	0.0	bc1016	D-Alanine
D-Alanine##bc1016##Metabolite	0.25520019	0.09966201	0.03947882	0.01472	0.01171254	9.6e-07	0.0	D-Alanine	bc1016
bc1016##D-Arabinose##Microbe	-0.38280029	-0.14949302	-0.05921823	-0.02208	-0.01756881	-1.44e-06	0.0	bc1016	D-Arabinose
D-Arabinose##bc1016##Metabolite	0.38280029	0.14949302	0.05921823	0.02208	0.01756881	1.44e-06	0.0	D-Arabinose	bc1016
bc1016##D-Glucose##Microbe	-88.79981148	-34.67853082	-13.73710383	-5.12199203	-4.07551057	-0.0003342	0.0	bc1016	D-Glucose
D-Glucose##bc1016##Metabolite	88.79981148	34.67853082	13.73710383	5.12199203	4.07551057	0.0003342	0.0	D-Glucose	bc1016
bc1016##Deoxycytidine##Microbe	-0.06124374	-0.0239172	-0.00947425	-0.00353255	-0.00281081	-2.3e-07	0.0	bc1016	Deoxycytidine
Deoxycytidine##bc1016##Metabolite	0.06124374	0.0239172	0.00947425	0.00353255	0.00281081	2.3e-07	0.0	Deoxycytidine	bc1016
bc1016##Folate##Microbe	-0.04294973	-0.01677294	-0.00664421	-0.00247735	-0.0019712	-1.6e-07	0.0	bc1016	Folate
