	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1001##L-Lysine	-0.040403219601398345	-1.1096975761019998	1.0692943565006015	1.0692943565006015	1.0
bc1009##H+	1.2401407574204508	19.937835402620003	-18.69769464519955	18.69769464519955	1.0
bc1009##Cl-	-0.0006822542082730434	-0.010968654836	0.010286400627726957	0.010286400627726957	1.0
bc1009##Acetate	1.4149535933238018	22.74831439267199	-21.33336079934819	21.33336079934819	1.0
bc1012##UMP	-0.016665713790469883	-0.4387659366919999	0.42210022290153004	0.42210022290153004	1.0
bc1008##Acetate	1.4956373092664899	32.024616618902	-30.528979309635513	30.528979309635513	1.0
bc1001##H2O	2.5975678228816617	51.50005677320999	-48.902488950328326	48.902488950328326	1.0
bc1001##fe3	-0.0011916197909025172	-0.032728519854	0.031536900063097485	0.031536900063097485	1.0
bc1001##dATP	-0.0012676254927277114	-0.034816061258000006	0.03354843576527229	0.03354843576527229	1.0
bc1009##L-Serine	-0.05188529954650376	-0.8341638289040001	0.7822785293574963	0.7822785293574963	1.0
Fumarate##bc1012	0.002702877246162457	23.007153344929996	-23.004450467683835	23.004450467683835	1.0
bc1001##L-Tryptophan	-0.0066813436470416045	-0.18350693105399996	0.17682558740695836	0.17682558740695836	1.0
bc1012##L-Proline	-0.03281146528524511	-0.8638425884719999	0.8310311231867548	0.8310311231867548	1.0
bc1001##Acetate	1.5483483918721064	22.682643922412	-21.134295530539895	21.134295530539895	1.0
bc1008##L-Lactate	0.9988499325412432	21.387395159474003	-20.38854522693276	20.38854522693276	1.0
bc1008##Uridine	-0.005376774669626901	-0.11512760950399997	0.10975083483437308	0.10975083483437308	1.0
bc1012##Ca2+	-0.0004994405413043806	-0.013149003067999999	0.012649562526695619	0.012649562526695619	1.0
bc1008##Cytidine	-0.0034621352159369075	-0.074131311964	0.07066917674806308	0.07066917674806308	1.0
bc1012##L-Valine	-0.06269050492904646	-1.6504818586399999	1.5877913537109534	1.5877913537109534	1.0
bc1008##ddca	-0.0027111262234113193	-0.05805068749800001	0.055339561274588694	0.055339561274588694	1.0
bc1012##L-Serine	-0.03798235580973723	-0.999979008184	0.9619966523742628	0.9619966523742628	1.0
bc1009##ddca	-0.012673214339860602	-0.20374821024799994	0.19107499590813934	0.19107499590813934	1.0
bc1008##L-Aspartate	-0.011531870146385806	-0.246920639538	0.23538876939161418	0.23538876939161418	1.0
bc1008##Riboflavin	-0.00048339590226631967	-0.010350486236000002	0.009867090333733682	0.009867090333733682	1.0
bc1012##Deoxycytidine	-0.003580379911973771	-0.094262311704	0.09068193179202623	0.09068193179202623	1.0
bc1001##L-Methionine	-0.01729563988815854	-0.475034656846	0.45773901695784147	0.45773901695784147	1.0
bc1012##TTP	-0.002121588351459529	-0.055856034183999995	0.053734445832540466	0.053734445832540466	1.0
bc1012##N-Acetyl-D-glucosamine	-0.015807794467495462	-0.41617910084000004	0.40037130637250457	0.40037130637250457	1.0
bc1001##CoA	-0.0007944131939200909	-0.021819010471999998	0.021024597278079905	0.021024597278079905	1.0
bc1009##Glycerol	-0.015144574093683617	-0.24348044352199996	0.22833586942831635	0.22833586942831635	1.0
bc1012##Deoxyguanosine	-0.000499440541308336	-0.013149003067999999	0.012649562526691664	0.012649562526691664	1.0
bc1001##Thiamin	-0.00039720659695980645	-0.010909508	0.010512301403040193	0.010512301403040193	1.0
bc1008##Formate	-0.0001611319674175622	-0.0034501643819999993	0.003289032414582437	0.003289032414582437	1.0
bc1008##Heme	-0.00016113196741661574	-0.0034501643819999993	0.0032890324145833836	0.0032890324145833836	1.0
bc1001##L-Serine	-0.030207484270701048	-0.8296658639080001	0.799458379637299	0.799458379637299	1.0
bc1012##Mg	-0.0004994405413065032	-0.013149003067999999	0.012649562526693496	0.012649562526693496	1.0
bc1012##L-Aspartate	-0.03574389092667525	-0.9410459095399999	0.9053020186133246	0.9053020186133246	1.0
bc1001##L-Isoleucine	-0.03422612830511575	-0.9400402253759998	0.9058140970708841	0.9058140970708841	1.0
