	0.0000	8.4197	9.0099	Source	Target
Enterococcus_faecalis_KB1##Enterocloster_clostridioformis_YL32##PAN	3.7273650832503336e-09	4.44221370798914e-09	1.91562321560923e-11	Enterococcus_faecalis_KB1	Enterocloster_clostridioformis_YL32
Enterocloster_clostridioformis_YL32##Enterococcus_faecalis_KB1##PAN	0.0	-96.79614651650351	2.2453150450019166e-11	Enterocloster_clostridioformis_YL32	Enterococcus_faecalis_KB1
