	0.5555	Source	Target
bc1008##2-Oxoglutarate##Microbe	0.0	bc1008	2-Oxoglutarate
bc1015##H+##Microbe	2.6791103823494016	bc1015	H+
bc1008##Uridine##Microbe	0.0	bc1008	Uridine
bc1003##L-Lysine##Microbe	-0.035856416403089106	bc1003	L-Lysine
bc1015##Arsenate##Microbe	-0.0018067282753583564	bc1015	Arsenate
bc1016##S-Adenosyl-L-methionine##Microbe	0.0	bc1016	S-Adenosyl-L-methionine
bc1008##dGTP##Microbe	0.0	bc1008	dGTP
bc1015##BET##Microbe	0.007226913100566223	bc1015	BET
bc1016##L-Methionine##Microbe	0.0	bc1016	L-Methionine
bc1015##L-Isoleucine##Microbe	0.311360960451128	bc1015	L-Isoleucine
D-Glucose##bc1016##Metabolite	0.0	D-Glucose	bc1016
bc1015##Ala-Ala##Microbe	0.032205838298426895	bc1015	Ala-Ala
bc1003##Mn2+##Microbe	-0.0003525066883064438	bc1003	Mn2+
bc1015##AMP##Microbe	0.13825848091646173	bc1015	AMP
D-Glucose##bc1008##Metabolite	0.0	D-Glucose	bc1008
bc1015##L-Threonine##Microbe	0.2717957555318481	bc1015	L-Threonine
bc1015##Chorismate##Microbe	0.007226913101207108	bc1015	Chorismate
bc1015##Glycine##Microbe	0.645712668500652	bc1015	Glycine
bc1008##L-Asparagine##Microbe	0.0	bc1008	L-Asparagine
bc1016##NADP##Microbe	0.0	bc1016	NADP
bc1003##BET##Microbe	-0.0007050133766108157	bc1003	BET
bc1008##ddca##Microbe	0.0	bc1008	ddca
bc1015##dGTP##Microbe	0.015212336844494585	bc1015	dGTP
bc1003##TRHL##Microbe	-0.007440619954553199	bc1003	TRHL
bc1016##L-Glutamate##Microbe	0.0	bc1016	L-Glutamate
bc1003##Ala-Ala##Microbe	-0.0031418043205041052	bc1003	Ala-Ala
bc1016##5-Aminolevulinate##Microbe	0.0	bc1016	5-Aminolevulinate
bc1008##Riboflavin##Microbe	0.0	bc1008	Riboflavin
bc1015##L-Phenylalanine##Microbe	0.19897284212987265	bc1015	L-Phenylalanine
bc1016##NH3##Microbe	0.0	bc1016	NH3
bc1016##Sulfate##Microbe	0.0	bc1016	Sulfate
bc1003##dGTP##Microbe	-0.002249663403445482	bc1003	dGTP
bc1016##L-Alanine##Microbe	0.0	bc1016	L-Alanine
bc1008##Myristic acid##Microbe	0.0	bc1008	Myristic acid
bc1015##Acetate##Microbe	1.7496270969731365	bc1015	Acetate
bc1008##L-Arginine##Microbe	0.0	bc1008	L-Arginine
bc1016##Folate##Microbe	0.0	bc1016	Folate
bc1008##Cytidine##Microbe	0.0	bc1008	Cytidine
bc1008##4-Hydroxybenzoate##Microbe	0.0	bc1008	4-Hydroxybenzoate
bc1008##dATP##Microbe	0.0	bc1008	dATP
bc1015##L-Histidine##Microbe	0.10206676051623731	bc1015	L-Histidine
bc1008##hexadecenoate##Microbe	0.0	bc1008	hexadecenoate
bc1016##L-Proline##Microbe	0.0	bc1016	L-Proline
bc1016##O2##Microbe	0.0	bc1016	O2
bc1008##Formate##Microbe	0.0	bc1008	Formate
bc1008##Pimelate##Microbe	0.0	bc1008	Pimelate
bc1003##L-Asparagine##Microbe	-0.02522814945053528	bc1003	L-Asparagine
bc1003##ddca##Microbe	-0.003141804320505181	bc1003	ddca
bc1008##H2O##Microbe	0.0	bc1008	H2O
bc1015##PPi##Microbe	-0.035556198463785195	bc1015	PPi
bc1016##Spermidine##Microbe	0.0	bc1016	Spermidine
bc1008##Putrescine##Microbe	0.0	bc1008	Putrescine
bc1015##4-Hydroxybenzoate##Microbe	0.0036134565498537555	bc1015	4-Hydroxybenzoate
bc1008##Niacin##Microbe	0.0	bc1008	Niacin
bc1003##L-Glutamate##Microbe	-0.032073448656135845	bc1003	L-Glutamate
bc1015##dATP##Microbe	0.022435315172610257	bc1015	dATP
bc1003##Riboflavin##Microbe	-0.0010575200649235136	bc1003	Riboflavin
bc1015##N-Acetyl-D-glucosamine##Microbe	0.13243680974463556	bc1015	N-Acetyl-D-glucosamine
bc1016##L-Aspartate##Microbe	0.0	bc1016	L-Aspartate
bc1015##Formate##Microbe	0.0036134565506300478	bc1015	Formate
bc1016##Pyridoxal##Microbe	0.0	bc1016	Pyridoxal
bc1015##Nicotinamide ribonucleotide##Microbe	0.003613456550605859	bc1015	Nicotinamide ribonucleotide
bc1008##BIOT##Microbe	0.0	bc1008	BIOT
bc1008##CoA##Microbe	0.0	bc1008	CoA
bc1016##L-Lysine##Microbe	0.0	bc1016	L-Lysine
bc1008##L-Serine##Microbe	0.0	bc1008	L-Serine
bc1003##Myristic acid##Microbe	-0.01570902160251541	bc1003	Myristic acid
bc1003##Cu2+##Microbe	-0.0003525066883053992	bc1003	Cu2+
bc1008##L-Leucine##Microbe	0.0	bc1008	L-Leucine
bc1008##Co2+##Microbe	0.0	bc1008	Co2+
bc1003##L-Arginine##Microbe	-0.030989788903761827	bc1003	L-Arginine
bc1003##4-Hydroxybenzoate##Microbe	-0.0003525066883024715	bc1003	4-Hydroxybenzoate
bc1003##Nitrite##Microbe	-0.00011750222941595673	bc1003	Nitrite
bc1003##L-Alanine##Microbe	-0.056898459801577456	bc1003	L-Alanine
bc1015##Putrescine##Microbe	0.0036134565506852293	bc1015	Putrescine
bc1008##Zn2+##Microbe	0.0	bc1008	Zn2+
bc1016##Glucose-1-phosphate##Microbe	0.0	bc1016	Glucose-1-phosphate
bc1016##Mn2+##Microbe	0.0	bc1016	Mn2+
bc1003##Formate##Microbe	-0.00035250668830501307	bc1003	Formate
bc1015##Oxidized glutathione##Microbe	0.0018067282752932301	bc1015	Oxidized glutathione
bc1015##CoA##Microbe	0.007226913100972766	bc1015	CoA
bc1003##H2O##Microbe	1.6569051911988795	bc1003	H2O
bc1015##L-Glutamine##Microbe	0.27489020023568445	bc1015	L-Glutamine
bc1008##H+##Microbe	0.0	bc1008	H+
bc1015##Co2+##Microbe	0.003613456550674966	bc1015	Co2+
bc1016##BET##Microbe	0.0	bc1016	BET
bc1003##Niacin##Microbe	0.00035250668830550476	bc1003	Niacin
bc1008##L-Isoleucine##Microbe	0.0	bc1008	L-Isoleucine
bc1015##Zn2+##Microbe	0.0036134565506925806	bc1015	Zn2+
bc1003##Deoxyguanosine##Microbe	-0.0003525066883085861	bc1003	Deoxyguanosine
bc1016##D-Alanine##Microbe	0.0	bc1016	D-Alanine
bc1016##Chorismate##Microbe	0.0	bc1016	Chorismate
bc1008##meso-2,6-Diaminopimelate##Microbe	0.0	bc1008	meso-2,6-Diaminopimelate
bc1008##AMP##Microbe	0.0	bc1008	AMP
bc1008##L-Cysteine##Microbe	0.0	bc1008	L-Cysteine
bc1003##BIOT##Microbe	-0.00035250668830627617	bc1003	BIOT
bc1016##2-Oxoglutarate##Microbe	0.0	bc1016	2-Oxoglutarate
bc1016##Uridine##Microbe	0.0	bc1016	Uridine
bc1008##L-Threonine##Microbe	0.0	bc1008	L-Threonine
bc1008##Chitobiose##Microbe	0.0	bc1008	Chitobiose
bc1015##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.16042190667800835	bc1015	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1003##L-Serine##Microbe	-0.0268080649310758	bc1003	L-Serine
bc1003##L-Leucine##Microbe	-0.047155942321065965	bc1003	L-Leucine
bc1003##Co2+##Microbe	-0.0003525066883065992	bc1003	Co2+
bc1016##dGTP##Microbe	0.0	bc1016	dGTP
bc1015##Mg##Microbe	0.0036134565506847384	bc1015	Mg
bc1003##Thiamin##Microbe	-0.0003525066883076278	bc1003	Thiamin
bc1008##Glycine##Microbe	0.0	bc1008	Glycine
bc1008##Heme##Microbe	0.0	bc1008	Heme
bc1003##Zn2+##Microbe	-0.00035250668830619393	bc1003	Zn2+
bc1003##Ca2+##Microbe	-0.00035250668830484405	bc1003	Ca2+
bc1015##meso-2,6-Diaminopimelate##Microbe	0.032205838298433584	bc1015	meso-2,6-Diaminopimelate
bc1015##L-Cysteine##Microbe	0.09805289914755543	bc1015	L-Cysteine
bc1008##L-Phenylalanine##Microbe	0.0	bc1008	L-Phenylalanine
bc1016##L-Asparagine##Microbe	0.0	bc1016	L-Asparagine
bc1003##H+##Microbe	0.6401901393922683	bc1003	H+
bc1016##ddca##Microbe	0.0	bc1016	ddca
bc1008##GTP##Microbe	0.0	bc1008	GTP
bc1008##D-Glucose##Microbe	0.0	bc1008	D-Glucose
bc1008##Acetate##Microbe	0.0	bc1008	Acetate
bc1003##L-Isoleucine##Microbe	-0.03037446818545509	bc1003	L-Isoleucine
bc1015##Heme##Microbe	0.003613456550673878	bc1015	Heme
bc1016##Riboflavin##Microbe	0.0	bc1016	Riboflavin
bc1008##CMP##Microbe	0.0	bc1008	CMP
bc1008##D-Arabinose##Microbe	0.0	bc1008	D-Arabinose
bc1015##Cl-##Microbe	0.0036134565506464275	bc1015	Cl-
bc1008##K+##Microbe	0.0	bc1008	K+
bc1003##meso-2,6-Diaminopimelate##Microbe	-0.0031418043205053204	bc1003	meso-2,6-Diaminopimelate
bc1003##AMP##Microbe	-0.013487650551234763	bc1003	AMP
bc1003##L-Cysteine##Microbe	-0.009565440257298084	bc1003	L-Cysteine
bc1008##L-Histidine##Microbe	0.0	bc1008	L-Histidine
bc1003##L-Threonine##Microbe	-0.026514729134265926	bc1003	L-Threonine
bc1008##TTP##Microbe	0.0	bc1008	TTP
bc1008##fe3##Microbe	0.0	bc1008	fe3
bc1003##Chorismate##Microbe	-0.0007050133766144257	bc1003	Chorismate
bc1016##Myristic acid##Microbe	0.0	bc1016	Myristic acid
bc1016##Cu2+##Microbe	0.0	bc1016	Cu2+
bc1015##L-Valine##Microbe	0.45356633465334806	bc1015	L-Valine
bc1003##Glycine##Microbe	-0.06299177288600154	bc1003	Glycine
bc1015##GTP##Microbe	0.17436169413461447	bc1015	GTP
bc1016##L-Arginine##Microbe	0.0	bc1016	L-Arginine
bc1016##Cytidine##Microbe	0.0	bc1016	Cytidine
bc1008##Citrate##Microbe	0.0	bc1008	Citrate
bc1015##D-Glucose##Microbe	-1.4366285938649526e-13	bc1015	D-Glucose
bc1016##4-Hydroxybenzoate##Microbe	0.0	bc1016	4-Hydroxybenzoate
bc1016##dATP##Microbe	0.0	bc1016	dATP
bc1008##Glycerol##Microbe	0.0	bc1008	Glycerol
bc1015##CMP##Microbe	0.10829918890334808	bc1015	CMP
bc1015##S-Adenosyl-L-methionine##Microbe	0.010840369651303505	bc1015	S-Adenosyl-L-methionine
bc1016##hexadecenoate##Microbe	0.0	bc1016	hexadecenoate
bc1015##D-Arabinose##Microbe	0.09661751489565062	bc1015	D-Arabinose
bc1015##K+##Microbe	0.003613456550638414	bc1015	K+
bc1015##L-Methionine##Microbe	0.1573414030126073	bc1015	L-Methionine
bc1016##Formate##Microbe	0.0	bc1016	Formate
bc1016##Pimelate##Microbe	0.0	bc1016	Pimelate
bc1003##L-Phenylalanine##Microbe	-0.019410571750189263	bc1003	L-Phenylalanine
bc1015##TTP##Microbe	0.02243531517257641	bc1015	TTP
bc1015##fe3##Microbe	0.010840369651664926	bc1015	fe3
bc1008##5-Aminolevulinate##Microbe	0.0	bc1008	5-Aminolevulinate
bc1016##H2O##Microbe	0.0	bc1016	H2O
bc1003##Acetate##Microbe	0.7305445191662703	bc1003	Acetate
bc1016##Niacin##Microbe	0.0	bc1016	Niacin
bc1015##Glycerol##Microbe	0.08021095333896383	bc1015	Glycerol
bc1015##NADP##Microbe	0.007226913101241177	bc1015	NADP
bc1003##K+##Microbe	-0.0003525066883065409	bc1003	K+
bc1003##L-Histidine##Microbe	-0.009957007987128837	bc1003	L-Histidine
bc1003##TTP##Microbe	-0.0014222191624255467	bc1003	TTP
bc1003##fe3##Microbe	-0.001057520064917455	bc1003	fe3
bc1016##BIOT##Microbe	0.0	bc1016	BIOT
bc1016##CoA##Microbe	0.0	bc1016	CoA
bc1015##5-Aminolevulinate##Microbe	0.0289076524050885	bc1015	5-Aminolevulinate
bc1016##L-Serine##Microbe	0.0	bc1016	L-Serine
bc1008##L-Tyrosine##Microbe	0.0	bc1008	L-Tyrosine
bc1016##L-Leucine##Microbe	0.0	bc1016	L-Leucine
bc1016##Co2+##Microbe	0.0	bc1016	Co2+
bc1008##Oxidized glutathione##Microbe	0.0	bc1008	Oxidized glutathione
bc1008##L-Glutamine##Microbe	0.0	bc1008	L-Glutamine
bc1016##Thiamin##Microbe	0.0	bc1016	Thiamin
bc1003##PPi##Microbe	0.0023185999014291754	bc1003	PPi
bc1015##NH3##Microbe	-0.018067282753167383	bc1015	NH3
bc1016##Zn2+##Microbe	0.0	bc1016	Zn2+
bc1003##dATP##Microbe	-0.0014222191624263987	bc1003	dATP
bc1016##Ca2+##Microbe	0.0	bc1016	Ca2+
bc1015##Arsenite##Microbe	0.0018067282752995983	bc1015	Arsenite
bc1003##N-Acetyl-D-glucosamine##Microbe	-0.011039688299360143	bc1003	N-Acetyl-D-glucosamine
bc1015##Folate##Microbe	0.010840369651839928	bc1015	Folate
bc1008##L-Tryptophan##Microbe	0.0	bc1008	L-Tryptophan
bc1003##Nicotinamide ribonucleotide##Microbe	-0.00035250668830664713	bc1003	Nicotinamide ribonucleotide
bc1015##L-Tyrosine##Microbe	0.15539377584200095	bc1015	L-Tyrosine
bc1016##H+##Microbe	0.0	bc1016	H+
bc1008##CO2##Microbe	0.0	bc1008	CO2
bc1008##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	0.0	bc1008	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1015##O2##Microbe	-0.8372536299694584	bc1015	O2
bc1008##Deoxycytidine##Microbe	0.0	bc1008	Deoxycytidine
bc1008##Mg##Microbe	0.0	bc1008	Mg
bc1003##Putrescine##Microbe	-0.0003525066882964036	bc1003	Putrescine
bc1016##L-Isoleucine##Microbe	0.0	bc1016	L-Isoleucine
bc1016##meso-2,6-Diaminopimelate##Microbe	0.0	bc1016	meso-2,6-Diaminopimelate
bc1016##AMP##Microbe	0.0	bc1016	AMP
bc1016##L-Cysteine##Microbe	0.0	bc1016	L-Cysteine
bc1015##L-Tryptophan##Microbe	0.0607813292961699	bc1015	L-Tryptophan
bc1016##L-Threonine##Microbe	0.0	bc1016	L-Threonine
bc1016##Chitobiose##Microbe	0.0	bc1016	Chitobiose
bc1003##L-Tyrosine##Microbe	-0.015159264969168671	bc1003	L-Tyrosine
bc1016##L-Lactate##Microbe	0.0	bc1016	L-Lactate
D-Glucose##bc1015##Metabolite	-2.8256776223931017	D-Glucose	bc1015
D-Glucose##bc1003##Metabolite	0.2785952523668638	D-Glucose	bc1003
