	MetConSIN	DirectDFBA	Difference	ABS_Difference	SameSign
bc1001##L-Lysine	-0.06245615896744509	-0.48855188760000007	0.42609572863255496	0.42609572863255496	1.0
bc1002##Niacin	0.0006045680146129729	0.004819979496	-0.004215411481387027	0.004215411481387027	1.0
bc1002##dATP	-0.0020673234869329413	-0.016481941228	0.01441461774106706	0.01441461774106706	1.0
bc1001##CMP	-0.018402554712349323	-0.14395061771200002	0.12554806299965068	0.12554806299965068	1.0
bc1001##NADP	-0.0012280208660073655	-0.009605968807999998	0.008377947941992633	0.008377947941992633	1.0
bc1002##D-Arabinose	-0.016165092436736993	-0.12887779993600001	0.11271270749926302	0.11271270749926302	1.0
bc1002##GTP	-0.029172483955632447	-0.23258050456799997	0.2034080206123675	0.2034080206123675	1.0
bc1002##L-Valine	-0.07588625865425466	-0.60501069814	0.5291244394857453	0.5291244394857453	1.0
bc1002##4-Hydroxybenzoate	-0.0006045680146131331	-0.004819979496	0.004215411481386867	0.004215411481386867	1.0
bc1001##Chorismate	-0.001228020866037329	-0.009605968807999998	0.00837794794196267	0.00837794794196267	1.0
bc1002##Oxidized glutathione	-0.0003022840073040419	-0.002409989748	0.002107705740695958	0.002107705740695958	1.0
bc1001##5-Aminolevulinate	-0.004912083464035043	-0.038423875232	0.033511791767964955	0.033511791767964955	1.0
bc1001##L-Histidine	-0.017343519962879462	-0.13566651659999998	0.11832299663712052	0.11832299663712052	1.0
bc1002##Acetate	1.2295492832088868	9.802703158924	-8.573153875715114	8.573153875715114	1.0
bc1001##TRHL	-0.012960373325489456	-0.101380146636	0.08841977331051054	0.08841977331051054	1.0
bc1001##Ca2+	-0.0006140104330104219	-0.004802984404	0.004188973970989578	0.004188973970989578	1.0
bc1002##L-Cysteine	-0.0164052468140081	-0.130792452768	0.1143872059539919	0.1143872059539919	1.0
bc1001##L-Leucine	-0.08213813106014936	-0.6425105178520001	0.5603723867918508	0.5603723867918508	1.0
bc1002##Deoxyguanosine	-0.0006045680146109162	-0.004819979496	0.004215411481389084	0.004215411481389084	1.0
bc1002##fe3	-0.001813704043838563	-0.014459930836	0.012646226792161437	0.012646226792161437	1.0
bc1001##Deoxycytidine	-0.0050497868612451036	-0.039501031968	0.034451245106754895	0.034451245106754895	1.0
bc1001##H2O	2.898533619794315	22.673249432904	-19.774715813109687	19.774715813109687	1.0
bc1001##Spermidine	-0.0006140104330121933	-0.004802984404	0.004188973970987806	0.004188973970987806	1.0
bc1002##S-Adenosyl-L-methionine	-0.0018137040438393785	-0.014459930836	0.012646226792160622	0.012646226792160622	1.0
bc1001##dATP	-0.0019595225347397546	-0.015328004323999998	0.013368481789260244	0.013368481789260244	1.0
bc1001##Ala-Ala	-0.005472522069127756	-0.042807805508	0.03733528343887224	0.03733528343887224	1.0
bc1002##Glycerol	-0.013420107902502146	-0.10699313349999999	0.09357302559749785	0.09357302559749785	1.0
bc1002##Spermidine	-0.0006045680146127251	-0.004819979496	0.004215411481387275	0.004215411481387275	1.0
bc1001##fe3	-0.0018420312990604002	-0.014408953212000001	0.0125669219129396	0.0125669219129396	1.0
bc1002##CO2	1.556468359621109	12.409097800988002	-10.852629441366894	10.852629441366894	1.0
bc1002##meso-2,6-Diaminopimelate	-0.005388364145586027	-0.042959269195999995	0.037570905050413966	0.037570905050413966	1.0
bc1002##UMP	-0.020173687686705615	-0.160836714624	0.1406630269372944	0.1406630269372944	1.0
bc1002##CoA	-0.0012091360292260352	-0.00963995134	0.008430815310773963	0.008430815310773963	1.0
bc1001##L-Tryptophan	-0.010328163573402153	-0.08079016799199999	0.07046200441859785	0.07046200441859785	1.0
bc1002##L-Alanine	-0.09758393249797971	-0.7779975414879999	0.6804136089900202	0.6804136089900202	1.0
bc1002##5-Aminolevulinate	-0.004836544116890586	-0.038559828316	0.033723284199109416	0.033723284199109416	1.0
bc1001##Acetate	1.276627835519777	9.9861878882	-8.709560052680223	8.709560052680223	1.0
bc1001##Myristic acid	-0.01651749698775052	-0.12920509893199997	0.11268760194424945	0.11268760194424945	1.0
bc1001##D-Glucose	-0.7879762758216092	-6.1638003820959995	5.37582410627439	5.37582410627439	1.0
bc1001##UMP	-0.020488769522330634	-0.160269655512	0.13978088598966937	0.13978088598966937	1.0
bc1002##Ala-Ala	-0.005388364145586154	-0.042959269195999995	0.03757090505041384	0.03757090505041384	1.0
bc1002##CMP	-0.018119555251945765	-0.144459942484	0.1263403872320542	0.1263403872320542	1.0
bc1001##Co2+	-0.0006140104330111727	-0.004802984404	0.004188973970988827	0.004188973970988827	1.0
O2##bc1002	0.0716175457738679	11.233727101696	-11.16210955592213	11.16210955592213	1.0
bc1002##Cl-	-0.0006045680146134416	-0.004819979496	0.004215411481386559	0.004215411481386559	1.0
bc1002##1,2-Diacyl-sn-glycerol dioctadecanoyl	-0.026840215805001687	-0.21398627465199999	0.1871460588469983	0.1871460588469983	1.0
bc1002##Mg	-0.0006045680146139979	-0.004819979496	0.004215411481386002	0.004215411481386002	1.0
bc1001##BIOT	-0.0006140104330134304	-0.004802984404	0.004188973970986569	0.004188973970986569	1.0
bc1002##L-Asparagine	-0.043267639257991555	-0.344955534532	0.30168789527400847	0.30168789527400847	1.0
bc1001##Adenosine	-0.006523458351102799	-0.051028563363999996	0.0445051050128972	0.0445051050128972	1.0
bc1002##dGTP	-0.004229769334849715	-0.033722256872	0.029492487537150284	0.029492487537150284	1.0
bc1001##L-Asparagine	-0.04394341293965326	-0.343739318	0.29979590506034676	0.29979590506034676	1.0
bc1001##H+	1.1250055348828707	8.800150163171999	-7.675144628289129	7.675144628289129	1.0
bc1002##L-Glutamate	-0.032849672615826664	-0.261897260176	0.22904758756017335	0.22904758756017335	1.0
bc1002##PPi	0.00341854319926022	0.027254671692	-0.02383612849273978	0.02383612849273978	1.0
bc1001##L-Methionine	-0.02673596918647656	-0.20913723286	0.18240126367352344	0.18240126367352344	1.0
bc1001##Pyridoxal	-0.0006140104330128291	-0.004802984404	0.004188973970987171	0.004188973970987171	1.0
bc1002##Zn2+	-0.0006045680146127058	-0.004819979496	0.004215411481387294	0.004215411481387294	1.0
bc1002##L-Glutamine	-0.0681499495764296	-0.54333221126	0.47518226168357036	0.47518226168357036	1.0
O2##bc1001	0.07136501961663021	11.233730767004	-11.16236574738737	11.16236574738737	1.0
bc1001##CoA	-0.0012280208660292373	-0.009605968807999998	0.00837794794197076	0.00837794794197076	1.0
bc1002##H2O	2.8674107529316104	22.860715574300002	-19.99330482136839	19.99330482136839	1.0
bc1002##L-Phenylalanine	-0.03329017920736803	-0.265409245052	0.23211906584463193	0.23211906584463193	1.0
bc1001##N-Acetyl-D-glucosamine	-0.022504098709554082	-0.17603419878399998	0.1535301000744459	0.1535301000744459	1.0
bc1001##L-Aspartate	-0.04394341293965495	-0.343739318	0.29979590506034504	0.29979590506034504	1.0
bc1001##Thiamin	-0.0006140104330150067	-0.004802984404	0.004188973970984993	0.004188973970984993	1.0
bc1002##Pyridoxal	-0.000604568014613077	-0.004819979496	0.004215411481386923	0.004215411481386923	1.0
bc1001##L-Serine	-0.0466953737407214	-0.365266023876	0.3185706501352786	0.3185706501352786	1.0
bc1001##Putrescine	-0.0006140104330144482	-0.004802984404	0.004188973970985552	0.004188973970985552	1.0
bc1001##L-Isoleucine	-0.05290747943731947	-0.413859085724	0.3609516062866805	0.3609516062866805	1.0
bc1001##D-Arabinose	-0.01641756620742176	-0.128423416524	0.11200585031657824	0.11200585031657824	1.0
bc1001##TTP	-0.0019595225347466376	-0.015328004323999998	0.01336848178925336	0.01336848178925336	1.0
