	Source	Target	SourceType	Weight	ABS_Weight	Sign_Weight	ABSRootWeight	SignedRootWeight
1	PAN	Bacteroides_caecimuris_I48	Metabolite	126.68907411634825	126.68907411634825	1.0	11.255624110476871	11.255624110476871
21	Bacteroides_caecimuris_I48	PAN	Microbe	-0.9999999999999419	0.9999999999999419	-1.0	0.9999999999999709	-0.9999999999999709
