	0.0000-0.6580	0.6592-0.6592	0.6592-1.3388	1.3388-2.0000	Source	Target
bc1003##Oxidized glutathione##Microbe	-0.00021463796547111584	-0.00021463796547111584	-0.0003908913096243489	-0.0003908913096243489	bc1003	Oxidized glutathione
bc1015##L-Aspartate##Microbe	-0.030777027205217453	-0.05597644438900996	-0.05597644438900996	-0.05597644438900996	bc1015	L-Aspartate
bc1003##CoA##Microbe	-0.0008585518618831928	-0.0008585518618831928	-0.0015635652384950694	-0.0015635652384950694	bc1003	CoA
bc1003##L-Glutamine##Microbe	-0.03265674983488622	-0.03265674983488622	-0.059473354040673304	-0.059473354040673304	bc1003	L-Glutamine
bc1015##CO2##Microbe	1.1067833153116753	2.0129882683966716	2.0129882683966716	2.0129882683966716	bc1015	CO2
bc1015##Deoxycytidine##Microbe	-0.0022404697575750814	-0.004074907233694529	-0.004074907233694529	-0.004074907233694529	bc1015	Deoxycytidine
bc1015##Pyridoxal##Microbe	-0.00043003978382489866	-0.000782145003278791	-0.000782145003278791	-0.000782145003278791	bc1015	Pyridoxal
bc1015##UMP##Microbe	-0.01434989625991365	-0.02609921239712669	-0.02609921239712669	-0.02609921239712669	bc1015	UMP
bc1015##L-Lysine##Microbe	-0.04374295884378097	-0.07955853847750927	-0.07955853847750927	-0.07955853847750927	bc1015	L-Lysine
bc1008##TRHL##Microbe	-0.0034030548548351146	-0.0034030548548351146	-0.0034030548548351146	-0.0034030548548351146	bc1008	TRHL
bc1008##Cl-##Microbe	-0.00016122307070235342	-0.00016122307070235342	-0.00016122307070235342	-0.00016122307070235342	bc1008	Cl-
bc1003##1,2-Diacyl-sn-glycerol dioctadecanoyl##Microbe	-0.019058002322127163	-0.019058002322127163	-0.03470778093786329	-0.03470778093786329	bc1003	1,2-Diacyl-sn-glycerol dioctadecanoyl
bc1003##Deoxycytidine##Microbe	-0.0031688731750682303	-0.0031688731750682303	-0.005771043266819352	-0.005771043266819352	bc1003	Deoxycytidine
bc1011##L-Asparagine##Microbe	-0.03068405114481698	-0.05425571115270685	-0.05425571115270685	-0.05425571115270685	bc1011	L-Asparagine
bc1015##Mn2+##Microbe	-0.00043003978382575604	-0.000782145003280154	-0.000782145003280154	-0.000782145003280154	bc1015	Mn2+
bc1011##ddca##Microbe	-0.013411812510559186	-0.023714842025677946	-0.023714842025677946	-0.023714842025677946	bc1011	ddca
