	0.0000	8.2907	8.7065	9.6651	Source	Target
Spermidine-e0##H2O-e0##Turicimonas_muris_YL45	0.0	0.0	3.976352580536968e-11	0.0	Spermidine-e0	H2O-e0
Folate##H2O-e0##Turicimonas_muris_YL45	0.0	0.0	1.425011220135275e-10	0.0	Folate	H2O-e0
Riboflavin##H2O-e0##Turicimonas_muris_YL45	0.0	0.0	5254.1193530360015	0.0	Riboflavin	H2O-e0
Riboflavin##Phosphate-e0##Turicimonas_muris_YL45	0.0	0.0	127.45775495981054	0.0	Riboflavin	Phosphate-e0
Spermidine-e0##L-Glutamate-e0##Turicimonas_muris_YL45	0.0	0.0	3.5411673593443993e-12	0.0	Spermidine-e0	L-Glutamate-e0
Folate##L-Glutamate-e0##Turicimonas_muris_YL45	0.0	0.0	1.2417622485827451e-11	0.0	Folate	L-Glutamate-e0
Riboflavin##L-Glutamate-e0##Turicimonas_muris_YL45	0.0	0.0	466.21326904953065	0.0	Riboflavin	L-Glutamate-e0
Riboflavin##Zn2+-e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603191565	0.0	Riboflavin	Zn2+-e0
Riboflavin##L-Lysine-e0##Turicimonas_muris_YL45	0.0	0.0	41.26899935750408	0.0	Riboflavin	L-Lysine-e0
Spermidine-e0##L-Aspartate-e0##Turicimonas_muris_YL45	0.0	0.0	5.17497156238278e-12	0.0	Spermidine-e0	L-Aspartate-e0
Folate##L-Aspartate-e0##Turicimonas_muris_YL45	0.0	0.0	1.8617996033754025e-11	0.0	Folate	L-Aspartate-e0
Riboflavin##L-Aspartate-e0##Turicimonas_muris_YL45	0.0	0.0	688.1171616429981	0.0	Riboflavin	L-Aspartate-e0
Riboflavin##Sulfate-e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603238854	0.0	Riboflavin	Sulfate-e0
Riboflavin##L-Arginine-e0##Turicimonas_muris_YL45	0.0	0.0	35.572358341881966	0.0	Riboflavin	L-Arginine-e0
Riboflavin##L-Histidine-e0##Turicimonas_muris_YL45	0.0	0.0	11.39328203120567	0.0	Riboflavin	L-Histidine-e0
Riboflavin##L-Proline-e0##Turicimonas_muris_YL45	0.0	0.0	26.58432473950099	0.0	Riboflavin	L-Proline-e0
Riboflavin##Co2+-e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603175061	0.0	Riboflavin	Co2+-e0
Riboflavin##L-Threonine-e0##Turicimonas_muris_YL45	0.0	0.0	75.99313011340733	0.0	Riboflavin	L-Threonine-e0
Spermidine-e0##Spermidine-e0##Turicimonas_muris_YL45	0.0	0.0	2.220446049250313e-16	0.0	Spermidine-e0	Spermidine-e0
Riboflavin##fe3-e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603249646	0.0	Riboflavin	fe3-e0
Spermidine-e0##H+-e0##Turicimonas_muris_YL45	0.0	0.0	-4.2096104380107136e-11	0.0	Spermidine-e0	H+-e0
Folate##H+-e0##Turicimonas_muris_YL45	0.0	0.0	-1.509832259216637e-10	0.0	Folate	H+-e0
Riboflavin##H+-e0##Turicimonas_muris_YL45	0.0	0.0	-5574.150782372253	0.0	Riboflavin	H+-e0
Riboflavin##Uracil-e0##Turicimonas_muris_YL45	0.0	0.0	39.64223087764257	0.0	Riboflavin	Uracil-e0
Riboflavin##L-Methionine-e0##Turicimonas_muris_YL45	0.0	0.0	18.98243529511552	0.0	Riboflavin	L-Methionine-e0
Riboflavin##L-Cysteine-e0##Turicimonas_muris_YL45	0.0	0.0	13.01350596352319	0.0	Riboflavin	L-Cysteine-e0
Spermidine-e0##L-Serine-e0##Turicimonas_muris_YL45	0.0	0.0	5.627442956068762e-11	0.0	Spermidine-e0	L-Serine-e0
Pyruvate-e0##L-Serine-e0##Turicimonas_muris_YL45	0.0	0.0	7.773337529215496e-12	0.0	Pyruvate-e0	L-Serine-e0
Folate##L-Serine-e0##Turicimonas_muris_YL45	0.0	0.0	2.0154899971203122e-10	0.0	Folate	L-Serine-e0
Riboflavin##L-Serine-e0##Turicimonas_muris_YL45	0.0	0.0	7444.948477073914	0.0	Riboflavin	L-Serine-e0
Spermidine-e0##NH3-e0##Turicimonas_muris_YL45	0.0	0.0	-5.95985483187178e-11	0.0	Spermidine-e0	NH3-e0
Pyruvate-e0##NH3-e0##Turicimonas_muris_YL45	0.0	0.0	-8.225531367145322e-12	0.0	Pyruvate-e0	NH3-e0
Folate##NH3-e0##Turicimonas_muris_YL45	0.0	0.0	-2.1328006027943047e-10	0.0	Folate	NH3-e0
Riboflavin##NH3-e0##Turicimonas_muris_YL45	0.0	0.0	-7880.7869238610565	0.0	Riboflavin	NH3-e0
Pyruvate-e0##Pyruvate-e0##Turicimonas_muris_YL45	0.0	0.0	0.0	0.0	Pyruvate-e0	Pyruvate-e0
Riboflavin##L-Asparagine-e0##Turicimonas_muris_YL45	0.0	0.0	28.98957316830415	0.0	Riboflavin	L-Asparagine-e0
Riboflavin##Ca2+-e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603182566	0.0	Riboflavin	Ca2+-e0
Riboflavin##Cu2+-e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603223248	0.0	Riboflavin	Cu2+-e0
Riboflavin##Fe2+-e0##Turicimonas_muris_YL45	0.0	0.0	1.9241112603017532	0.0	Riboflavin	Fe2+-e0
Folate##Glycine-e0##Turicimonas_muris_YL45	0.0	0.0	3.4161562467716067e-13	0.0	Folate	Glycine-e0
Riboflavin##Glycine-e0##Turicimonas_muris_YL45	0.0	0.0	9.964666328524475	0.0	Riboflavin	Glycine-e0
Riboflavin##K+-e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603196897	0.0	Riboflavin	K+-e0
Riboflavin##Cl--e0##Turicimonas_muris_YL45	0.0	0.0	0.9241112603211793	0.0	Riboflavin	Cl--e0
Riboflavin##L-Phenylalanine##Turicimonas_muris_YL45	0.0	0.0	22.280195972182355	0.0	Riboflavin	L-Phenylalanine
Riboflavin##L-Tryptophan##Turicimonas_muris_YL45	0.0	0.0	6.8359692187284065	0.0	Riboflavin	L-Tryptophan
Riboflavin##L-Tyrosine##Turicimonas_muris_YL45	0.0	0.0	17.08355495653352	0.0	Riboflavin	L-Tyrosine
Riboflavin##Mg##Turicimonas_muris_YL45	0.0	0.0	0.9241112603200198	0.0	Riboflavin	Mg
Riboflavin##Mn2+##Turicimonas_muris_YL45	0.0	0.0	0.9241112603212958	0.0	Riboflavin	Mn2+
Folate##Folate##Turicimonas_muris_YL45	0.0	0.0	-2.220446049250313e-16	0.0	Folate	Folate
Riboflavin##Riboflavin##Turicimonas_muris_YL45	0.0	0.0	1.0000000000010822	0.0	Riboflavin	Riboflavin
Riboflavin##Niacin##Turicimonas_muris_YL45	0.0	0.0	1.0000000000038547	0.0	Riboflavin	Niacin
Riboflavin##PAN##Turicimonas_muris_YL45	0.0	0.0	1.000000000048994	0.0	Riboflavin	PAN
Riboflavin##Pyridoxal##Turicimonas_muris_YL45	0.0	0.0	0.4999999999974808	0.0	Riboflavin	Pyridoxal
Riboflavin##carbonate##Turicimonas_muris_YL45	0.0	0.0	272.08718788757466	0.0	Riboflavin	carbonate
Putrescine-e0##H2O-e0##Enterococcus_faecalis_KB1	5.5181414992944156e-12	-6.144951214537286e-11	0.0	-1.433120289107137e-11	Putrescine-e0	H2O-e0
